player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Ryan Tannehill,7014,QB,1,MIA,36,32,25,78.1,277,8.7,2,0,61.4,62.8,59.3,79.8,4,0,1,1,0,123.6,0,17,2014,7
Ryan Fitzpatrick,2467,QB,1,HST,37,32,21,65.6,262,8.2,2,1,84.9,88.3,48.2,79.0,1,0,2,0,0,98.7,4,13,2014,7
Carson Palmer,1317,QB,1,ARZ,32,31,22,71.0,253,8.2,2,1,60.7,61.5,,78.7,1,1,1,0,1,103.3,0,14,2014,7
Cam Newton,6153,QB,1,CAR,38,31,17,54.8,205,6.6,1,1,62.8,59.3,73.5,79.8,3,0,0,2,1,72.6,4,11,2014,7
Blake Bortles,8638,QB,1,JAX,33,31,17,54.8,159,5.1,1,3,50.4,44.5,75.1,79.6,2,1,0,1,0,40.3,0,8,2014,7
Philip Rivers,1725,QB,1,SD,33,31,17,54.8,205,6.6,2,1,67.7,66.7,,78.3,2,0,2,2,0,83.4,0,11,2014,7
Derek Carr,8671,QB,1,OAK,30,28,16,57.1,173,6.2,0,0,64.8,65.7,54.6,78.2,1,1,1,2,0,75.4,1,8,2014,7
Alex Smith,2218,QB,1,KC,35,28,19,67.9,221,7.9,1,0,74.9,69.6,74.2,79.4,3,1,4,1,0,103.4,4,13,2014,7
Peyton Manning,327,QB,1,DEN,28,26,22,84.6,318,12.2,4,0,90.9,90.1,60.0,77.6,2,0,2,0,0,157.2,0,14,2014,7
Teddy Bridgewater,8667,QB,1,MIN,31,26,15,57.7,157,6.0,1,2,42.2,47.3,56.5,78.2,5,2,0,2,0,56.1,0,8,2014,7
Charlie Whitehurst,3026,QB,1,TEN,29,26,17,65.4,160,6.2,2,1,64.4,65.5,54.2,77.9,1,0,1,1,1,91.8,2,6,2014,7
Joe Flacco,4332,QB,1,BLT,27,25,16,64.0,258,10.3,2,2,71.1,68.9,62.6,77.7,1,0,1,2,1,91.8,1,14,2014,7
Tony Romo,1693,QB,1,DAL,26,23,17,73.9,279,12.1,3,1,95.9,94.8,64.7,76.9,2,0,0,1,0,135.7,1,13,2014,7
Aaron Rodgers,2241,QB,1,GB,27,22,19,86.4,255,11.6,3,0,84.3,80.9,69.4,77.2,2,0,1,0,0,154.5,3,11,2014,7
Austin Davis,7305,QB,1,SL,20,20,17,85.0,155,7.8,2,0,82.2,80.7,60.0,76.3,0,0,0,0,0,132.3,0,9,2014,7
Kirk Cousins,7102,QB,1,WAS,17,16,10,62.5,139,8.7,0,1,39.2,45.7,58.3,74.8,1,0,1,0,1,64.3,0,5,2014,7
Colt McCoy,5609,QB,1,WAS,15,12,11,91.7,128,10.7,1,0,68.5,69.0,57.9,74.6,2,0,0,0,0,138.9,1,4,2014,7
Derek Anderson,2430,QB,1,CAR,8,8,5,62.5,43,5.4,1,0,60.3,60.0,,70.3,0,0,1,0,0,116.1,0,4,2014,7
Blaine Gabbert,6162,QB,1,SF,8,7,3,42.9,38,5.4,1,0,55.0,56.8,58.3,70.3,0,0,0,0,0,100.0,1,2,2014,7
Matt Flynn,4523,QB,1,GB,2,2,0,0.0,0,0.0,0,0,60.0,58.9,60.5,69.1,0,0,1,1,0,39.6,0,0,2014,7
Johnny Hekker,7252,P,1,SL,1,1,1,100.0,18,18.0,0,0,60.8,60.3,,60.4,0,0,0,0,0,118.8,0,1,2014,7
Antonio Brown,5718,WR,1,PIT,1,1,1,100.0,3,3.0,1,0,88.5,70.0,,73.1,0,0,0,0,0,118.8,0,1,2014,7
Brock Osweiler,7059,QB,1,DEN,2,1,0,0.0,0,0.0,0,0,65.9,74.2,53.7,67.8,0,0,1,0,0,39.6,1,0,2014,7
