player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Nick Mullens,12282,QB,1,SF,36,33,20,60.6,332,10.1,2,1,76.6,76.6,56.1,80.3,3,3,3,1,2,102.1,0,15,2018,14
Carson Wentz,10636,QB,1,PHI,36,32,22,68.8,228,7.1,3,0,69.8,73.9,46.0,28.9,2,0,3,0,0,120.3,2,12,2018,14
Aaron Rodgers,2241,QB,1,GB,39,32,21,65.6,196,6.1,2,0,64.6,59.0,77.7,79.5,4,0,1,2,0,103.1,3,13,2018,14
Drew Brees,802,QB,1,NO,32,31,24,77.4,201,6.5,1,1,61.2,60.8,65.7,27.4,1,1,1,0,0,90.9,0,13,2018,14
Mitchell Trubisky,11757,QB,1,CHI,34,30,16,53.3,110,3.7,1,3,45.1,40.4,68.8,78.9,1,0,0,2,0,33.3,3,7,2018,14
Ben Roethlisberger,1732,QB,1,PIT,30,29,25,86.2,282,9.7,2,0,56.0,55.8,,77.6,1,0,0,0,0,130.2,0,16,2018,14
Philip Rivers,1725,QB,1,LAC,32,29,19,65.5,220,7.6,1,0,78.8,80.3,51.7,78.2,2,2,1,0,0,99.8,1,10,2018,14
Jeff Driskel,10841,QB,1,CIN,31,27,18,66.7,170,6.3,1,0,61.6,62.3,55.6,78.7,2,2,0,2,0,96.2,2,10,2018,14
Lamar Jackson,46416,QB,1,BLT,28,24,13,54.2,147,6.1,2,0,65.5,68.9,56.5,80.1,2,0,2,0,0,100.5,2,12,2018,14
Sam Darnold,29048,QB,1,NYJ,24,24,16,66.7,170,7.1,1,1,72.8,75.7,51.2,77.5,0,1,1,1,0,83.7,0,9,2018,14
Marcus Mariota,9435,QB,1,TEN,26,24,18,75.0,162,6.8,0,1,65.7,60.1,74.3,77.6,1,0,1,0,0,75.3,1,10,2018,14
Matthew Stafford,4924,QB,1,DET,25,23,15,65.2,101,4.4,0,0,76.9,74.2,63.3,77.2,1,1,1,1,0,74.7,1,7,2018,14
Baker Mayfield,46518,QB,1,CLV,24,22,18,81.8,238,10.8,1,0,90.6,91.3,55.5,78.0,1,0,3,0,0,126.9,1,5,2018,14
Eli Manning,1722,QB,1,NYG,24,22,14,63.6,197,9.0,3,0,72.9,71.6,,76.3,2,0,1,2,0,132.0,0,11,2018,14
Russell Wilson,7077,QB,1,SEA,24,20,10,50.0,72,3.6,0,1,54.7,39.4,87.5,77.9,2,0,1,4,0,37.9,2,6,2018,14
Ryan Tannehill,7014,QB,1,MIA,23,19,14,73.7,265,13.9,3,0,75.2,72.7,62.8,76.9,4,0,2,0,1,155.2,0,10,2018,14
Josh Johnson,4474,QB,1,WAS,21,16,11,68.8,195,12.2,1,1,58.9,59.9,57.7,76.9,0,0,0,1,0,104.9,5,8,2018,14
Mark Sanchez,4928,QB,1,WAS,19,14,6,42.9,38,2.7,0,2,57.6,56.9,,74.8,5,2,5,0,0,10.7,0,0,2018,14
Joshua Dobbs,11890,QB,1,PIT,11,9,4,44.4,24,2.7,0,1,59.2,50.0,72.5,71.9,0,0,0,0,1,12.0,2,3,2018,14
Kyle Lauletta,46452,QB,1,NYG,5,5,0,0.0,0,0.0,0,1,26.9,26.8,60.0,69.2,0,0,0,0,0,0.0,0,0,2018,14
Robert Griffin III,7008,QB,1,BLT,2,2,0,0.0,0,0.0,0,0,25.2,27.1,,63.6,0,0,0,0,0,39.6,0,0,2018,14
Zay Jones,11792,WR,1,BUF,1,1,0,0.0,0,0.0,0,0,42.0,56.0,,68.0,0,0,0,0,0,39.6,0,0,2018,14
Josh McCown,1085,QB,1,NYJ,1,1,0,0.0,0,0.0,0,0,58.6,60.0,,60.4,0,1,0,0,0,39.6,0,0,2018,14
Johnny Hekker,7252,P,1,LA,1,1,1,100.0,7,7.0,0,0,60.8,60.3,,60.4,0,0,0,0,0,95.8,0,1,2018,14
Jarvis Landry,8698,WR,1,CLV,1,1,0,0.0,0,0.0,0,0,81.3,76.4,77.0,18.6,0,0,0,0,0,39.6,0,0,2018,14
Taylor Heinicke,9896,QB,1,CAR,1,1,1,100.0,33,33.0,0,0,60.8,60.7,,60.4,0,0,0,0,0,118.8,0,1,2018,14
