player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Geno Smith,7820,QB,1,NYJ,36,29,18,62.1,254,8.8,1,1,75.2,75.4,59.9,79.2,3,2,0,2,0,87.4,4,11,2014,14
Andy Dalton,6187,QB,1,CIN,32,29,21,72.4,302,10.4,2,0,70.8,77.8,35.8,27.6,2,0,1,0,0,128.8,1,9,2014,14
Derek Carr,8671,QB,1,OAK,30,28,22,78.6,254,9.1,3,0,79.7,81.3,66.0,78.2,1,0,1,1,0,140.2,1,14,2014,14
Teddy Bridgewater,8667,QB,1,MIN,32,27,19,70.4,310,11.5,3,1,73.0,76.6,43.4,78.2,3,0,0,2,1,130.2,2,12,2014,14
Tony Romo,1693,QB,1,DAL,27,26,21,80.8,205,7.9,3,0,81.5,80.1,60.0,77.3,1,0,0,1,0,138.0,0,13,2014,14
Zach Mettenberger,8813,QB,1,TEN,29,24,14,58.3,125,5.2,0,1,53.3,54.4,56.0,77.5,5,0,3,0,0,55.0,0,5,2014,14
Shaun Hill,1255,QB,1,SL,26,22,16,72.7,213,9.7,2,0,49.6,59.4,35.0,20.0,4,0,0,1,0,133.3,0,11,2014,14
Peyton Manning,327,QB,1,DEN,20,20,14,70.0,173,8.7,0,2,61.3,60.1,60.0,76.5,0,0,0,1,0,56.9,0,4,2014,14
Mark Sanchez,4928,QB,1,PHI,24,20,10,50.0,96,4.8,2,1,51.7,52.1,58.3,76.3,3,0,3,0,0,76.3,1,5,2014,14
Ryan Fitzpatrick,2467,QB,1,HST,23,19,13,68.4,135,7.1,0,0,65.0,72.2,46.9,78.0,0,0,1,0,0,88.7,4,7,2014,14
Jake Locker,6160,QB,1,TEN,16,11,9,81.8,81,7.4,0,1,60.7,59.7,61.2,73.9,3,0,0,0,0,59.5,2,6,2014,14
Jason Campbell,2242,QB,1,CIN,8,6,4,66.7,25,4.2,0,0,44.5,49.1,55.7,70.3,1,0,1,0,0,75.0,1,1,2014,14
Robert Griffin III,7008,QB,1,WAS,5,4,3,75.0,33,8.3,0,0,61.8,61.6,,68.0,1,0,0,0,0,99.0,0,1,2014,14
Odell Beckham Jr.,8647,WR,1,NYG,1,1,0,0.0,0,0.0,0,0,72.7,59.2,63.1,75.6,0,0,0,0,0,39.6,0,0,2014,14
Denard Robinson,7917,HB,1,JAX,1,1,0,0.0,0,0.0,0,0,41.1,60.0,53.5,73.6,0,1,0,0,0,39.6,0,0,2014,14
