player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Dak Prescott,10769,QB,1,DAL,33,30,26,86.7,269,9.0,3,1,83.4,79.4,72.6,78.9,1,0,2,0,0,123.5,2,14,2019,2
Teddy Bridgewater,8667,QB,1,NO,34,30,17,56.7,165,5.5,0,0,39.1,40.8,57.8,28.5,2,0,3,3,0,72.2,2,9,2019,2
Deshaun Watson,11767,QB,1,HST,35,29,16,55.2,159,5.5,0,0,75.2,73.8,62.4,28.0,4,0,2,2,0,70.9,2,10,2019,2
Jared Goff,10635,QB,1,LA,32,28,19,67.9,283,10.1,1,0,71.0,68.4,66.6,29.2,3,0,2,1,1,112.6,0,11,2019,2
Tom Brady,698,QB,1,NE,30,28,20,71.4,264,9.4,2,0,88.8,85.9,65.3,78.9,2,0,0,1,0,124.7,0,13,2019,2
Marcus Mariota,9435,QB,1,TEN,35,28,19,67.9,154,5.5,1,0,59.4,57.1,64.2,28.4,4,0,3,0,0,93.5,3,8,2019,2
Jacoby Brissett,10725,QB,1,IND,35,28,17,60.7,146,5.2,3,1,50.3,46.8,63.6,26.7,3,0,2,2,0,95.2,4,9,2019,2
Mitchell Trubisky,11757,QB,1,CHI,27,27,16,59.3,120,4.4,0,0,53.1,49.9,62.8,77.6,0,0,2,0,0,70.0,0,7,2019,2
Jameis Winston,9434,QB,1,TB,29,25,16,64.0,208,8.3,1,0,81.8,81.0,66.9,78.1,3,0,1,0,0,103.4,1,10,2019,2
Jimmy Garoppolo,8697,QB,1,SF,27,25,17,68.0,296,11.8,3,1,78.5,80.3,61.1,77.3,0,0,2,1,0,131.0,2,14,2019,2
Luke Falk,46586,QB,1,NYJ,27,25,20,80.0,198,7.9,0,0,77.3,78.2,,77.2,2,1,1,0,0,99.7,0,6,2019,2
Ryan Fitzpatrick,2467,QB,1,MIA,26,21,11,52.4,89,4.2,0,3,49.6,46.8,64.4,76.8,4,2,2,0,0,23.8,1,4,2019,2
Mason Rudolph,46569,QB,1,PIT,20,19,12,63.2,112,5.9,2,1,67.7,65.1,63.3,75.4,0,0,2,0,1,92.4,1,8,2019,2
Josh Rosen,35460,QB,1,MIA,21,18,7,38.9,97,5.4,0,1,64.1,63.6,,75.4,3,1,2,0,0,33.8,0,4,2019,2
Ben Roethlisberger,1732,QB,1,PIT,16,15,8,53.3,75,5.0,0,0,63.3,62.6,,74.8,1,2,2,0,0,67.4,0,3,2019,2
Trevor Siemian,9683,QB,1,NYJ,8,6,3,50.0,3,0.5,0,0,42.8,47.7,,71.9,2,0,0,1,0,56.3,0,0,2019,2
Josh McCown,1085,QB,1,PHI,5,5,3,60.0,24,4.8,0,0,73.2,72.0,,68.0,0,0,0,0,0,72.1,0,2,2019,2
Drew Brees,802,QB,1,NO,5,5,3,60.0,38,7.6,0,1,81.3,79.4,,68.0,0,0,0,0,0,44.2,0,2,2019,2
Dante Pettis,48113,WR,1,SF,1,1,1,100.0,16,16.0,0,0,57.9,60.0,,60.4,0,0,0,0,0,118.8,0,1,2019,2
