player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Matthew Stafford,4924,QB,1,DET,26,25,10,40.0,151,6.0,0,0,40.1,64.1,24.8,17.0,0,2,4,1,0,60.6,1,7,2013,14
Geno Smith,7820,QB,1,NYJ,28,25,16,64.0,219,8.8,1,1,70.4,64.9,73.2,77.8,1,0,1,2,0,88.6,2,11,2013,14
Russell Wilson,7077,QB,1,SEA,28,25,15,60.0,199,8.0,1,1,50.7,53.1,58.3,26.5,2,1,0,0,0,81.9,1,11,2013,14
Ryan Fitzpatrick,2467,QB,1,TEN,26,24,13,54.2,172,7.2,1,1,82.1,79.1,61.8,77.3,2,0,3,1,0,73.6,0,6,2013,14
Nick Foles,7089,QB,1,PHI,24,22,11,50.0,179,8.1,1,1,48.5,52.4,44.5,33.9,0,0,0,1,0,73.9,2,9,2013,14
Alex Smith,2218,QB,1,KC,20,20,14,70.0,137,6.9,2,0,75.3,75.5,58.2,76.1,0,0,2,0,0,122.3,0,9,2013,14
Tony Romo,1693,QB,1,DAL,22,20,11,55.0,104,5.2,3,0,65.5,66.4,56.7,76.0,2,0,1,2,0,109.2,0,8,2013,14
Kirk Cousins,7102,QB,1,WAS,17,16,7,43.8,59,3.7,0,0,46.1,47.0,,74.2,1,0,1,0,0,53.9,0,3,2013,14
Terrelle Pryor Sr.,6944,QB,1,OAK,5,5,2,40.0,20,4.0,0,0,61.5,55.6,66.8,71.6,0,0,0,0,0,52.1,0,2,2013,14
Kyle Orton,2323,QB,1,DAL,5,5,3,60.0,40,8.0,0,0,55.6,55.3,,68.0,0,0,0,0,0,85.4,0,3,2013,14
Chase Daniel,5214,QB,1,KC,3,3,1,33.3,17,5.7,0,1,51.2,50.7,57.9,69.8,0,0,0,0,0,13.9,0,1,2013,14
Ace Sanders,7883,WR,1,JAX,1,1,1,100.0,21,21.0,1,0,63.0,80.9,56.6,71.4,0,0,0,0,0,158.3,0,1,2013,14
