player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Jameis Winston,9434,QB,1,TB,40,35,23,65.7,277,7.9,2,2,62.2,64.3,49.1,79.5,2,0,0,1,1,85.1,3,15,2016,16
Drew Brees,802,QB,1,NO,37,34,23,67.6,299,8.8,1,0,85.2,84.6,57.7,29.1,2,1,3,0,0,104.9,1,14,2016,16
Matt Ryan,4317,QB,1,ATL,39,33,27,81.8,277,8.4,2,0,88.1,87.2,59.9,78.9,4,1,0,1,0,121.8,2,14,2016,16
Ben Roethlisberger,1732,QB,1,PIT,33,33,24,72.7,279,8.5,3,2,77.5,76.0,60.0,78.7,0,0,1,1,0,103.0,0,12,2016,16
Derek Carr,8671,QB,1,OAK,33,31,21,67.7,233,7.5,3,0,78.9,78.3,58.3,78.3,1,0,1,0,0,122.1,1,13,2016,16
Matt Moore,4018,QB,1,MIA,30,30,16,53.3,233,7.8,2,1,53.8,51.1,60.0,77.6,0,2,1,0,0,87.2,0,10,2016,16
Tom Savage,8770,QB,1,HST,34,29,18,62.1,176,6.1,0,0,65.9,62.7,65.6,79.2,4,0,2,2,0,79.1,1,8,2016,16
Andrew Luck,7007,QB,1,IND,32,29,19,65.5,288,9.9,2,2,72.0,71.4,60.5,78.5,0,0,1,2,0,92.3,3,15,2016,16
Kirk Cousins,7102,QB,1,WAS,31,29,18,62.1,270,9.3,1,0,85.6,78.5,80.9,78.5,0,0,2,4,0,104.1,2,11,2016,16
Tom Brady,698,QB,1,NE,28,27,17,63.0,214,7.9,3,0,94.2,93.2,,77.4,1,0,1,2,0,124.6,0,12,2016,16
Carson Palmer,1317,QB,1,ARZ,27,26,16,61.5,284,10.9,1,0,75.1,73.6,60.0,77.4,1,0,0,2,1,111.7,0,9,2016,16
Robert Griffin III,7008,QB,1,CLV,35,25,17,68.0,164,6.6,0,0,63.8,61.8,64.3,79.7,7,0,0,0,0,86.1,3,11,2016,16
Matt Cassel,2447,QB,1,TEN,25,24,13,54.2,124,5.2,1,1,39.1,40.7,58.3,76.6,1,2,0,0,0,65.3,0,7,2016,16
Carson Wentz,10636,QB,1,PHI,27,24,13,54.2,152,6.3,1,1,50.3,43.5,74.5,77.3,0,0,1,1,1,70.1,3,7,2016,16
Jared Goff,10635,QB,1,LA,29,24,11,45.8,90,3.8,1,2,34.3,34.1,57.9,77.8,4,2,2,1,0,35.1,1,4,2016,16
Ryan Fitzpatrick,2467,QB,1,NYJ,22,21,8,38.1,136,6.5,0,2,63.8,64.0,58.3,75.9,0,0,4,0,1,21.2,1,6,2016,16
Dak Prescott,10769,QB,1,DAL,25,20,15,75.0,212,10.6,3,0,88.3,89.7,61.1,77.3,2,0,1,0,0,148.3,3,13,2016,16
Marcus Mariota,9435,QB,1,TEN,23,20,8,40.0,99,5.0,1,0,47.5,48.0,57.8,76.4,2,0,2,0,2,72.7,1,7,2016,16
Bryce Petty,9536,QB,1,NYJ,5,3,0,0.0,0,0.0,0,1,26.8,27.1,,68.0,2,0,0,0,0,0.0,0,0,2016,16
Cody Kessler,10727,QB,1,CLV,5,3,2,66.7,11,3.7,0,0,67.0,66.1,,68.0,2,0,1,0,0,72.9,0,1,2016,16
Matt McGloin,8374,QB,1,OAK,3,3,2,66.7,29,9.7,0,0,67.5,66.6,60.5,69.8,0,0,1,0,0,97.9,0,2,2016,16
Jimmy Garoppolo,8697,QB,1,NE,2,2,1,50.0,6,3.0,0,0,59.0,57.1,60.5,69.8,0,0,0,0,0,56.3,0,0,2016,16
Larry Fitzgerald,1724,WR,1,ARZ,1,1,0,0.0,0,0.0,0,0,67.5,60.0,,68.0,0,0,0,0,1,39.6,0,0,2016,16
Dez Bryant,5549,WR,1,DAL,1,1,1,100.0,10,10.0,1,0,90.5,68.8,,68.0,0,0,0,0,0,147.9,0,1,2016,16
Chase Daniel,5214,QB,1,PHI,1,1,1,100.0,16,16.0,0,0,76.2,60.7,,60.4,0,0,0,0,0,118.8,0,1,2016,16
Marqise Lee,8674,WR,1,JAX,1,1,1,100.0,20,20.0,1,0,62.9,69.5,,68.0,0,0,0,0,0,158.3,0,1,2016,16
Dontari Poe,7017,DI,1,KC,1,1,1,100.0,2,2.0,1,0,73.3,71.9,,60.4,0,0,0,0,0,118.8,0,1,2016,16
Brett Hundley,9580,QB,1,GB,1,1,0,0.0,0,0.0,0,0,58.0,58.1,,60.4,0,0,0,0,0,39.6,0,0,2016,16
