season,week,team_name,assists,declined_penalties,grades_fgep_kicker,grades_kick_return,grades_kickoff_kicker,snap_counts_field_goal_blocking,grades_misc_st,grades_punt_return,grades_punter,missed_tackles,penalties,tackles,all_penalties,team_name_games,opponent,over_under_line,weather_detail,weather_temperature,weather_wind_mph,spread_team,is_favorite,fantasy_points
2016,5,SD,0.0,0.0,65.4,58.3,60.0,7.0,60.41250000000001,61.8,60.0,0.0,0.0,0.0,0.0,LAC,OAK,50.5,,78.0,4.0,3.5,0,14.0
2016,5,SF,0.0,1.0,73.1,50.35,60.0,6.0,58.54999999999999,41.5,69.0,1.0,3.0,6.0,4.0,SF,ARI,42.5,,72.0,7.0,3.5,0,12.0
2016,5,TB,0.0,0.0,36.0,58.8,60.0,3.0,59.85833333333332,62.0,61.6,0.0,1.0,2.0,1.0,TB,CAR,46.5,,57.0,2.0,6.0,0,6.0
2016,5,TEN,0.0,1.0,65.4,58.5,60.0,3.0,55.57419354838708,70.2,60.8,5.0,1.0,3.0,2.0,TEN,MIA,44.5,,87.0,12.0,2.5,0,6.0
2016,5,WAS,0.0,0.0,30.9,65.75,60.0,2.0,59.64857142857142,69.0,59.4,1.0,1.0,1.0,1.0,WAS,BAL,44.5,,61.0,12.0,4.0,0,4.0
2016,6,ARZ,0.0,0.0,64.5,59.8,60.0,1.0,59.58125,60.9,63.9,0.0,2.0,0.0,2.0,ARI,NYJ,45.5,DOME,72.0,0.0,-7.0,1,2.0
2016,6,ATL,3.0,0.0,64.5,58.0,60.0,6.0,60.94999999999998,54.2,54.7,1.0,2.0,8.0,2.0,ATL,SEA,45.5,,54.0,5.0,7.0,0,12.0
2016,6,BLT,0.0,0.0,65.1,57.7,60.0,5.0,58.82812499999998,60.9,70.2,1.0,4.0,3.0,4.0,BAL,NYG,42.5,,66.0,6.0,3.5,0,10.0
2016,6,BUF,0.0,0.0,67.3,58.8,57.7,4.0,60.26176470588236,62.6,61.3,1.0,1.0,5.0,1.0,BUF,SF,44.0,,72.0,9.0,-7.5,1,8.0
2016,6,CAR,1.0,1.0,50.5,61.1,60.5,8.0,60.623529411764714,62.0,67.5,1.0,1.0,4.0,2.0,CAR,NO,53.5,DOME,72.0,0.0,-2.5,1,16.0
2016,6,CHI,0.0,0.0,64.0,58.3,60.0,3.0,60.37333333333334,61.7,67.1,0.0,1.0,2.0,1.0,CHI,JAX,46.0,,67.0,3.0,-2.5,1,6.0
2016,6,CIN,0.0,0.0,63.0,58.95,60.0,6.0,61.56785714285714,61.1,55.7,0.0,0.0,5.0,0.0,CIN,NE,48.0,,66.0,7.0,7.5,0,12.0
2016,6,CLV,1.0,0.0,67.1,58.45,60.0,5.0,59.74444444444447,64.8,64.2,2.0,3.0,4.0,3.0,CLE,TEN,44.5,,79.0,7.0,7.5,0,10.0
2016,6,DAL,0.0,0.0,67.0,59.85,60.5,4.0,57.91666666666666,60.0,60.2,3.0,1.0,3.0,1.0,DAL,GB,47.0,,67.0,4.0,5.0,0,8.0
2016,6,DEN,0.0,0.0,50.9,61.2,60.0,5.0,60.99411764705883,61.0,52.1,0.0,0.0,4.0,0.0,DEN,LAC,44.0,,69.0,6.0,-3.0,1,10.0
2016,6,DET,0.0,0.0,73.4,58.4,60.0,4.0,61.310810810810786,60.5,60.9,1.0,0.0,2.0,0.0,DET,LAR,44.0,DOME,72.0,0.0,-2.5,1,8.0
2016,6,GB,0.0,0.0,66.6,60.55,60.0,6.0,61.199999999999974,61.1,60.0,0.0,0.0,1.0,0.0,GB,DAL,47.0,,67.0,4.0,-5.0,1,12.0
2016,6,HST,0.0,0.0,56.8,58.85,60.0,6.0,58.85806451612903,62.0,59.9,2.0,1.0,8.0,1.0,HOU,IND,47.5,DOME (Open Roof),80.0,6.0,-3.0,1,12.0
2016,6,IND,1.0,0.0,67.6,60.62000000000001,60.0,5.0,60.93611111111112,60.5,62.6,1.0,1.0,3.0,1.0,IND,HOU,47.5,DOME (Open Roof),80.0,6.0,3.0,0,10.0
2016,6,JAX,0.0,0.0,63.3,58.1,60.0,4.0,60.374193548387105,60.5,67.5,0.0,1.0,2.0,1.0,JAX,CHI,46.0,,67.0,3.0,2.5,0,8.0
2016,6,KC,1.0,0.0,37.1,59.5,60.0,3.0,59.63125,68.9,60.5,0.0,0.0,6.0,0.0,KC,OAK,46.5,Rain,61.0,5.0,-1.0,1,6.0
2016,6,LA,1.0,0.0,64.5,61.8,60.0,5.0,60.28235294117647,60.5,60.2,0.0,2.0,3.0,2.0,LAR,DET,44.0,DOME,72.0,0.0,2.5,0,10.0
2016,6,MIA,0.0,0.0,42.1,60.40000000000001,60.5,1.0,58.268421052631595,60.6,60.9,0.0,2.0,2.0,2.0,MIA,PIT,49.5,,82.0,11.0,7.5,0,2.0
2016,6,NE,1.0,0.0,53.0,59.2,60.5,3.0,61.712903225806464,60.75,60.1,2.0,0.0,5.0,0.0,NE,CIN,48.0,,66.0,7.0,-7.5,1,6.0
2016,6,NO,0.0,0.0,67.5,59.23333333333333,61.4,5.0,60.07878787878788,61.35,65.8,0.0,1.0,7.0,1.0,NO,CAR,53.5,DOME,72.0,0.0,2.5,0,10.0
2016,6,NYG,0.0,0.0,64.4,57.4,60.0,5.0,59.21142857142858,62.7,67.7,0.0,2.0,2.0,2.0,NYG,BAL,42.5,,66.0,6.0,-3.5,1,10.0
2016,6,NYJ,0.0,0.0,60.5,57.8,60.0,4.0,60.408823529411784,60.6,63.4,1.0,0.0,3.0,0.0,NYJ,ARI,45.5,DOME,72.0,0.0,7.0,0,8.0
2016,6,OAK,0.0,0.0,52.9,71.3,60.0,6.0,62.75937499999999,61.1,64.3,1.0,0.0,2.0,0.0,OAK,KC,46.5,Rain,61.0,5.0,1.0,0,12.0
2016,6,PHI,0.0,0.0,64.5,61.2,60.0,5.0,63.00833333333334,61.6,60.2,0.0,1.0,5.0,1.0,PHI,WAS,45.0,,69.0,5.0,-3.0,1,10.0
2016,6,PIT,0.0,0.0,60.4,60.85,60.0,8.0,60.19473684210524,60.1,57.4,0.0,1.0,3.0,1.0,PIT,MIA,49.5,,82.0,11.0,-7.5,1,16.0
2016,6,SD,1.0,0.0,64.6,56.7,60.0,4.0,61.12222222222221,54.2,65.6,2.0,0.0,5.0,0.0,LAC,DEN,44.0,,69.0,6.0,3.0,0,8.0
2016,6,SEA,1.0,0.0,38.5,59.6,60.0,4.0,61.45588235294117,61.6,64.2,0.0,1.0,3.0,1.0,SEA,ATL,45.5,,54.0,5.0,-7.0,1,8.0
2016,6,SF,0.0,0.0,70.6,54.63333333333333,60.0,7.0,58.188888888888904,61.5,50.7,1.0,0.0,2.0,0.0,SF,BUF,44.0,,72.0,9.0,7.5,0,14.0
2016,6,TEN,1.0,0.0,54.6,57.4,60.0,4.0,59.0121212121212,63.0,65.6,6.0,1.0,2.0,1.0,TEN,CLE,44.5,,79.0,7.0,-7.5,1,8.0
2016,6,WAS,1.0,0.0,69.2,59.35,60.0,4.0,59.23333333333333,61.7,59.9,1.0,1.0,4.0,1.0,WAS,PHI,45.0,,69.0,5.0,3.0,0,8.0
2016,7,ARZ,0.0,0.0,31.8,58.55,60.0,3.0,60.29999999999999,61.45,52.4,1.0,2.0,3.0,2.0,ARI,SEA,43.0,DOME,72.0,0.0,-2.5,1,6.0
2016,7,ATL,1.0,0.0,57.9,59.1,60.5,7.0,59.9705882352941,60.5,60.4,0.0,2.0,1.0,2.0,ATL,LAC,52.5,DOME,72.0,0.0,-4.5,1,14.0
2016,7,BLT,3.0,0.0,74.3,57.8,60.0,5.0,62.35312499999999,54.8,71.7,2.0,0.0,5.0,0.0,BAL,NYJ,40.0,,58.0,11.0,2.5,0,10.0
2016,7,BUF,3.0,0.0,63.3,60.65,60.0,4.0,62.10571428571427,61.7,61.4,4.0,2.0,8.0,2.0,BUF,MIA,46.0,,80.0,10.0,-2.5,1,8.0
2016,7,CHI,1.0,0.0,62.7,58.0,60.0,6.0,61.92258064516128,60.0,63.3,0.0,0.0,3.0,0.0,CHI,GB,46.5,,47.0,3.0,7.5,0,12.0
2016,7,CIN,1.0,0.0,40.9,59.55,60.0,3.0,60.23225806451613,57.0,58.8,1.0,2.0,2.0,2.0,CIN,CLE,46.5,,66.0,6.0,-11.0,1,6.0
2016,7,CLV,2.0,0.0,63.2,59.1,60.0,7.0,60.73636363636363,60.05,63.4,0.0,1.0,2.0,1.0,CLE,CIN,46.5,,66.0,6.0,11.0,0,14.0
2016,7,DEN,0.0,0.0,64.5,58.5,60.0,4.0,60.73333333333335,62.3,63.6,1.0,2.0,5.0,2.0,DEN,HOU,40.0,,66.0,2.0,-8.5,1,8.0
2016,7,DET,0.0,0.0,53.7,58.8,60.0,4.0,60.80833333333334,60.1,65.5,0.0,0.0,1.0,0.0,DET,WAS,50.0,DOME,72.0,0.0,1.0,0,8.0
2016,7,GB,0.0,0.0,49.9,59.7,60.0,2.0,59.75882352941176,37.0,60.2,0.0,1.0,2.0,1.0,GB,CHI,46.5,,47.0,3.0,-7.5,1,4.0
2016,7,HST,0.0,0.0,67.1,59.46666666666667,60.0,5.0,60.55454545454546,60.65,64.5,0.0,0.0,4.0,0.0,HOU,DEN,40.0,,66.0,2.0,8.5,0,10.0
2016,7,IND,1.0,0.0,65.6,61.05,60.5,4.0,61.43529411764707,53.8,62.0,0.0,1.0,2.0,1.0,IND,TEN,48.0,,71.0,5.0,4.0,0,8.0
2016,7,JAX,0.0,0.0,66.2,62.3,60.0,7.0,59.379411764705885,28.7,62.6,4.0,3.0,4.0,3.0,JAX,OAK,47.5,,72.0,5.0,-2.0,1,14.0
2016,7,KC,0.0,0.0,66.8,60.40000000000001,60.0,3.0,60.3189189189189,60.7,72.8,1.0,0.0,3.0,0.0,KC,NO,51.5,,69.0,6.0,-7.0,1,6.0
2016,7,LA,1.0,0.0,62.5,59.1,60.0,3.0,61.32424242424242,62.4,77.1,1.0,2.0,4.0,2.0,LAR,NYG,44.5,,54.0,10.0,2.5,0,6.0
2016,7,MIA,3.0,0.0,64.7,61.05,60.0,3.0,59.791891891891886,61.7,62.3,1.0,3.0,3.0,3.0,MIA,BUF,46.0,,80.0,10.0,2.5,0,6.0
2016,7,MIN,0.0,0.0,65.6,57.8,60.0,4.0,59.4945945945946,37.2,59.9,1.0,1.0,0.0,1.0,MIN,PHI,39.0,,61.0,10.0,-3.0,1,8.0
2016,7,NE,0.0,0.0,47.2,58.1,60.0,6.0,60.73870967741935,49.3,58.7,0.0,0.0,3.0,0.0,NE,PIT,49.0,,63.0,6.0,-7.5,1,12.0
2016,7,NO,0.0,0.0,63.5,57.7,60.0,5.0,60.39729729729728,60.85,74.2,1.0,0.0,2.0,0.0,NO,KC,51.5,,69.0,6.0,7.0,0,10.0
2016,7,NYG,1.0,0.0,63.3,58.8,60.0,2.0,59.93714285714285,61.1,70.5,0.0,1.0,6.0,1.0,NYG,LAR,44.5,,54.0,10.0,-2.5,1,4.0
2016,7,NYJ,1.0,0.0,63.8,58.8,60.0,4.0,59.87105263157896,62.4,50.6,0.0,0.0,2.0,0.0,NYJ,BAL,40.0,,58.0,11.0,-2.5,1,8.0
2016,7,OAK,4.0,1.0,71.6,59.15,52.4,4.0,58.83235294117646,70.6,70.8,5.0,4.0,7.0,5.0,OAK,JAX,47.5,,72.0,5.0,2.0,0,8.0
2016,7,PHI,0.0,0.0,63.8,71.5,60.0,2.0,60.913888888888906,61.0,67.5,1.0,1.0,1.0,1.0,PHI,MIN,39.0,,61.0,10.0,3.0,0,4.0
2016,7,PIT,0.0,0.0,45.2,59.15,60.0,4.0,61.8948717948718,60.6,62.1,1.0,2.0,3.0,2.0,PIT,NE,49.0,,63.0,6.0,7.5,0,8.0
2016,7,SD,0.0,0.0,83.1,53.0,59.5,7.0,60.91250000000001,60.1,59.2,0.0,0.0,1.0,0.0,LAC,ATL,52.5,DOME,72.0,0.0,4.5,0,14.0
2016,7,SEA,1.0,0.0,37.2,59.2,60.0,4.0,62.61515151515151,61.1,69.4,2.0,0.0,6.0,0.0,SEA,ARI,43.0,DOME,72.0,0.0,2.5,0,8.0
2016,7,SF,2.0,0.0,63.2,57.4,60.0,7.0,59.72941176470589,60.3,58.5,3.0,0.0,4.0,0.0,SF,TB,45.0,,69.0,2.0,-1.0,1,14.0
2016,7,TB,0.0,0.0,56.3,59.55,61.4,3.0,61.26315789473682,47.2,60.3,0.0,2.0,1.0,2.0,TB,SF,45.0,,69.0,2.0,1.0,0,6.0
2016,7,TEN,0.0,0.0,69.8,57.4,60.0,6.0,59.74193548387096,60.9,70.7,2.0,1.0,3.0,1.0,TEN,IND,48.0,,71.0,5.0,-4.0,1,12.0
2016,7,WAS,0.0,0.0,49.9,58.55,60.0,5.0,60.277142857142856,60.25,60.2,0.0,0.0,0.0,0.0,WAS,DET,50.0,DOME,72.0,0.0,-1.0,1,10.0
2016,8,ARZ,0.0,0.0,62.3,58.65,60.0,6.0,57.8,60.3,58.8,1.0,2.0,1.0,2.0,ARI,CAR,45.5,,80.0,4.0,2.5,0,12.0
2016,8,ATL,0.0,0.0,74.4,58.1,60.5,4.0,59.22413793103449,62.5,59.7,2.0,2.0,2.0,2.0,ATL,GB,51.0,DOME,72.0,0.0,-3.0,1,8.0
2016,8,BUF,0.0,0.0,50.1,60.76666666666667,60.0,7.0,59.16756756756756,60.25,61.4,5.0,1.0,5.0,1.0,BUF,NE,48.0,Rain,50.0,2.0,5.5,0,14.0
2016,8,CAR,0.0,0.0,70.8,60.23333333333333,61.4,2.0,61.457142857142856,61.1,66.8,0.0,0.0,3.0,0.0,CAR,ARI,45.5,,80.0,4.0,-2.5,1,4.0
2016,8,CHI,1.0,0.0,64.0,59.0,60.0,2.0,61.7078947368421,62.4,56.6,1.0,0.0,5.0,0.0,CHI,MIN,39.5,Rain,57.0,3.0,4.5,0,4.0
2016,8,CIN,1.0,1.0,37.1,71.5,60.0,7.0,61.44516129032259,48.2,64.2,1.0,3.0,4.0,4.0,CIN,WAS,49.0,,52.0,3.0,-3.0,1,14.0
2016,8,CLV,1.0,0.0,65.3,55.75,60.0,5.0,62.051428571428566,61.3,62.5,0.0,0.0,4.0,0.0,CLE,NYJ,45.5,,54.0,9.0,2.5,0,10.0
2016,8,DAL,0.0,0.0,68.2,44.4,60.0,5.0,58.78285714285713,61.35,63.9,0.0,4.0,3.0,4.0,DAL,PHI,44.0,DOME,72.0,0.0,-5.0,1,10.0
2016,8,DEN,0.0,0.0,64.3,58.3,60.0,3.0,60.09032258064515,39.4,63.3,2.0,2.0,5.0,2.0,DEN,LAC,43.0,,75.0,3.0,-3.5,1,6.0
2016,8,DET,1.0,0.0,53.7,88.3,60.0,4.0,62.3277777777778,62.3,52.4,3.0,2.0,6.0,2.0,DET,HOU,46.5,DOME (Open Roof),80.0,3.0,1.0,0,8.0
2016,8,GB,0.0,0.0,64.2,58.55,60.0,5.0,59.023529411764706,69.0,69.6,3.0,2.0,2.0,2.0,GB,ATL,51.0,DOME,72.0,0.0,3.0,0,10.0
2016,8,HST,1.0,0.0,64.7,59.8,60.0,4.0,58.98,50.7,69.2,4.0,0.0,6.0,0.0,HOU,DET,46.5,DOME (Open Roof),80.0,3.0,-1.0,1,8.0
2016,8,IND,0.0,0.0,62.3,59.3,60.0,7.0,59.28055555555554,59.1,72.5,6.0,0.0,4.0,0.0,IND,KC,50.5,DOME,72.0,0.0,3.0,0,14.0
2016,8,JAX,0.0,0.0,62.3,57.7,60.0,7.0,60.14411764705882,56.9,70.2,0.0,2.0,2.0,2.0,JAX,TEN,43.5,,66.0,4.0,3.0,0,14.0
2016,8,KC,0.0,0.0,45.9,59.75,60.5,2.0,61.76562499999999,65.35,69.9,0.0,1.0,2.0,1.0,KC,IND,50.5,DOME,72.0,0.0,-3.0,1,4.0
2016,8,MIN,1.0,0.0,62.1,41.1,60.0,4.0,61.340540540540545,60.85,57.1,0.0,0.0,3.0,0.0,MIN,CHI,39.5,Rain,57.0,3.0,-4.5,1,8.0
2016,8,NE,0.0,0.0,70.1,66.56666666666668,60.5,4.0,61.31470588235295,61.8,58.7,1.0,0.0,4.0,0.0,NE,BUF,48.0,Rain,50.0,2.0,-5.5,1,8.0
2016,8,NO,0.0,0.0,69.3,53.0,58.7,4.0,59.20937500000001,53.7,59.4,3.0,1.0,6.0,1.0,NO,SEA,50.0,DOME,72.0,0.0,1.0,0,8.0
2016,8,NYJ,2.0,0.0,64.7,59.25,60.0,4.0,60.9081081081081,54.7,56.9,2.0,0.0,4.0,0.0,NYJ,CLE,45.5,,54.0,9.0,-2.5,1,8.0
2016,8,OAK,0.0,0.0,43.3,57.7,60.0,3.0,57.91290322580645,61.40000000000001,56.9,2.0,4.0,2.0,4.0,OAK,TB,48.0,,84.0,10.0,1.0,0,6.0
2016,8,PHI,0.0,0.0,72.2,66.25,60.0,5.0,61.538888888888906,61.3,64.6,2.0,0.0,2.0,0.0,PHI,DAL,44.0,DOME,72.0,0.0,5.0,0,10.0
2016,8,SD,0.0,0.0,46.9,59.0,60.0,5.0,60.8861111111111,63.0,57.7,1.0,1.0,1.0,1.0,LAC,DEN,43.0,,75.0,3.0,3.5,0,10.0
2016,8,SEA,0.0,0.0,65.8,61.7,60.0,5.0,59.84705882352942,61.6,60.1,0.0,1.0,1.0,1.0,SEA,NO,50.0,DOME,72.0,0.0,-1.0,1,10.0
2016,8,TB,1.0,0.0,46.7,53.4,60.0,6.0,60.27368421052633,61.1,73.4,1.0,1.0,5.0,1.0,TB,OAK,48.0,,84.0,10.0,-1.0,1,12.0
2016,8,TEN,2.0,0.0,51.6,59.85,60.5,2.0,61.81176470588236,61.1,61.3,0.0,0.0,2.0,0.0,TEN,JAX,43.5,,66.0,4.0,-3.0,1,4.0
2016,8,WAS,0.0,1.0,30.1,59.3,60.0,5.0,62.42432432432433,62.6,64.3,1.0,2.0,4.0,3.0,WAS,CIN,49.0,,52.0,3.0,3.0,0,10.0
2016,9,ATL,0.0,0.0,70.9,61.86666666666667,65.0,2.0,59.04444444444443,61.1,,0.0,3.0,0.0,3.0,ATL,TB,49.0,,75.0,2.0,-4.5,1,4.0
2016,9,BLT,0.0,0.0,68.8,62.5,60.0,2.0,60.21612903225806,63.0,77.1,1.0,2.0,2.0,2.0,BAL,PIT,46.0,,63.0,10.0,3.5,0,4.0
2016,9,BUF,2.0,0.0,41.6,61.6,60.0,5.0,60.23235294117645,61.9,55.9,0.0,1.0,5.0,1.0,BUF,SEA,43.5,,60.0,0.0,5.5,0,10.0
2016,9,CAR,0.0,1.0,51.0,59.75,60.0,4.0,59.34736842105261,60.6,54.3,1.0,2.0,5.0,3.0,CAR,LAR,44.5,,72.0,3.0,-3.0,1,8.0
2016,9,CLV,1.0,0.0,46.5,61.0,60.0,5.0,60.18000000000001,60.05,58.1,1.0,2.0,3.0,2.0,CLE,DAL,49.0,,56.0,2.0,7.0,0,10.0
2016,9,DAL,0.0,0.0,65.3,58.8,60.0,3.0,59.90571428571428,61.7,59.7,2.0,0.0,2.0,0.0,DAL,CLE,49.0,,56.0,2.0,-7.0,1,6.0
2016,9,DEN,3.0,0.0,65.5,58.3,60.0,7.0,59.6516129032258,60.9,60.5,2.0,2.0,7.0,2.0,DEN,OAK,44.5,,67.0,3.0,1.0,0,14.0
2016,9,DET,1.0,0.0,91.0,62.5,60.0,4.0,61.05405405405404,60.5,75.8,2.0,1.0,7.0,1.0,DET,MIN,42.5,DOME,72.0,0.0,4.5,0,8.0
2016,9,GB,0.0,1.0,51.8,58.3,60.0,5.0,60.68235294117648,61.0,64.3,1.0,1.0,2.0,2.0,GB,IND,52.0,,67.0,5.0,-7.5,1,10.0
2016,9,IND,1.0,1.0,64.9,65.5,60.0,5.0,60.14411764705881,53.8,72.7,1.0,2.0,4.0,3.0,IND,GB,52.0,,67.0,5.0,7.5,0,10.0
2016,9,JAX,0.0,0.0,50.4,62.0,60.0,5.0,59.33823529411765,40.9,58.1,0.0,2.0,4.0,2.0,JAX,KC,42.5,,60.0,6.0,7.0,0,10.0
2016,9,KC,2.0,0.0,60.5,59.7,60.0,3.0,60.69428571428572,61.9,66.5,6.0,1.0,6.0,1.0,KC,JAX,42.5,,60.0,6.0,-7.0,1,6.0
2016,9,LA,0.0,1.0,29.5,60.0,60.0,4.0,58.20571428571429,62.7,68.9,1.0,3.0,1.0,4.0,LAR,CAR,44.5,,72.0,3.0,3.0,0,8.0
2016,9,MIA,1.0,0.0,65.2,73.65,60.0,5.0,59.84374999999999,76.3,60.0,0.0,2.0,3.0,2.0,MIA,NYJ,45.0,,79.0,11.0,-3.5,1,10.0
2016,9,MIN,1.0,0.0,32.6,66.9,60.0,4.0,61.56052631578948,61.5,61.3,1.0,0.0,3.0,0.0,MIN,DET,42.5,DOME,72.0,0.0,-4.5,1,8.0
2016,9,NO,1.0,0.0,53.3,54.6,60.5,5.0,61.45882352941175,60.0,70.9,1.0,1.0,5.0,1.0,NO,SF,53.0,,68.0,1.0,-5.0,1,10.0
2016,9,NYG,0.0,0.0,64.5,58.0,60.0,6.0,60.02285714285714,61.4,67.0,1.0,0.0,4.0,0.0,NYG,PHI,42.5,,57.0,8.0,-3.0,1,12.0
2016,9,NYJ,0.0,1.0,63.6,58.0,60.5,6.0,57.925,54.3,54.7,5.0,3.0,3.0,4.0,NYJ,MIA,45.0,,79.0,11.0,3.5,0,12.0
2016,9,OAK,3.0,0.0,54.3,60.93333333333334,58.7,4.0,62.67647058823528,61.35,63.3,1.0,0.0,5.0,0.0,OAK,DEN,44.5,,67.0,3.0,-1.0,1,8.0
2016,9,PHI,0.0,0.0,65.2,61.15,60.0,4.0,60.56764705882353,69.2,56.5,1.0,0.0,3.0,0.0,PHI,NYG,42.5,,57.0,8.0,3.0,0,8.0
2016,9,PIT,0.0,1.0,62.3,59.2,60.0,3.0,57.86052631578947,60.9,62.2,1.0,5.0,3.0,6.0,PIT,BAL,46.0,,63.0,10.0,-3.5,1,6.0
2016,9,SD,0.0,0.0,53.1,58.95,59.9,5.0,58.41666666666666,60.9,49.0,1.0,2.0,2.0,2.0,LAC,TEN,47.5,,74.0,3.0,-3.5,1,10.0
2016,9,SEA,1.0,0.0,68.5,61.2,60.0,5.0,60.53428571428571,61.8,59.6,4.0,2.0,3.0,2.0,SEA,BUF,43.5,,60.0,0.0,-5.5,1,10.0
2016,9,SF,0.0,0.0,74.0,64.85,60.0,8.0,60.3,61.6,59.5,2.0,2.0,3.0,2.0,SF,NO,53.0,,68.0,1.0,5.0,0,16.0
2016,9,TB,0.0,0.0,62.3,56.5,60.0,7.0,60.58947368421054,,65.4,1.0,1.0,4.0,1.0,TB,ATL,49.0,,75.0,2.0,4.5,0,14.0
2016,9,TEN,1.0,0.0,65.3,60.5,60.0,8.0,61.38437500000001,60.7,66.3,0.0,2.0,2.0,2.0,TEN,LAC,47.5,,74.0,3.0,3.5,0,16.0
2016,10,ARZ,1.0,0.0,73.0,59.35,60.0,4.0,60.82727272727273,60.5,61.4,0.0,0.0,3.0,0.0,ARI,SF,47.0,DOME,72.0,0.0,-14.0,1,8.0
2016,10,ATL,2.0,0.0,41.8,58.3,60.0,6.0,59.203225806451606,60.5,59.1,0.0,1.0,5.0,1.0,ATL,PHI,49.0,,54.0,6.0,1.5,0,12.0
2016,10,BLT,0.0,0.0,64.9,59.7,60.0,1.0,61.59354838709679,60.95,61.3,0.0,1.0,2.0,1.0,BAL,CLE,44.0,,52.0,1.0,-7.5,1,2.0
2016,10,CAR,0.0,0.0,65.1,59.4,60.0,4.0,57.46666666666666,61.0,55.1,3.0,2.0,4.0,2.0,CAR,KC,44.0,,48.0,4.0,-3.0,1,8.0
2016,10,CHI,0.0,0.0,67.2,61.5,60.0,6.0,59.370588235294115,54.0,69.3,0.0,2.0,3.0,2.0,CHI,TB,45.0,,77.0,2.0,-2.5,1,12.0
2016,10,CIN,2.0,0.0,64.3,72.8,60.0,3.0,63.0125,61.15,58.9,3.0,1.0,7.0,1.0,CIN,NYG,49.5,,54.0,1.0,-0.0,0,6.0
2016,10,CLV,1.0,0.0,60.4,57.8,60.0,4.0,60.414285714285704,60.55,61.7,0.0,0.0,4.0,0.0,CLE,BAL,44.0,,52.0,1.0,7.5,0,8.0
2016,10,DAL,0.0,0.0,72.3,57.4,61.4,3.0,60.2,64.75,63.0,1.0,0.0,3.0,0.0,DAL,PIT,51.0,,54.0,2.0,3.0,0,6.0
2016,10,DEN,1.0,0.0,55.8,60.26666666666667,60.0,4.0,61.76666666666666,61.9,60.3,0.0,1.0,4.0,1.0,DEN,NO,50.0,DOME,72.0,0.0,3.0,0,8.0
2016,10,GB,0.0,1.0,47.3,58.0,60.0,7.0,59.64285714285714,48.25,64.5,1.0,2.0,3.0,3.0,GB,TEN,49.0,,55.0,0.0,-3.0,1,14.0
2016,10,HST,0.0,0.0,46.3,53.4,60.0,3.0,61.51666666666666,68.9,61.7,0.0,0.0,3.0,0.0,HOU,JAX,42.0,,71.0,6.0,3.0,0,6.0
2016,10,JAX,0.0,0.0,70.8,59.0,60.0,6.0,59.43714285714285,61.1,47.6,2.0,0.0,3.0,0.0,JAX,HOU,42.0,,71.0,6.0,-3.0,1,12.0
2016,10,KC,1.0,0.0,76.5,58.5,60.0,3.0,62.98285714285714,55.2,65.6,0.0,0.0,2.0,0.0,KC,CAR,44.0,,48.0,4.0,3.0,0,6.0
2016,10,LA,0.0,0.0,63.1,59.5,60.0,1.0,60.93529411764704,61.7,69.2,3.0,0.0,6.0,0.0,LAR,NYJ,38.5,,55.0,4.0,-1.0,1,2.0
2016,10,MIA,1.0,1.0,64.9,62.3,60.0,4.0,60.56363636363637,44.05,67.7,3.0,1.0,4.0,2.0,MIA,LAC,49.0,,84.0,3.0,4.5,0,8.0
2016,10,MIN,2.0,0.0,45.4,57.7,60.0,6.0,59.54054054054054,60.5,69.3,2.0,1.0,4.0,1.0,MIN,WAS,41.5,,55.0,4.0,2.5,0,12.0
2016,10,NE,2.0,0.0,64.3,52.2,60.0,6.0,61.91379310344828,61.6,60.9,0.0,1.0,3.0,1.0,NE,SEA,49.5,,45.0,2.0,-7.5,1,12.0
2016,10,NO,0.0,0.0,63.3,59.2,60.0,6.0,61.07631578947369,60.3,61.8,0.0,0.0,1.0,0.0,NO,DEN,50.0,DOME,72.0,0.0,-3.0,1,12.0
2016,10,NYG,2.0,0.0,63.5,59.35,60.0,4.0,60.561111111111146,61.5,70.2,3.0,0.0,7.0,0.0,NYG,CIN,49.5,,54.0,1.0,-0.0,0,8.0
2016,10,NYJ,0.0,0.0,54.4,59.1,60.0,3.0,62.12702702702703,57.45,60.8,0.0,1.0,5.0,1.0,NYJ,LAR,38.5,,55.0,4.0,1.0,0,6.0
2016,10,PHI,0.0,0.0,46.2,65.55000000000001,60.0,5.0,60.874285714285726,60.5,58.3,0.0,1.0,4.0,1.0,PHI,ATL,49.0,,54.0,6.0,-1.5,1,10.0
2016,10,PIT,1.0,0.0,44.1,60.55,58.7,5.0,60.53846153846154,61.4,58.9,1.0,0.0,3.0,0.0,PIT,DAL,51.0,,54.0,2.0,-3.0,1,10.0
2016,10,SD,0.0,0.0,66.8,58.0,60.0,5.0,60.49999999999997,62.3,60.8,0.0,1.0,4.0,1.0,LAC,MIA,49.0,,84.0,3.0,-4.5,1,10.0
2016,10,SEA,0.0,0.0,65.3,62.1,59.5,4.0,61.99032258064516,61.0,60.2,0.0,0.0,3.0,0.0,SEA,NE,49.5,,45.0,2.0,7.5,0,8.0
2016,10,SF,1.0,1.0,72.6,58.5,60.0,5.0,61.92941176470589,37.9,70.9,0.0,1.0,6.0,2.0,SF,ARI,47.0,DOME,72.0,0.0,14.0,0,10.0
