season,week,team_name,team_name_games,opponent,fantasy_points,points_allowed_passing,points_allowed_receiving,points_allowed_return_team,points_allowed_rushing,points_allowed_total,points_scored
2016,10,HST,HOU,JAX,21.0,17.6,52.50000000000001,0.0,4.000000000000001,74.10000000000002,31.0
2016,10,JAX,JAX,HOU,23.0,11.96,28.9,0.0,18.1,58.96,30.0
2016,10,KC,KC,CAR,17.0,13.44,41.6,0.0,15.9,70.94,17.0
2016,10,LA,LAR,NYJ,11.0,9.4,31.5,0.0,13.9,54.8,6.0
2016,10,MIA,MIA,LAC,30.0,21.04,62.1,0.0,7.0,90.14,36.0
2016,10,MIN,MIN,WAS,22.0,18.48,49.2,0.0,10.8,78.48,38.0
2016,10,NE,NE,SEA,31.0,25.92,65.3,0.0,7.6,98.82,31.0
2016,10,NO,NO,DEN,24.0,16.32,50.3,0.0,10.3,76.92000000000002,41.0
2016,10,NYG,NYG,CIN,12.0,11.16,34.40000000000001,0.0,13.8,59.36,38.0
2016,10,NYJ,NYJ,LAR,12.0,6.6000000000000005,25.000000000000004,0.0,10.5,42.1,9.0
2016,10,PHI,PHI,ATL,19.0,13.68,41.7,0.0,4.800000000000002,60.18,15.0
2016,10,PIT,PIT,DAL,20.0,20.76,54.90000000000001,0.0,24.7,100.36,53.0
2016,10,SD,LAC,MIA,20.0,17.6,44.5,0.0,14.6,76.7,43.0
2016,10,SEA,SEA,NE,8.0,11.64,41.1,0.0,24.1,76.84,42.0
2016,10,SF,SF,ARI,23.0,17.04,56.60000000000001,0.0,12.0,85.64000000000001,29.0
2016,10,TB,TB,CHI,18.0,9.28,32.2,0.0,6.2,47.68,22.0
2016,10,TEN,TEN,GB,20.0,21.16,65.9,0.0,12.9,99.96,55.0
2016,10,WAS,WAS,MIN,19.0,19.28,58.2,0.0,10.9,88.38000000000002,32.0
2016,11,ARZ,ARI,MIN,14.0,10.76,32.90000000000001,6.0,11.2,60.86000000000001,36.0
2016,11,BLT,BAL,DAL,27.0,24.04,61.6,0.0,11.8,97.44,33.0
2016,11,BUF,BUF,CIN,18.0,10.28,38.7,0.0,13.3,62.28,12.0
2016,11,CAR,CAR,NO,28.0,18.4,56.0,0.0,8.700000000000001,83.1,26.0
2016,11,CHI,CHI,NYG,21.0,17.08,43.2,0.0,16.200000000000006,76.48,28.0
2016,11,CIN,CIN,BUF,10.0,5.6400000000000015,26.100000000000005,0.0,22.300000000000004,54.040000000000006,22.0
2016,11,CLV,CLE,PIT,10.0,6.68,26.200000000000006,0.0,18.6,51.48,22.0
2016,11,DAL,DAL,BAL,10.0,14.76,42.4,0.0,14.1,71.26,35.0
2016,11,DET,DET,JAX,33.0,14.079999999999998,43.2,0.0,6.300000000000002,63.58,19.0
2016,11,GB,GB,WAS,24.0,27.0,66.00000000000001,0.0,33.10000000000001,126.10000000000002,60.0
2016,11,HST,HOU,OAK,29.0,22.8,56.00000000000001,0.0,3.0,81.80000000000003,33.0
2016,11,IND,IND,TEN,17.0,19.6,53.50000000000001,0.0,9.7,82.80000000000003,29.0
2016,11,JAX,JAX,DET,11.0,11.12,39.8,6.0,5.4,62.31999999999999,32.0
2016,11,KC,KC,TB,16.0,17.240000000000002,51.1,0.0,7.100000000000002,75.44,25.0
2016,11,LA,LAR,MIA,19.0,13.88,41.2,0.0,9.8,64.88,14.0
2016,11,MIA,MIA,LAR,8.0,5.36,19.9,0.0,16.9,42.16,22.0
2016,11,MIN,MIN,ARI,31.0,13.92,39.8,0.0,19.500000000000004,73.22000000000001,30.0
2016,11,NE,NE,SF,20.0,16.240000000000002,40.6,0.0,6.2,63.040000000000006,41.0
2016,11,NO,NO,CAR,14.0,11.68,32.2,0.0,11.0,54.88,35.0
2016,11,NYG,NYG,CHI,17.0,13.08,39.7,0.0,13.3,66.08,28.0
2016,11,OAK,OAK,HOU,12.0,12.72,43.3,0.0,18.4,74.42,38.0
2016,11,PHI,PHI,SEA,20.0,19.48,50.2,0.0,21.2,90.88,38.0
2016,11,PIT,PIT,CLE,18.0,12.84,41.1,0.0,1.3,55.24,9.0
2016,11,SEA,SEA,PHI,20.0,14.72,45.3,0.0,9.3,69.32,25.0
2016,11,SF,SF,NE,30.0,27.20000000000001,64.0,0.0,17.1,108.3,42.0
2016,11,TB,TB,KC,18.0,13.44,42.60000000000001,0.0,14.2,70.24000000000001,23.0
2016,11,TEN,TEN,IND,20.0,17.48,45.70000000000001,0.0,13.6,76.78000000000002,36.0
2016,11,WAS,WAS,GB,28.0,25.4,65.50000000000001,0.0,4.400000000000001,95.3,42.0
2016,12,ARZ,ARI,ATL,22.0,17.759999999999994,51.9,0.0,29.6,99.26,50.0
2016,12,ATL,ATL,ARI,19.0,18.56,53.4,0.0,3.8000000000000016,75.76,31.0
2016,12,BLT,BAL,CIN,19.0,15.32,47.3,0.0,-1.5999999999999996,61.02,18.0
2016,12,BUF,BUF,JAX,18.0,13.04,31.1,0.0,24.3,68.44,27.0
2016,12,CAR,CAR,OAK,22.0,19.6,56.49999999999999,0.0,7.6,83.69999999999997,39.0
2016,12,CHI,CHI,TEN,20.0,17.04,42.1,0.0,18.9,78.03999999999998,45.0
2016,12,CIN,CIN,BAL,18.0,12.36,41.9,0.0,9.200000000000003,63.46,25.0
2016,12,CLV,CLE,NYG,26.0,19.76,44.9,0.0,10.400000000000002,75.06,27.0
2016,12,DAL,DAL,WAS,29.0,29.96,83.39999999999998,0.0,3.4000000000000004,116.76,32.0
2016,12,DEN,DEN,KC,12.0,12.8,41.0,6.0,14.3,74.1,44.0
2016,12,DET,DET,MIN,9.0,7.960000000000001,37.90000000000001,0.0,14.2,60.06000000000001,19.0
2016,12,GB,GB,PHI,8.0,9.16,37.40000000000001,0.0,12.1,58.66000000000001,25.0
2016,12,HST,HOU,LAC,28.0,20.68,53.2,0.0,6.7,80.58,21.0
2016,12,IND,IND,PIT,25.0,20.84,47.10000000000001,0.0,20.8,88.74000000000002,34.0
2016,12,JAX,JAX,BUF,8.0,10.64,28.600000000000005,0.0,33.300000000000004,72.54,38.0
2016,12,KC,KC,DEN,37.0,26.72,64.80000000000001,0.0,10.400000000000002,101.92000000000002,33.0
2016,12,LA,LAR,NO,42.0,34.4,80.49999999999999,0.0,30.9,145.79999999999995,67.0
2016,12,MIA,MIA,SF,26.0,22.84,60.1,0.0,19.3,102.24,42.0
2016,12,MIN,MIN,DET,15.0,13.28,40.7,0.0,9.4,63.38,16.0
2016,12,NE,NE,NYJ,23.0,18.76,47.89999999999999,0.0,4.4,71.05999999999997,29.0
2016,12,NO,NO,LAR,24.0,19.56,49.4,0.0,6.9,75.86,51.0
2016,12,NYG,NYG,CLE,17.0,16.880000000000006,50.7,0.0,3.8,71.38000000000002,31.0
2016,12,NYJ,NYJ,NE,21.0,19.44,55.6,0.0,7.100000000000001,82.14,34.0
2016,12,OAK,OAK,CAR,18.0,16.84,43.6,0.0,26.9,87.34,45.0
2016,12,PHI,PHI,GB,22.0,20.52,58.30000000000001,0.0,13.4,92.22,27.0
2016,12,PIT,PIT,IND,16.0,11.6,41.49999999999999,0.0,7.1,60.2,25.0
2016,12,SD,LAC,HOU,13.0,6.84,35.6,0.0,15.4,57.84,31.0
2016,12,SEA,SEA,TB,23.0,15.8,44.49999999999999,0.0,9.8,70.09999999999998,14.0
2016,12,SF,SF,MIA,24.0,23.4,56.5,0.0,15.5,95.4,49.0
2016,12,TB,TB,SEA,11.0,4.04,21.6,0.0,10.7,36.34,15.0
2016,12,TEN,TEN,CHI,27.0,22.64,63.6,0.0,7.5,93.74,33.0
2016,12,WAS,WAS,DAL,12.0,11.8,34.0,0.0,34.30000000000001,80.10000000000002,49.0
2016,13,ARZ,ARI,WAS,16.0,13.84,43.6,0.0,12.7,70.14,41.0
2016,13,ATL,ATL,KC,16.0,14.8,43.50000000000001,0.0,22.3,80.60000000000002,27.0
2016,13,BLT,BAL,MIA,13.0,10.04,43.1,0.0,4.2,57.34,30.0
2016,13,BUF,BUF,OAK,20.0,18.4,47.5,0.0,25.90000000000001,91.8,36.0
2016,13,CAR,CAR,SEA,22.0,15.6,49.50000000000001,0.0,42.00000000000001,107.1,46.0
2016,13,CHI,CHI,SF,13.0,1.5599999999999998,6.4,0.0,12.1,20.06,6.0
2016,13,CIN,CIN,PHI,18.0,13.32,54.80000000000001,0.0,11.3,79.42000000000002,26.0
2016,13,DAL,DAL,MIN,12.0,14.12,47.8,0.0,6.700000000000001,68.62,21.0
2016,13,DEN,DEN,JAX,12.0,5.24,27.6,0.0,19.4,52.24,10.0
2016,13,DET,DET,NO,12.0,10.04,48.1,0.0,11.000000000000002,69.14,25.0
2016,13,GB,GB,HOU,18.0,16.08,42.0,0.0,12.3,70.38,25.0
2016,13,HST,HOU,GB,17.0,16.36,42.9,0.0,14.9,74.16,33.0
2016,13,IND,IND,NYJ,15.0,9.64,35.6,0.0,3.6,48.84,34.0
2016,13,JAX,JAX,DEN,9.0,4.16,16.400000000000002,0.0,16.4,36.96,14.0
2016,13,KC,KC,ATL,15.0,14.88,46.70000000000001,0.0,24.8,86.38000000000002,34.0
2016,13,LA,LAR,NE,17.0,14.76,49.4,0.0,19.3,83.46000000000002,32.0
2016,13,MIA,MIA,BAL,36.0,30.44,79.10000000000002,0.0,17.0,126.54,44.0
2016,13,MIN,MIN,DAL,18.0,9.56,25.9,0.0,12.0,47.46,23.0
2016,13,NE,NE,LAR,15.0,8.440000000000001,29.1,0.0,3.6,41.14,16.0
2016,13,NO,NO,DET,23.0,21.64,61.1,0.0,8.5,91.24,28.0
2016,13,NYG,NYG,PIT,23.0,18.56,52.9,0.0,9.8,81.26,34.0
2016,13,NYJ,NYJ,IND,36.0,27.56,62.40000000000001,0.0,19.9,109.86,47.0
2016,13,OAK,OAK,BUF,8.0,6.6400000000000015,28.1,0.0,37.2,71.94,36.0
2016,13,PHI,PHI,CIN,26.0,21.28,52.70000000000001,0.0,12.000000000000002,85.98000000000002,38.0
2016,13,PIT,PIT,NYG,20.0,13.8,43.5,0.0,5.6,62.90000000000001,26.0
2016,13,SD,LAC,TB,19.0,14.2,43.99999999999999,0.0,14.1,72.3,32.0
2016,13,SEA,SEA,CAR,16.0,10.28,31.200000000000006,0.0,6.9,48.38,13.0
2016,13,SF,SF,CHI,8.0,7.68,24.7,0.0,30.20000000000001,62.58000000000001,24.0
2016,13,TB,TB,LAC,24.0,15.0,41.99999999999999,0.0,17.9,74.89999999999998,27.0
2016,13,WAS,WAS,ARI,28.0,24.0,63.00000000000001,0.0,13.0,100.0,37.0
2016,14,ARZ,ARI,MIA,24.0,20.68,51.2,0.0,2.4000000000000004,74.28,36.0
2016,14,ATL,ATL,LAR,11.0,7.4,35.5,0.0,18.4,61.3,32.0
2016,14,BLT,BAL,NE,24.0,27.24,71.10000000000002,0.0,15.5,113.84,40.0
2016,14,BUF,BUF,PIT,12.0,5.8000000000000025,30.5,0.0,42.0,78.3,39.0
2016,14,CAR,CAR,LAC,26.0,14.439999999999998,46.10000000000001,0.0,5.8,66.34,22.0
2016,14,CHI,CHI,DET,18.0,10.92,38.8,0.0,17.4,67.11999999999999,26.0
2016,14,CIN,CIN,CLE,6.0,3.16,16.400000000000002,0.0,22.9,42.46,22.0
2016,14,CLV,CLE,CIN,24.0,15.2,40.0,0.0,25.3,80.5,23.0
2016,14,DAL,DAL,NYG,17.0,10.72,33.8,0.0,3.3,47.81999999999999,16.0
2016,14,DEN,DEN,TEN,7.0,3.52,9.8,0.0,22.0,35.32,19.0
2016,14,DET,DET,CHI,13.0,12.48,37.2,0.0,9.2,58.88,17.0
2016,14,GB,GB,SEA,21.0,8.6,41.00000000000001,0.0,11.6,61.20000000000001,28.0
2016,14,HST,HOU,IND,27.0,17.04,51.6,0.0,6.300000000000002,74.94,17.0
2016,14,IND,IND,HOU,15.0,4.88,21.700000000000006,0.0,22.50000000000001,49.08000000000001,34.0
2016,14,JAX,JAX,MIN,21.0,15.68,47.2,0.0,10.5,73.38,31.0
2016,14,KC,KC,OAK,13.0,4.68,20.2,0.0,19.500000000000004,44.38,19.0
2016,14,LA,LAR,ATL,29.0,21.48,50.7,0.0,12.6,84.78,30.0
2016,14,MIA,MIA,ARI,24.0,11.8,35.5,0.0,15.7,63.0,39.0
2016,14,MIN,MIN,JAX,18.0,14.28,43.2,0.0,8.5,65.97999999999999,22.0
2016,14,NE,NE,BAL,22.0,19.96,62.9,0.0,4.199999999999998,87.06,41.0
2016,14,NO,NO,TB,9.0,7.36,26.4,0.0,16.4,50.16,16.0
2016,14,NYG,NYG,DAL,22.0,8.600000000000001,29.0,0.0,8.799999999999997,46.4,13.0
2016,14,NYJ,NYJ,SF,17.0,9.32,26.8,0.0,30.8,66.91999999999999,17.0
2016,14,OAK,OAK,KC,16.0,13.56,38.9,6.0,10.5,68.96,21.0
2016,14,PHI,PHI,WAS,21.0,16.36,42.40000000000001,0.0,22.700000000000006,81.46000000000002,33.0
2016,14,PIT,PIT,BUF,21.0,16.12,42.3,0.0,12.7,71.12,20.0
2016,14,SD,LAC,CAR,16.0,9.4,27.000000000000004,0.0,18.6,55.0,38.0
2016,14,SEA,SEA,GB,28.0,21.84,51.6,0.0,21.3,94.74,44.0
2016,14,SF,SF,NYJ,8.0,9.28,37.2,0.0,30.8,77.28,27.0
2016,14,TB,TB,NO,16.0,7.2799999999999985,38.19999999999999,0.0,4.6000000000000005,50.07999999999999,9.0
2016,14,TEN,TEN,DEN,18.0,18.0,57.0,0.0,-0.19999999999999984,74.8,10.0
2016,14,WAS,WAS,PHI,19.0,15.560000000000002,53.40000000000002,0.0,3.5,72.46000000000002,28.0
2016,15,ARZ,ARI,NO,40.0,31.56,81.4,0.0,23.000000000000004,135.96,60.0
2016,15,ATL,ATL,SF,18.0,15.32,40.3,0.0,8.700000000000001,64.32,25.0
2016,15,BLT,BAL,PHI,10.0,5.8,28.0,0.0,22.9,56.7,36.0
2016,15,BUF,BUF,CLE,9.0,7.84,26.1,0.0,12.7,46.64,19.0
2016,15,CAR,CAR,WAS,14.0,11.6,45.5,0.0,6.9,64.0,27.0
2016,15,CHI,CHI,GB,8.0,10.08,34.7,0.0,40.6,85.38000000000002,42.0
2016,15,CIN,CIN,PIT,18.0,15.44,45.10000000000001,0.0,7.700000000000001,68.24000000000001,24.0
2016,15,CLV,CLE,BUF,17.0,10.96,31.9,0.0,46.0,88.86000000000001,34.0
2016,15,DAL,DAL,TB,31.0,14.880000000000004,45.2,0.0,1.2000000000000006,61.28000000000001,20.0
2016,15,DEN,DEN,NE,11.0,7.52,26.8,0.0,13.600000000000005,47.92,16.0
2016,15,DET,DET,NYG,19.0,16.04,42.1,0.0,11.4,69.53999999999999,17.0
2016,15,GB,GB,CHI,30.0,19.48,63.2,0.0,15.5,98.18,27.0
2016,15,HST,HOU,JAX,13.0,2.68,15.2,6.0,12.7,36.58,20.0
2016,15,IND,IND,MIN,11.0,10.64,45.1,0.0,1.4000000000000004,57.14,18.0
2016,15,JAX,JAX,HOU,25.0,10.32,45.3,0.0,9.9,65.52000000000001,19.0
2016,15,KC,KC,TEN,13.0,8.64,31.6,0.0,24.800000000000004,65.04,19.0
2016,15,LA,LAR,SEA,28.0,20.16,50.4,0.0,5.900000000000001,76.46,24.0
2016,15,MIA,MIA,NYJ,16.0,11.64,45.1,0.0,7.6,64.34,37.0
2016,15,MIN,MIN,IND,25.0,18.0,47.5,0.0,28.1,93.6,34.0
2016,15,NE,NE,DEN,13.0,10.28,38.7,0.0,5.800000000000002,54.78,3.0
2016,15,NO,NO,ARI,26.0,20.72,53.8,0.0,29.6,104.12,59.0
2016,15,NYG,NYG,DET,9.0,9.92,39.3,0.0,3.6000000000000005,52.82000000000001,18.0
2016,15,NYJ,NYJ,MIA,35.0,24.44,53.600000000000016,0.0,4.700000000000001,82.74000000000002,34.0
2016,15,OAK,OAK,LAC,24.0,15.240000000000002,39.1,0.0,3.3000000000000007,57.64000000000001,22.0
2016,15,PHI,PHI,BAL,26.0,15.240000000000002,40.6,0.0,19.1,74.94,27.0
2016,15,PIT,PIT,CIN,10.0,5.28,23.700000000000006,0.0,19.6,48.58000000000001,26.0
2016,15,SD,LAC,OAK,21.0,11.52,36.8,0.0,10.5,58.82000000000001,31.0
2016,15,SEA,SEA,LAR,4.0,6.6800000000000015,25.700000000000006,0.0,4.699999999999998,37.08000000000001,21.0
2016,15,SF,SF,ATL,26.0,20.08,51.2,0.0,38.8,110.08,53.0
2016,15,TB,TB,DAL,14.0,11.16,41.9,0.0,28.5,81.56,38.0
2016,15,TEN,TEN,KC,9.0,5.5200000000000005,23.8,0.0,25.7,55.02,17.0
2016,15,WAS,WAS,CAR,28.0,20.0,52.49999999999999,0.0,12.9,85.39999999999998,26.0
2016,16,ARZ,ARI,SEA,30.0,30.0,73.5,0.0,5.800000000000002,109.3,35.0
2016,16,ATL,ATL,CAR,17.0,9.92,34.8,0.0,11.9,56.62,28.0
2016,16,BLT,BAL,PIT,30.0,21.16,57.9,0.0,18.700000000000006,97.76,37.0
2016,16,BUF,BUF,MIA,24.0,16.32,43.3,0.0,38.1,97.72,52.0
2016,16,CAR,CAR,ATL,26.0,19.08,53.2,0.0,19.2,91.48,39.0
2016,16,CHI,CHI,WAS,16.0,14.8,42.0,0.0,44.8,101.6,53.0
2016,16,CIN,CIN,HOU,9.0,7.04,24.6,0.0,15.5,47.14,18.0
2016,16,CLV,CLE,LAC,25.0,19.880000000000006,55.7,0.0,1.4000000000000004,76.98,17.0
2016,16,DAL,DAL,DET,10.0,9.4,37.0,0.0,25.0,71.4,45.0
2016,16,DEN,DEN,KC,31.0,16.84,45.6,0.0,33.8,96.24,33.0
2016,16,DET,DET,DAL,32.0,24.880000000000006,54.2,0.0,28.4,107.48,42.0
2016,16,GB,GB,MIN,24.0,27.28,73.2,0.0,7.300000000000002,107.78,49.0
2016,16,HST,HOU,CIN,18.0,13.72,46.8,0.0,5.0,65.52,10.0
2016,16,IND,IND,OAK,26.0,22.48,53.7,0.0,33.0,109.18,45.0
2016,16,JAX,JAX,TEN,19.0,15.920000000000002,44.8,0.0,5.8,66.52000000000001,29.0
2016,16,KC,KC,DEN,8.0,6.32,24.800000000000004,0.0,10.3,41.42,22.0
2016,16,LA,LAR,SF,22.0,17.64,50.6,0.0,9.0,77.24000000000002,26.0
2016,16,MIA,MIA,BUF,28.0,25.16,63.9,0.0,33.2,122.26,43.0
2016,16,MIN,MIN,GB,32.0,29.88000000000001,72.7,0.0,10.0,112.58,56.0
2016,16,NE,NE,NYJ,12.0,2.4400000000000004,17.6,0.0,9.1,29.140000000000004,21.0
2016,16,NO,NO,TB,23.0,17.08,51.20000000000001,0.0,14.9,83.18,30.0
2016,16,NYG,NYG,PHI,16.0,9.72,29.8,0.0,17.8,57.32,24.0
2016,16,NYJ,NYJ,NE,30.0,20.8,49.0,0.0,23.4,93.2,41.0
2016,16,OAK,OAK,IND,20.0,17.52,50.3,0.0,14.2,82.02,41.0
2016,16,PHI,PHI,NYG,22.0,15.240000000000002,58.6,0.0,9.400000000000002,83.24000000000002,25.0
2016,16,PIT,PIT,BAL,16.0,13.48,47.20000000000001,0.0,14.2,74.88000000000002,43.0
2016,16,SD,LAC,CLE,7.0,7.000000000000001,27.000000000000004,0.0,24.4,58.40000000000001,32.0
2016,16,SEA,SEA,ARI,16.0,15.36,42.40000000000001,0.0,25.4,83.16000000000003,58.0
2016,16,SF,SF,LAR,17.0,5.6,18.5,0.0,21.899999999999995,45.99999999999999,33.0
2016,16,TB,TB,NO,14.0,15.96,45.40000000000001,0.0,24.3,85.66,41.0
2016,16,TEN,TEN,JAX,26.0,21.8,58.00000000000001,0.0,10.4,90.2,44.0
2016,16,WAS,WAS,CHI,30.0,15.920000000000002,56.3,0.0,20.0,92.22,27.0
2016,17,ARZ,ARI,LAR,14.0,3.72,20.8,0.0,1.0999999999999996,25.62,24.0
2016,17,ATL,ATL,NO,20.0,21.0,59.5,0.0,25.200000000000006,105.7,56.0
2016,17,BLT,BAL,CIN,16.0,13.04,37.6,0.0,27.3,77.94,27.0
2016,17,BUF,BUF,NYJ,24.0,16.4,43.0,0.0,10.2,69.6,24.0
2016,17,CAR,CAR,TB,21.0,11.08,36.2,0.0,9.2,56.48,17.0
2016,17,CHI,CHI,MIN,28.0,21.0,55.50000000000002,0.0,18.4,94.9,38.0
2016,17,CIN,CIN,BAL,9.0,9.16,44.40000000000001,0.0,13.2,66.76,16.0
2016,17,CLV,CLE,PIT,22.0,22.08,57.7,0.0,12.9,92.68,39.0
2016,17,DAL,DAL,PHI,23.0,17.8,49.99999999999999,0.0,17.4,85.19999999999997,33.0
2016,17,DEN,DEN,OAK,15.0,9.84,33.1,0.0,3.7,46.64,18.0
2016,17,DET,DET,GB,28.0,28.0,67.50000000000001,0.0,15.3,110.8,41.0
2016,17,GB,GB,DET,20.0,20.880000000000006,59.7,0.0,13.6,94.18,48.0
2016,17,HST,HOU,TEN,18.0,9.0,29.0,0.0,16.299999999999994,54.3,24.0
2016,17,IND,IND,JAX,21.0,16.04,48.6,0.0,20.200000000000006,84.84,32.0
2016,17,JAX,JAX,IND,23.0,19.84,56.1,0.0,13.4,89.34,30.0
2016,17,KC,KC,LAC,31.0,16.759999999999998,49.90000000000001,0.0,12.9,79.56,33.0
2016,17,LA,LAR,ARI,36.0,20.520000000000007,55.3,0.0,14.4,90.22,38.0
2016,17,MIA,MIA,NE,26.0,23.04,58.10000000000001,0.0,18.000000000000004,99.14,45.0
2016,17,MIN,MIN,CHI,15.0,7.96,25.40000000000001,0.0,14.3,47.66,28.0
2016,17,NE,NE,MIA,19.0,15.2,42.5,0.0,5.5,63.2,32.0
2016,17,NO,NO,ATL,32.0,29.24,70.6,0.0,20.2,120.04,49.0
2016,17,NYG,NYG,WAS,20.0,13.48,41.7,0.0,1.8000000000000005,56.98,10.0
2016,17,NYJ,NYJ,BUF,10.0,6.2799999999999985,25.700000000000006,0.0,8.8,40.78,22.0
2016,17,OAK,OAK,DEN,25.0,15.240000000000002,41.1,0.0,18.3,74.64000000000001,30.0
2016,17,PHI,PHI,DAL,18.0,8.04,27.1,0.0,4.9,40.04,25.0
2016,17,PIT,PIT,CLE,24.0,16.28,49.7,0.0,25.1,91.08,42.0
2016,17,SD,LAC,KC,24.0,17.560000000000002,48.90000000000001,6.0,16.3,88.76000000000002,49.0
2016,17,SEA,SEA,SF,14.0,12.6,36.0,0.0,12.2,60.8,27.0
2016,17,SF,SF,SEA,17.0,16.0,47.5,0.0,10.7,74.2,31.0
2016,17,TB,TB,CAR,22.0,10.48,38.70000000000001,0.0,18.800000000000004,67.98000000000002,22.0
2016,17,TEN,TEN,HOU,16.0,15.12,46.8,0.0,8.6,70.52000000000002,23.0
2016,17,WAS,WAS,NYG,7.0,7.2,26.5,0.0,22.1,55.8,19.0
2017,1,ARZ,ARI,DET,28.0,26.68,67.7,0.0,6.200000000000001,100.58,35.0
2017,1,ATL,ATL,CHI,12.0,12.52,40.3,0.0,18.5,71.32000000000002,23.0
2017,1,BLT,BAL,CIN,17.0,2.8,25.0,0.0,5.7,33.49999999999999,6.0
2017,1,BUF,BUF,NYJ,8.0,5.48,31.700000000000006,0.0,9.8,46.98,24.0
2017,1,CAR,CAR,SF,7.0,6.72,31.3,0.0,3.1,41.12,15.0
2017,1,CHI,CHI,ATL,15.0,16.84,48.60000000000001,0.0,12.4,77.84,29.0
2017,1,CIN,CIN,BAL,17.0,7.84,22.6,0.0,21.7,52.14,20.0
2017,1,CLV,CLE,PIT,22.0,17.52,48.3,0.0,3.5000000000000013,69.32,21.0
2017,1,DAL,DAL,NYG,10.0,7.8000000000000025,34.49999999999999,0.0,1.5,43.8,9.0
2017,1,DEN,DEN,LAC,27.0,18.68,48.2,0.0,6.4,73.28,33.0
2017,1,DET,DET,ARI,22.0,11.72,44.3,0.0,6.500000000000001,62.52,41.0
2017,1,GB,GB,SEA,9.0,6.32,22.8,0.0,7.000000000000001,36.12000000000001,15.0
2017,1,HST,HOU,JAX,21.0,9.0,24.0,0.0,19.5,52.5,29.0
2017,1,IND,IND,LAR,21.0,16.720000000000002,48.80000000000001,0.0,16.3,81.82000000000002,32.0
2017,1,JAX,JAX,HOU,20.0,9.56,31.90000000000001,0.0,7.300000000000002,48.76000000000001,13.0
2017,1,KC,KC,NE,8.0,10.68,32.7,0.0,30.4,73.78,51.0
2017,1,LA,LAR,IND,15.0,5.16,21.400000000000006,0.0,9.5,36.06,15.0
2017,1,LAC,LAC,DEN,22.0,15.759999999999998,42.4,0.0,18.0,76.16,42.0
2017,1,MIN,MIN,NO,12.0,15.64,48.6,0.0,6.000000000000001,70.24000000000001,37.0
2017,1,NE,NE,KC,34.0,30.72,74.8,0.0,28.5,134.01999999999998,42.0
2017,1,NO,NO,MIN,28.0,25.84,66.10000000000001,0.0,10.9,102.84,35.0
2017,1,NYG,NYG,DAL,17.0,14.72,44.8,0.0,12.9,72.42,19.0
2017,1,NYJ,NYJ,BUF,22.0,15.96,42.40000000000001,0.0,25.0,83.36000000000001,21.0
2017,1,OAK,OAK,TEN,9.0,10.24,38.1,0.0,15.5,63.84,28.0
2017,1,PHI,PHI,WAS,18.0,12.6,41.50000000000001,0.0,2.4,56.50000000000001,23.0
2017,1,PIT,PIT,CLE,11.0,11.88,38.2,0.0,11.7,61.78000000000001,28.0
2017,1,SEA,SEA,GB,15.0,15.439999999999998,51.1,0.0,14.4,80.94,17.0
2017,1,SF,SF,CAR,26.0,13.84,36.1,0.0,7.599999999999999,57.540000000000006,23.0
2017,1,TEN,TEN,OAK,26.0,18.48,47.2,0.0,8.9,74.58,26.0
2017,1,WAS,WAS,PHI,23.0,19.28,55.70000000000001,0.0,3.8000000000000007,78.78000000000002,28.0
2017,2,ARZ,ARI,IND,13.0,7.6400000000000015,31.6,0.0,11.599999999999998,50.84,19.0
2017,2,ATL,ATL,GB,21.0,20.72,62.8,0.0,9.9,93.42,29.0
2017,2,BLT,BAL,CLE,20.0,12.0,46.00000000000001,0.0,7.300000000000002,65.30000000000001,22.0
2017,2,BUF,BUF,CAR,10.0,9.12,32.8,0.0,7.7,49.62,9.0
2017,2,CAR,CAR,BUF,11.0,5.0,19.0,0.0,6.9,30.9,3.0
2017,2,CHI,CHI,TB,21.0,12.16,33.40000000000001,0.0,15.7,61.26000000000001,29.0
2017,2,CIN,CIN,HOU,10.0,5.0,20.0,0.0,22.8,47.8,13.0
2017,2,CLV,CLE,BAL,25.0,15.68,46.2,0.0,17.599999999999994,79.47999999999998,30.0
2017,2,DAL,DAL,DEN,40.0,24.24,58.1,0.0,21.8,104.14,48.0
2017,2,DEN,DEN,DAL,18.0,15.52,50.80000000000001,0.0,4.0,70.32000000000001,41.0
2017,2,DET,DET,NYG,20.0,12.56,40.90000000000001,0.0,6.2,59.66000000000001,22.0
2017,2,GB,GB,ATL,14.0,14.08,40.7,0.0,26.1,80.88,40.0
2017,2,HST,HOU,CIN,12.0,8.96,32.4,0.0,6.200000000000001,47.56,9.0
2017,2,IND,IND,ARI,19.0,16.28,48.7,0.0,6.300000000000002,71.28,16.0
2017,2,JAX,JAX,TEN,18.0,11.6,35.0,0.0,35.9,82.5,43.0
2017,2,KC,KC,PHI,26.0,20.32,57.80000000000001,0.0,6.700000000000002,84.82000000000002,26.0
2017,2,LA,LAR,WAS,19.0,11.16,30.9,0.0,30.9,72.96000000000002,33.0
2017,2,LAC,LAC,MIA,16.0,13.2,41.0,0.0,11.1,65.3,25.0
2017,2,MIA,MIA,LAC,16.0,17.240000000000002,54.6,0.0,10.4,82.24000000000002,23.0
2017,2,MIN,MIN,PIT,26.0,17.72,47.8,0.0,10.2,75.72,26.0
2017,2,NE,NE,NO,20.0,22.24,61.10000000000001,0.0,8.100000000000001,91.44,38.0
