grades_kick_return,grades_punt_return,grades_return,kickoff_attempts,kickoff_fair_catches,kickoff_long,kickoff_muffed_returns,kickoff_touchdowns,kickoff_yards,kickoff_ypa,player,player_game_count,player_id,position,punt_attempts,punt_fair_catches,punt_long,punt_muffed_returns,punt_touchdowns,punt_yards,punt_ypa,season,team_name,total_attempts,week,team_name_games,opponent,over_under_line,weather_detail,weather_temperature,weather_wind_mph,spread_team,is_favorite
58.3,,58.1,3,0,27,0,0,60,20.0,Brandon Williams,1,10726,CB,0,0,0,0,0,0,,2018,ARZ,3,6,ARI,MIN,43.5,DOME,72.0,0.0,10.0,0
,63.0,62.3,0,0,0,0,0,0,,Christian Kirk,1,47546,WR,3,1,10,0,0,17,5.7,2018,ARZ,3,6,ARI,MIN,43.5,DOME,72.0,0.0,10.0,0
58.3,61.8,59.8,0,0,0,0,0,0,,Tyler Ervin,1,10753,HB,3,0,6,0,0,7,2.3,2018,HST,3,6,HOU,BUF,40.5,DOME,72.0,0.0,-10.5,1
57.4,60.0,57.3,0,0,0,0,0,0,,Jakeem Grant,1,10820,WR,0,1,0,0,0,0,,2018,MIA,0,6,MIA,CHI,40.5,,89.0,8.0,7.5,0
62.5,,62.8,1,0,31,0,0,31,31.0,Blake Countess,1,10830,S,0,0,0,0,0,0,,2018,LA,1,6,LAR,DEN,50,,25.0,6.0,-7.0,1
,69.6,67.6,0,0,0,0,0,0,,JoJo Natson,1,12739,WR,2,2,26,0,0,29,14.5,2018,LA,2,6,LAR,DEN,50,,25.0,6.0,-7.0,1
61.2,,61.2,1,0,23,0,0,23,23.0,Marcus Johnson,1,11074,WR,0,0,0,0,0,0,,2018,IND,1,6,IND,NYJ,47.5,,60.0,7.0,2.5,0
60.3,,60.3,1,0,27,0,0,27,27.0,Zach Pascal,1,12303,WR,0,0,0,0,0,0,,2018,IND,1,6,IND,NYJ,47.5,,60.0,7.0,2.5,0
65.7,61.5,66.3,3,0,51,0,0,122,40.7,Alex Erickson,1,11107,WR,1,2,6,0,0,6,6.0,2018,CIN,4,6,CIN,PIT,49.5,,51.0,6.0,-1.5,1
58.1,60.7,58.7,1,0,31,0,0,31,31.0,Jaydon Mickens,1,11371,WR,1,0,0,0,0,0,0.0,2018,JAX,2,6,JAX,DAL,39,DOME,72.0,0.0,-3.0,1
,60.1,60.2,0,0,0,0,0,0,,Dede Westbrook,1,11865,WR,1,0,6,0,0,6,6.0,2018,JAX,1,6,JAX,DAL,39,DOME,72.0,0.0,-3.0,1
58.3,,58.1,0,0,0,0,0,0,,D.J. Chark Jr.,1,47702,WR,0,0,-8,0,0,-8,,2018,JAX,0,6,JAX,DAL,39,DOME,72.0,0.0,-3.0,1
58.7,63.5,61.1,3,0,27,0,0,71,23.7,Jabrill Peppers,1,11780,S,4,1,33,1,0,51,12.8,2018,CLV,7,6,CLE,LAC,47,,57.0,12.0,-1.0,1
61.2,,61.2,1,0,31,0,0,31,31.0,Dontrell Hilliard,1,45691,HB,0,0,0,0,0,0,,2018,CLV,1,6,CLE,LAC,47,,57.0,12.0,-1.0,1
59.9,,59.9,1,0,18,0,0,18,18.0,Antonio Callaway,1,48101,WR,0,0,0,0,0,0,,2018,CLV,1,6,CLE,LAC,47,,57.0,12.0,-1.0,1
61.8,,62.0,2,0,20,0,0,37,18.5,Curtis Samuel,1,11795,WR,0,0,0,0,0,0,,2018,CAR,2,6,CAR,WAS,44.5,,52.0,0.0,-1.0,1
,36.7,41.3,0,0,0,0,0,0,,D.J. Moore,1,48267,WR,1,1,1,0,0,1,1.0,2018,CAR,1,6,CAR,WAS,44.5,,52.0,0.0,-1.0,1
58.8,62.0,60.3,2,0,24,0,0,48,24.0,Ryan Switzer,1,11888,WR,2,3,15,0,0,22,11.0,2018,PIT,4,6,PIT,CIN,49.5,,51.0,6.0,1.5,0
58.0,,57.8,2,0,25,0,0,48,24.0,Phillip Lindsay,1,12660,HB,0,0,0,0,0,0,,2018,DEN,2,6,DEN,LAR,50,,25.0,6.0,7.0,0
,60.3,60.3,0,0,0,0,0,0,,DaeSean Hamilton,1,45416,WR,0,1,0,0,0,0,,2018,DEN,0,6,DEN,LAR,50,,25.0,6.0,7.0,0
47.8,,46.8,1,0,30,0,0,30,30.0,D.J. Reed Jr.,1,26940,S,0,0,0,0,0,0,,2018,SF,1,6,SF,GB,46.5,,37.0,5.0,9.0,0
66.3,61.5,66.9,4,0,32,0,0,108,27.0,Richie James Jr.,1,28991,WR,1,2,0,0,0,0,0.0,2018,SF,5,6,SF,GB,46.5,,37.0,5.0,9.0,0
,54.0,55.3,0,0,0,0,0,0,,Julian Edelman,1,5156,WR,2,1,3,1,0,3,1.5,2018,NE,2,7,NE,CHI,48.5,,44.0,9.0,-1.0,1
69.7,,70.7,4,0,95,0,1,179,44.8,Cordarrelle Patterson,1,7810,WR,0,0,0,0,0,0,,2018,NE,4,7,NE,CHI,48.5,,44.0,9.0,-1.0,1
,61.8,61.5,0,0,0,0,0,0,,Golden Tate,1,5585,WR,2,0,9,0,0,15,7.5,2018,DET,2,7,DET,MIA,47,,89.0,8.0,-3.0,1
62.0,48.2,54.9,6,0,53,0,0,193,32.2,Andre Roberts,1,5612,WR,2,3,8,1,0,8,4.0,2018,NYJ,8,7,NYJ,MIN,45,,46.0,16.0,3.5,0
,63.5,62.7,0,0,0,0,0,0,,Marcus Sherels,1,6017,CB,5,0,20,0,0,52,10.4,2018,MIN,5,7,MIN,NYJ,45,,46.0,16.0,-3.5,1
62.8,,63.0,2,0,30,0,0,57,28.5,Holton Hill,1,50414,CB,0,0,0,0,0,0,,2018,MIN,2,7,MIN,NYJ,45,,46.0,16.0,-3.5,1
,60.1,60.2,0,0,0,0,0,0,,Brandon Zylstra,1,66438,WR,1,0,5,0,0,5,5.0,2018,MIN,1,7,MIN,NYJ,45,,46.0,16.0,-3.5,1
59.9,,59.9,1,0,0,0,0,0,0.0,Julio Jones,1,6158,WR,0,0,0,0,0,0,,2018,ATL,1,7,ATL,NYG,53,DOME,72.0,0.0,-4.0,1
,60.5,60.4,0,0,0,0,0,0,,Justin Hardy,1,9540,WR,0,2,0,0,0,0,,2018,ATL,0,7,ATL,NYG,53,DOME,72.0,0.0,-4.0,1
58.5,,58.4,1,0,22,0,0,22,22.0,Marvin Hall,1,11440,WR,0,0,0,0,0,0,,2018,ATL,1,7,ATL,NYG,53,DOME,72.0,0.0,-4.0,1
,62.4,61.8,0,0,0,0,0,0,,Cole Beasley,1,7330,WR,3,2,5,0,0,11,3.7,2018,DAL,3,7,DAL,WAS,40.5,,52.0,12.0,-1.0,1
62.1,,62.3,1,0,26,0,0,26,26.0,Deonte Thompson,1,7513,WR,0,0,0,0,0,0,,2018,DAL,1,7,DAL,WAS,40.5,,52.0,12.0,-1.0,1
61.2,,61.2,1,0,0,0,0,0,0.0,Keenan Allen,1,7857,WR,0,0,0,0,0,0,,2018,LAC,1,7,LAC,TEN,46,,66.0,6.0,-6.5,1
62.8,62.2,64.4,2,0,30,0,0,47,23.5,Desmond King II,1,11906,CB,2,0,12,0,0,14,7.0,2018,LAC,4,7,LAC,TEN,46,,66.0,6.0,-6.5,1
,60.1,60.1,0,0,0,0,0,0,,Micah Hyde,1,7941,S,0,1,0,0,0,0,,2018,BUF,0,7,BUF,IND,43.5,DOME,72.0,0.0,7.0,0
58.0,60.1,58.1,3,0,22,0,0,48,16.0,Marcus Murphy,1,9663,HB,0,1,0,0,0,0,,2018,BUF,3,7,BUF,IND,43.5,DOME,72.0,0.0,7.0,0
61.7,,61.9,4,0,31,0,0,92,23.0,Benny Cunningham,1,8283,HB,0,0,0,0,0,0,,2018,CHI,4,7,CHI,NE,48.5,,44.0,9.0,1.0,0
,61.5,61.2,0,0,0,0,0,0,,Tarik Cohen,1,11874,HB,1,0,17,0,0,17,17.0,2018,CHI,1,7,CHI,NE,48.5,,44.0,9.0,1.0,0
59.9,,59.9,1,0,16,0,0,16,16.0,Zach Line,1,8420,FB,0,0,0,0,0,0,,2018,NO,1,7,NO,BAL,49,,54.0,15.0,2.5,0
61.2,61.4,65.2,1,0,0,0,0,0,0.0,Alvin Kamara,1,11822,HB,1,1,12,0,0,12,12.0,2018,NO,2,7,NO,BAL,49,,54.0,15.0,2.5,0
63.0,62.0,63.9,3,0,30,0,0,73,24.3,DeAndre Carter,1,9859,WR,2,0,13,0,0,14,7.0,2018,PHI,5,7,PHI,CAR,45,,49.0,19.0,-5.0,1
,60.5,60.5,0,0,0,0,0,0,,Damiere Byrd,1,9964,WR,1,0,9,0,0,9,9.0,2018,CAR,1,7,CAR,PHI,45,,49.0,19.0,5.0,0
63.2,,63.5,2,0,32,0,0,51,25.5,Curtis Samuel,1,11795,WR,0,0,0,0,0,0,,2018,CAR,2,7,CAR,PHI,45,,49.0,19.0,5.0,0
58.4,60.1,54.7,1,0,18,0,0,18,18.0,D.J. Moore,1,48267,WR,1,0,3,0,0,3,3.0,2018,CAR,2,7,CAR,PHI,45,,49.0,19.0,5.0,0
73.6,,75.0,5,0,37,0,0,156,31.2,Darius Jennings,1,10038,WR,0,0,0,0,0,0,,2018,TEN,5,7,TEN,LAC,46,,66.0,6.0,6.5,0
,60.7,60.6,0,0,0,0,0,0,,Adoree' Jackson,1,11773,CB,1,1,0,0,0,0,0.0,2018,TEN,1,7,TEN,LAC,46,,66.0,6.0,6.5,0
,57.1,57.8,0,0,0,0,0,0,,Adam Humphries,1,10075,WR,4,0,13,0,0,20,5.0,2018,TB,4,7,TB,CLE,52.5,,79.0,7.0,-3.5,1
,60.5,60.5,0,0,0,0,0,0,,Cyrus Jones,1,10694,S,1,0,8,0,0,8,8.0,2018,BLT,1,7,BAL,NO,49,,54.0,15.0,-2.5,1
58.7,,58.5,3,0,21,0,0,50,16.7,Chris Moore,1,10741,WR,0,0,0,0,0,0,,2018,BLT,3,7,BAL,NO,49,,54.0,15.0,-2.5,1
58.2,,58.0,5,0,22,0,0,77,15.4,Brandon Williams,1,10726,CB,0,0,0,0,0,0,,2018,ARZ,5,7,ARI,DEN,42.5,DOME,72.0,0.0,1.0,0
,61.4,61.1,0,0,0,0,0,0,,Christian Kirk,1,47546,WR,2,4,9,0,0,17,8.5,2018,ARZ,2,7,ARI,DEN,42.5,DOME,72.0,0.0,1.0,0
59.6,61.4,60.2,0,0,0,0,0,0,,Tyler Ervin,1,10753,HB,2,0,0,1,0,0,0.0,2018,HST,2,7,HOU,JAX,42.5,,68.0,15.0,3.5,0
,60.3,60.5,0,0,0,0,0,0,,Demarcus Robinson,1,10760,WR,1,0,0,0,0,0,0.0,2018,KC,1,7,KC,CIN,56,,59.0,10.0,-6.5,1
,62.9,62.3,0,0,0,0,0,0,,Tyreek Hill,1,10799,WR,3,0,10,0,0,21,7.0,2018,KC,3,7,KC,CIN,56,,59.0,10.0,-6.5,1
59.0,,58.9,1,0,23,0,0,23,23.0,Tremon Smith,1,28196,CB,0,0,0,0,0,0,,2018,KC,1,7,KC,CIN,56,,59.0,10.0,-6.5,1
57.7,60.3,58.3,3,0,28,0,0,74,24.7,Jakeem Grant,1,10820,WR,1,0,19,0,0,19,19.0,2018,MIA,4,7,MIA,DET,47,,89.0,8.0,3.0,0
59.0,,58.9,1,0,24,0,0,24,24.0,Blake Countess,1,10830,S,0,0,0,0,0,0,,2018,LA,1,7,LAR,SF,52,,62.0,5.0,-8.0,1
61.2,70.2,71.3,1,0,23,0,0,23,23.0,JoJo Natson,1,12739,WR,2,0,36,0,0,36,18.0,2018,LA,3,7,LAR,SF,52,,62.0,5.0,-8.0,1
,60.5,60.4,0,0,0,0,0,0,,Chester Rogers,1,10918,WR,0,4,0,0,0,0,,2018,IND,0,7,IND,BUF,43.5,DOME,72.0,0.0,-7.0,1
61.1,,61.2,3,0,28,0,0,65,21.7,Alex Erickson,1,11107,WR,0,0,0,0,0,0,,2018,CIN,3,7,CIN,KC,56,,59.0,10.0,6.5,0
58.1,46.2,49.1,1,0,12,0,0,12,12.0,Jabrill Peppers,1,11780,S,2,1,32,0,0,46,23.0,2018,CLV,3,7,CLE,TB,52.5,,79.0,7.0,3.5,0
62.5,,62.8,1,0,30,0,0,30,30.0,Dontrell Hilliard,1,45691,HB,0,0,0,0,0,0,,2018,CLV,1,7,CLE,TB,52.5,,79.0,7.0,3.5,0
,61.7,61.3,0,0,0,0,0,0,,Dede Westbrook,1,11865,WR,1,3,21,0,0,21,21.0,2018,JAX,1,7,JAX,HOU,42.5,,68.0,15.0,-3.5,1
53.0,,52.3,1,0,5,0,0,5,5.0,D.J. Chark Jr.,1,47702,WR,0,0,0,0,0,0,,2018,JAX,1,7,JAX,HOU,42.5,,68.0,15.0,-3.5,1
59.2,62.3,60.9,2,0,19,0,0,38,19.0,Phillip Lindsay,1,12660,HB,3,0,15,0,0,23,7.7,2018,DEN,5,7,DEN,ARI,42.5,DOME,72.0,0.0,-1.0,1
,60.0,60.0,0,0,0,0,0,0,,DaeSean Hamilton,1,45416,WR,0,1,0,0,0,0,,2018,DEN,0,7,DEN,ARI,42.5,DOME,72.0,0.0,-1.0,1
57.1,60.9,57.8,1,0,21,0,0,21,21.0,Richie James Jr.,1,28991,WR,1,1,6,0,0,6,6.0,2018,SF,2,7,SF,LAR,52,,62.0,5.0,8.0,0
55.0,61.8,56.4,4,0,25,0,0,82,20.5,Quadree Henderson,1,48008,WR,2,1,21,0,0,29,14.5,2018,NYG,6,7,NYG,ATL,53,DOME,72.0,0.0,4.0,0
60.0,61.0,60.3,0,0,0,0,0,0,,Greg Stroman,1,49354,CB,1,2,3,0,0,3,3.0,2018,WAS,1,7,WAS,DAL,40.5,,52.0,12.0,1.0,0
62.0,60.1,62.2,3,0,25,0,0,69,23.0,Adam Jones,1,2223,CB,0,0,0,0,0,0,,2018,DEN,3,8,DEN,KC,53,,56.0,12.0,8.5,0
,61.1,60.9,0,0,0,0,0,0,,Isaiah McKenzie,1,11927,WR,2,0,11,0,0,13,6.5,2018,DEN,2,8,DEN,KC,53,,56.0,12.0,8.5,0
,61.1,60.9,0,0,0,0,0,0,,Tramon Williams,1,3558,S,1,2,13,0,0,13,13.0,2018,GB,1,8,GB,LAR,57,,82.0,1.0,7.5,0
42.3,,40.4,3,0,27,0,0,68,22.7,Ty Montgomery,1,9527,HB,0,0,0,0,0,0,,2018,GB,3,8,GB,LAR,57,,82.0,1.0,7.5,0
,60.1,60.1,0,0,0,0,0,0,,Danny Amendola,1,4717,WR,0,1,0,0,0,0,,2018,MIA,0,8,MIA,HOU,45,DOME,72.0,0.0,7.5,0
58.0,,57.8,3,0,32,0,0,80,26.7,Senorise Perry,1,9035,HB,0,0,0,0,0,0,,2018,MIA,3,8,MIA,HOU,45,DOME,72.0,0.0,7.5,0
,61.8,61.5,0,0,0,0,0,0,,Jakeem Grant,1,10820,WR,2,1,21,0,0,29,14.5,2018,MIA,2,8,MIA,HOU,45,DOME,72.0,0.0,7.5,0
,60.6,60.5,0,0,0,0,0,0,,Julian Edelman,1,5156,WR,0,1,0,0,0,0,,2018,NE,0,8,NE,BUF,44.5,,46.0,16.0,-13.5,1
59.0,,58.9,1,0,21,0,0,21,21.0,Cordarrelle Patterson,1,7810,WR,0,0,0,0,0,0,,2018,NE,1,8,NE,BUF,44.5,,46.0,16.0,-13.5,1
57.8,61.0,58.7,0,0,0,0,0,0,,Andre Roberts,1,5612,WR,1,2,8,0,0,8,8.0,2018,NYJ,1,8,NYJ,CHI,42.5,,48.0,18.0,8.5,0
58.1,60.5,58.6,1,0,17,0,0,17,17.0,Marcus Sherels,1,6017,CB,1,1,4,0,0,4,4.0,2018,MIN,2,8,MIN,NO,53.5,DOME,72.0,0.0,-2.5,1
62.9,,63.1,1,0,20,0,0,20,20.0,Roc Thomas,1,27875,HB,0,0,0,0,0,0,,2018,MIN,1,8,MIN,NO,53.5,DOME,72.0,0.0,-2.5,1
61.2,,61.2,1,0,5,0,0,5,5.0,Anthony Sherman,1,6288,FB,0,0,0,0,0,0,,2018,KC,1,8,KC,DEN,53,,56.0,12.0,-8.5,1
,62.3,61.8,0,0,0,0,0,0,,Tyreek Hill,1,10799,WR,3,0,14,0,0,15,5.0,2018,KC,3,8,KC,DEN,53,,56.0,12.0,-8.5,1
66.9,,67.6,3,0,33,0,0,82,27.3,Tremon Smith,1,28196,CB,0,0,0,0,0,0,,2018,KC,3,8,KC,DEN,53,,56.0,12.0,-8.5,1
57.1,60.1,57.3,1,0,28,0,0,28,28.0,Dwayne Harris,1,6328,WR,1,0,-1,0,0,-1,-1.0,2018,OAK,2,8,OAK,IND,51,,69.0,8.0,3.5,0
,61.9,61.5,0,0,0,0,0,0,,Micah Hyde,1,7941,S,2,0,31,0,0,33,16.5,2018,BUF,2,8,BUF,NE,44.5,,46.0,16.0,13.5,0
64.6,,65.0,3,0,29,0,0,63,21.0,Marcus Murphy,1,9663,HB,0,0,0,0,0,0,,2018,BUF,3,8,BUF,NE,44.5,,46.0,16.0,13.5,0
59.0,,58.9,1,0,19,0,0,19,19.0,Benny Cunningham,1,8283,HB,0,0,0,0,0,0,,2018,CHI,1,8,CHI,NYJ,42.5,,48.0,18.0,-8.5,1
,56.3,57.2,0,0,0,0,0,0,,Tarik Cohen,1,11874,HB,4,0,21,1,0,36,9.0,2018,CHI,4,8,CHI,NYJ,42.5,,48.0,18.0,-8.5,1
59.0,,58.9,1,0,20,0,0,20,20.0,Kapri Bibbs,1,8906,HB,0,0,0,0,0,0,,2018,WAS,1,8,WAS,NYG,44,,51.0,11.0,-1.0,1
61.2,,61.2,1,0,0,0,0,0,0.0,Jehu Chesson,1,11894,WR,0,0,0,0,0,0,,2018,WAS,1,8,WAS,NYG,44,,51.0,11.0,-1.0,1
59.6,60.6,59.5,0,0,0,0,0,0,,Greg Stroman,1,49354,CB,0,1,0,0,0,0,,2018,WAS,0,8,WAS,NYG,44,,51.0,11.0,-1.0,1
49.4,,48.3,3,0,32,0,0,77,25.7,Ameer Abdullah,1,9487,HB,0,0,0,0,0,0,,2018,DET,3,8,DET,SEA,48,DOME,72.0,0.0,-3.0,1
,61.7,61.3,0,0,0,0,0,0,,Brandon Powell,1,48036,WR,2,1,5,0,0,8,4.0,2018,DET,2,8,DET,SEA,48,DOME,72.0,0.0,-3.0,1
60.0,60.9,60.2,0,0,0,0,0,0,,Tyler Lockett,1,9502,WR,1,0,10,0,0,10,10.0,2018,SEA,1,8,SEA,DET,48,DOME,72.0,0.0,3.0,0
59.5,,59.4,1,0,17,0,0,17,17.0,Rashaad Penny,1,27414,HB,0,0,0,0,0,0,,2018,SEA,1,8,SEA,DET,48,DOME,72.0,0.0,3.0,0
,60.1,60.2,0,0,0,0,0,0,,Rashad Greene Sr.,1,9572,WR,1,0,8,0,0,8,8.0,2018,JAX,1,8,JAX,PHI,44,,48.0,12.0,3.5,0
,67.5,66.7,0,0,0,0,0,0,,Dede Westbrook,1,11865,WR,1,1,23,0,0,23,23.0,2018,JAX,1,8,JAX,PHI,44,,48.0,12.0,3.5,0
58.1,,57.9,1,0,29,0,0,29,29.0,D.J. Chark Jr.,1,47702,WR,0,0,0,0,0,0,,2018,JAX,1,8,JAX,PHI,44,,48.0,12.0,3.5,0
58.1,60.5,58.6,1,0,11,0,0,11,11.0,DeAndre Carter,1,9859,WR,1,0,0,0,0,0,0.0,2018,PHI,2,8,PHI,JAX,44,,48.0,12.0,-3.5,1
59.9,,59.9,1,0,17,0,0,17,17.0,Corey Clement,1,12253,HB,0,0,0,0,0,0,,2018,PHI,1,8,PHI,JAX,44,,48.0,12.0,-3.5,1
61.2,,61.2,1,0,0,0,0,0,0.0,Josh Keyes,1,9943,LB,0,0,0,0,0,0,,2018,HST,1,8,HOU,MIA,45,DOME,72.0,0.0,-7.5,1
57.8,61.5,59.0,0,0,0,0,0,0,,Tyler Ervin,1,10753,HB,1,3,13,0,0,13,13.0,2018,HST,1,8,HOU,MIA,45,DOME,72.0,0.0,-7.5,1
,61.8,61.5,0,0,0,0,0,0,,Damiere Byrd,1,9964,WR,2,0,17,0,0,21,10.5,2018,CAR,2,8,CAR,BAL,44,,61.0,10.0,2.5,0
58.5,,58.4,1,0,14,0,0,14,14.0,Curtis Samuel,1,11795,WR,0,0,0,0,0,0,,2018,CAR,1,8,CAR,BAL,44,,61.0,10.0,2.5,0
,61.7,61.3,0,0,0,0,0,0,,Adam Humphries,1,10075,WR,1,2,8,0,0,8,8.0,2018,TB,1,8,TB,CIN,55,,55.0,7.0,3.5,0
,61.9,61.5,0,0,0,0,0,0,,Cyrus Jones,1,10694,S,1,0,23,0,0,23,23.0,2018,BLT,1,8,BAL,CAR,44,,61.0,10.0,-2.5,1
61.1,,61.3,1,0,39,0,0,39,39.0,Chris Moore,1,10741,WR,0,0,0,0,0,0,,2018,BLT,1,8,BAL,CAR,44,,61.0,10.0,-2.5,1
58.3,,58.1,3,0,25,0,0,55,18.3,Blake Countess,1,10830,S,0,0,0,0,0,0,,2018,LA,3,8,LAR,GB,57,,82.0,1.0,-7.5,1
59.9,61.3,60.8,1,0,9,0,0,9,9.0,JoJo Natson,1,12739,WR,2,0,2,0,0,2,1.0,2018,LA,3,8,LAR,GB,57,,82.0,1.0,-7.5,1
,61.1,61.0,0,0,0,0,0,0,,Chester Rogers,1,10918,WR,1,0,10,0,0,10,10.0,2018,IND,1,8,IND,OAK,51,,69.0,8.0,-3.5,1
58.1,,57.9,1,0,17,0,0,17,17.0,Zach Pascal,1,12303,WR,0,0,0,0,0,0,,2018,IND,1,8,IND,OAK,51,,69.0,8.0,-3.5,1
57.7,61.1,58.5,2,0,21,0,0,31,15.5,Alex Erickson,1,11107,WR,2,1,17,0,0,29,14.5,2018,CIN,4,8,CIN,TB,55,,55.0,7.0,-3.5,1
58.1,61.2,59.1,1,0,19,0,0,19,19.0,Jabrill Peppers,1,11780,S,2,1,13,0,0,26,13.0,2018,CLV,3,8,CLE,PIT,47.5,,47.0,11.0,8.5,0
62.3,,62.5,2,0,23,0,0,43,21.5,Dontrell Hilliard,1,45691,HB,0,0,0,0,0,0,,2018,CLV,2,8,CLE,PIT,47.5,,47.0,11.0,8.5,0
,61.1,61.0,0,0,0,0,0,0,,Alvin Kamara,1,11822,HB,1,1,15,0,0,15,15.0,2018,NO,1,8,NO,MIN,53.5,DOME,72.0,0.0,2.5,0
62.8,,63.0,2,0,26,0,0,50,25.0,Taysom Hill,1,12112,QB,0,0,0,0,0,0,,2018,NO,2,8,NO,MIN,53.5,DOME,72.0,0.0,2.5,0
42.8,63.0,47.0,2,0,17,0,0,23,11.5,Ryan Switzer,1,11888,WR,3,2,23,0,0,46,15.3,2018,PIT,5,8,PIT,CLE,47.5,,47.0,11.0,-8.5,1
62.3,61.6,63.1,2,0,31,0,0,52,26.0,Richie James Jr.,1,28991,WR,3,1,15,0,0,32,10.7,2018,SF,5,8,SF,ARI,40,DOME,72.0,0.0,2.5,0
,53.3,48.2,0,0,0,0,0,0,,Dante Pettis,1,48113,WR,1,0,0,1,0,0,0.0,2018,SF,1,8,SF,ARI,40,DOME,72.0,0.0,2.5,0
,60.8,60.6,0,0,0,0,0,0,,Christian Kirk,1,47546,WR,0,5,0,0,0,0,,2018,ARZ,0,8,ARI,SF,40,DOME,72.0,0.0,-2.5,1
62.1,69.8,68.2,1,0,30,0,0,30,30.0,Quadree Henderson,1,48008,WR,4,0,19,0,0,18,4.5,2018,NYG,5,8,NYG,WAS,44,,51.0,11.0,1.0,0
58.3,62.9,60.5,0,0,0,0,0,0,,Adam Jones,1,2223,CB,5,0,10,0,0,11,2.2,2018,DEN,5,9,DEN,HOU,46.5,,53.0,3.0,-1.0,1
,60.1,60.2,0,0,0,0,0,0,,River Cracraft,1,47417,WR,1,0,5,0,0,5,5.0,2018,DEN,1,9,DEN,HOU,46.5,,53.0,3.0,-1.0,1
,60.1,60.2,0,0,0,0,0,0,,Eric Weddle,1,3653,S,1,0,18,0,0,18,18.0,2018,BLT,1,9,BAL,PIT,46.5,,55.0,6.0,-1.5,1
,60.7,60.6,0,0,0,0,0,0,,Cyrus Jones,1,10694,S,1,2,9,0,0,9,9.0,2018,BLT,1,9,BAL,PIT,46.5,,55.0,6.0,-1.5,1
62.1,,62.3,1,0,31,0,0,31,31.0,Chris Moore,1,10741,WR,0,0,0,0,0,0,,2018,BLT,1,9,BAL,PIT,46.5,,55.0,6.0,-1.5,1
,60.0,60.0,0,0,0,0,0,0,,Danny Amendola,1,4717,WR,0,1,0,0,0,0,,2018,MIA,0,9,MIA,NYJ,43,,87.0,16.0,-3.0,1
59.0,,58.9,1,0,24,0,0,24,24.0,Senorise Perry,1,9035,HB,0,0,0,0,0,0,,2018,MIA,1,9,MIA,NYJ,43,,87.0,16.0,-3.0,1
,62.3,61.8,0,0,0,0,0,0,,Jakeem Grant,1,10820,WR,3,2,19,0,0,37,12.3,2018,MIA,3,9,MIA,NYJ,43,,87.0,16.0,-3.0,1
,61.0,60.8,0,0,0,0,0,0,,Julian Edelman,1,5156,WR,1,4,0,0,0,0,0.0,2018,NE,1,9,NE,GB,56,,40.0,2.0,-5.0,1
66.7,,67.4,2,0,36,0,0,64,32.0,Cordarrelle Patterson,1,7810,WR,0,0,0,0,0,0,,2018,NE,2,9,NE,GB,56,,40.0,2.0,-5.0,1
58.3,61.6,59.7,0,0,0,0,0,0,,Andre Roberts,1,5612,WR,2,6,9,0,0,17,8.5,2018,NYJ,2,9,NYJ,MIA,43,,87.0,16.0,3.0,0
59.6,61.0,59.8,0,0,0,0,0,0,,Marcus Sherels,1,6017,CB,1,4,24,0,0,24,24.0,2018,MIN,1,9,MIN,DET,47.5,DOME,72.0,0.0,-4.5,1
61.2,,61.2,1,0,0,0,0,0,0.0,Kyle Rudolph,1,6195,TE,0,0,0,0,0,0,,2018,MIN,1,9,MIN,DET,47.5,DOME,72.0,0.0,-4.5,1
59.9,,59.9,1,0,15,0,0,15,15.0,Brandon Zylstra,1,66438,WR,0,0,0,0,0,0,,2018,MIN,1,9,MIN,DET,47.5,DOME,72.0,0.0,-4.5,1
49.2,60.3,49.5,2,0,28,0,0,51,25.5,Dwayne Harris,1,6328,WR,0,1,0,0,0,0,,2018,OAK,2,9,OAK,SF,44,,82.0,8.0,-1.5,1
,60.3,60.5,0,0,0,0,0,0,,Cole Beasley,1,7330,WR,1,0,7,0,0,7,7.0,2018,DAL,1,9,DAL,TEN,40.5,DOME,72.0,0.0,-4.5,1
58.1,,57.9,1,0,23,0,0,23,23.0,Deonte Thompson,1,7513,WR,0,0,0,0,0,0,,2018,DAL,1,9,DAL,TEN,40.5,DOME,72.0,0.0,-4.5,1
59.9,,59.9,1,0,15,0,0,15,15.0,Luke Willson,1,7940,TE,0,0,0,0,0,0,,2018,DET,1,9,DET,MIN,47.5,DOME,72.0,0.0,4.5,0
62.8,60.5,63.0,2,0,27,0,0,43,21.5,Brandon Powell,1,48036,WR,0,2,0,0,0,0,,2018,DET,2,9,DET,MIN,47.5,DOME,72.0,0.0,4.5,0
,61.3,61.0,0,0,0,0,0,0,,Micah Hyde,1,7941,S,2,1,8,0,0,13,6.5,2018,BUF,2,9,BUF,CHI,38,,49.0,12.0,10.5,0
58.0,,57.8,2,0,23,0,0,43,21.5,Bashaud Breeland,1,8737,CB,0,0,0,0,0,0,,2018,GB,2,9,GB,NE,56,,40.0,2.0,5.0,0
59.9,,59.9,1,0,19,0,0,19,19.0,Kapri Bibbs,1,8906,HB,0,0,0,0,0,0,,2018,WAS,1,9,WAS,ATL,46.5,,55.0,5.0,-1.5,1
58.6,60.5,59.0,4,0,23,0,0,76,19.0,Greg Stroman,1,49354,CB,1,1,0,0,0,0,0.0,2018,WAS,5,9,WAS,ATL,46.5,,55.0,5.0,-1.5,1
