season,week,team_name,grades_kick_return,grades_punt_return,grades_return,kickoff_attempts,kickoff_fair_catches,kickoff_muffed_returns,kickoff_touchdowns,kickoff_yards,kickoff_ypa,punt_attempts,punt_fair_catches,punt_muffed_returns,punt_touchdowns,punt_yards,punt_ypa,team_name_games,opponent,over_under_line,weather_detail,weather_temperature,weather_wind_mph,spread_team,is_favorite,fantasy_points
2016,4,BLT,59.3,62.4,61.0,4,0,0,0,123,30.8,3,2,0,0,42,14.0,BAL,OAK,45.0,,67.0,0.0,-3.5,1,0
2016,4,BUF,60.0,62.7,61.6,0,0,0,0,0,,4,2,0,0,18,4.5,BUF,NE,41.0,,56.0,2.0,3.5,0,0
2016,4,CAR,60.5,61.1,61.2,2,0,0,0,65,32.5,2,1,0,0,16,8.0,CAR,ATL,48.5,DOME,72.0,0.0,-3.0,1,0
2016,4,CHI,62.05,62.3,62.06666666666666,2,0,0,0,29,14.5,3,2,0,0,17,5.7,CHI,DET,48.0,,64.0,2.0,3.0,0,0
2016,4,CIN,59.5,61.5,60.85,1,0,0,0,21,21.0,3,2,0,0,23,7.7,CIN,MIA,46.5,,59.0,0.0,-7.5,1,0
2016,4,CLV,58.1,60.1,59.43333333333334,1,0,0,0,17,17.0,2,0,0,0,20,10.0,CLE,WAS,47.5,,70.0,1.0,7.5,0,0
2016,4,DAL,62.5,65.1,64.8,1,0,0,0,28,28.0,2,1,0,0,25,12.5,DAL,SF,44.0,,68.0,8.0,-1.0,1,0
2016,4,DEN,59.6,61.5,60.35,0,0,0,0,0,,2,4,0,0,12,6.0,DEN,TB,42.5,Rain,89.0,4.0,-3.0,1,0
2016,4,DET,59.1,86.9,76.7,3,0,0,0,71,23.7,2,0,0,1,100,50.0,DET,CHI,48.0,,64.0,2.0,-3.0,1,6
2016,4,HST,58.5,61.95,61.75,1,0,0,0,28,28.0,3,1,0,1,84,37.75,HOU,TEN,40.0,DOME (Open Roof),82.0,4.0,-3.5,1,6
2016,4,IND,61.85,62.6,62.7,2,0,0,0,67,33.5,2,1,0,0,18,9.0,IND,JAX,48.5,,58.0,6.0,-1.0,1,0
2016,4,JAX,63.15,61.1,63.7,4,0,0,0,80,20.0,2,0,0,0,12,6.0,JAX,IND,48.5,,58.0,6.0,1.0,0,0
2016,4,KC,61.1,69.5,64.55,5,0,0,0,105,22.0,2,0,0,0,20,10.0,KC,PIT,48.5,Rain,60.0,0.0,3.5,0,0
2016,4,LA,59.0,69.3,63.15000000000001,1,0,0,0,26,26.0,1,1,0,0,47,47.0,LAR,ARI,43.5,DOME,72.0,0.0,10.0,0,0
2016,4,MIA,59.3,61.35,59.975,3,0,0,0,50,16.666666666666668,3,1,0,0,13,4.3,MIA,CIN,46.5,,59.0,0.0,7.5,0,0
2016,4,MIN,59.7,61.4,60.13333333333333,2,0,0,0,29,14.5,2,1,0,0,13,6.5,MIN,NYG,42.5,DOME,72.0,0.0,-3.5,1,0
2016,4,NE,54.5,56.2,52.15000000000001,2,0,0,0,30,15.0,4,0,0,0,4,0.65,NE,BUF,41.0,,56.0,2.0,-3.5,1,0
2016,4,NO,57.7,61.2,59.2,2,0,0,0,49,24.5,2,1,0,0,12,6.0,NO,LAC,54.0,,73.0,6.0,3.5,0,0
2016,4,NYG,62.5,31.2,44.0,3,0,0,0,94,31.3,0,3,0,0,0,,NYG,MIN,42.5,DOME,72.0,0.0,3.5,0,0
2016,4,NYJ,57.7,60.6,58.3,1,0,0,0,27,27.0,0,4,0,0,0,,NYJ,SEA,40.0,,61.0,0.0,1.0,0,0
2016,4,OAK,58.3,65.6,62.8,3,0,0,0,66,22.0,4,1,0,0,90,21.0,OAK,BAL,45.0,,67.0,0.0,3.5,0,0
2016,4,PIT,,61.1,60.8,0,0,0,0,0,,1,2,0,0,4,4.0,PIT,KC,48.5,Rain,60.0,0.0,-3.5,1,0
2016,4,SD,61.8,62.3,61.9,2,0,0,0,51,25.5,3,0,0,0,30,10.0,LAC,NO,54.0,,73.0,6.0,-3.5,1,0
2016,4,SEA,59.7,61.3,60.1,2,0,0,0,29,14.5,2,1,0,0,8,4.0,SEA,NYJ,40.0,,61.0,0.0,-1.0,1,0
2016,4,SF,59.2,61.5,59.83333333333334,2,0,0,0,35,17.5,1,0,0,0,26,26.0,SF,DAL,44.0,,68.0,8.0,1.0,0,0
2016,4,TB,58.0,63.0,60.05,2,0,0,0,27,13.5,3,2,0,0,37,12.3,TB,DEN,42.5,Rain,89.0,4.0,3.0,0,0
2016,4,TEN,61.25,61.5,61.65,5,0,0,0,116,20.9,3,0,0,0,27,9.0,TEN,HOU,40.0,DOME (Open Roof),82.0,4.0,3.5,0,0
2016,4,WAS,58.5,,58.4,1,0,0,0,26,26.0,0,0,0,0,0,,WAS,CLE,47.5,,70.0,1.0,-7.5,1,0
2016,5,ARZ,61.46666666666667,41.5,57.625,3,1,0,0,53,13.25,4,2,0,0,25,6.3,ARI,SF,42.5,,72.0,7.0,-3.5,1,0
2016,5,ATL,58.96666666666667,61.1,59.4,3,0,0,0,17,5.666666666666668,1,3,0,0,7,7.0,ATL,DEN,44.5,,73.0,1.0,3.5,0,0
2016,5,BLT,58.5,61.7,59.8,1,0,0,0,19,19.0,1,0,0,0,0,0.0,BAL,WAS,44.5,,61.0,12.0,-4.0,1,0
2016,5,BUF,58.6,61.0,59.3,4,0,0,0,90,22.5,2,0,0,0,-2,-1.0,BUF,LAR,41.5,,87.0,5.0,-2.5,1,0
2016,5,CAR,58.5,31.4,39.1,1,0,0,0,21,21.0,1,2,0,0,6,6.0,CAR,TB,46.5,,57.0,2.0,-6.0,1,0
2016,5,CHI,61.1,60.3,60.75,3,0,0,0,73,24.3,0,1,0,0,0,,CHI,IND,47.5,DOME,72.0,0.0,4.0,0,0
2016,5,CIN,60.13333333333333,60.05,60.1,3,0,0,0,69,23.0,1,1,0,0,0,0.0,CIN,DAL,46.0,DOME,72.0,0.0,-2.5,1,0
2016,5,CLV,58.9,60.55,59.93333333333334,4,0,0,0,63,15.8,3,0,0,0,25,7.5,CLE,NE,47.5,,57.0,9.0,10.0,0,0
2016,5,DAL,63.5,53.8,58.8,2,0,0,0,45,22.5,2,0,0,0,10,5.0,DAL,CIN,46.0,DOME,72.0,0.0,2.5,0,0
2016,5,DEN,58.3,61.4,59.6,3,0,0,0,65,21.7,1,1,0,0,17,17.0,DEN,ATL,44.5,,73.0,1.0,-3.5,1,0
2016,5,DET,58.4,60.1,58.5,2,0,0,0,33,16.5,0,1,0,0,0,,DET,PHI,46.0,DOME,72.0,0.0,3.5,0,0
2016,5,GB,59.25,61.1,59.7,2,0,0,0,42,21.0,1,2,0,0,3,3.0,GB,NYG,49.0,,48.0,2.0,-7.0,1,0
2016,5,HST,61.1,61.45,61.4,3,0,0,0,68,20.75,3,1,0,0,47,15.25,HOU,MIN,39.0,DOME,72.0,0.0,6.0,0,0
2016,5,IND,59.0,61.1,59.45,3,0,0,0,73,23.5,1,1,0,0,20,20.0,IND,CHI,47.5,DOME,72.0,0.0,-4.0,1,0
2016,5,LA,59.5,62.4,60.2,4,0,0,0,85,21.85,2,0,0,0,2,1.0,LAR,BUF,41.5,,87.0,5.0,2.5,0,0
2016,5,MIA,58.4,65.0,73.45,2,0,0,0,47,23.5,2,2,0,1,86,43.0,MIA,TEN,44.5,,87.0,12.0,-2.5,1,6
2016,5,MIN,59.9,87.3,66.53333333333333,3,0,0,0,50,16.666666666666668,4,1,0,1,100,25.0,MIN,HOU,39.0,DOME,72.0,0.0,-6.0,1,6
2016,5,NE,59.9,60.65,60.23333333333333,2,0,0,0,18,9.0,2,3,0,0,12,6.0,NE,CLE,47.5,,57.0,9.0,-10.0,1,0
2016,5,NYG,69.85,60.35,66.60000000000001,4,0,0,0,140,35.65,1,1,0,0,6,6.0,NYG,GB,49.0,,48.0,2.0,7.0,0,0
2016,5,NYJ,57.7,60.3,58.0,1,0,0,0,25,25.0,0,2,0,0,0,,NYJ,PIT,50.0,,57.0,6.0,10.0,0,0
2016,5,PHI,53.4,60.7,56.65000000000001,1,0,0,0,17,17.0,1,0,0,0,6,6.0,PHI,DET,46.0,DOME,72.0,0.0,-3.5,1,0
2016,5,PIT,59.9,62.7,61.0,1,0,0,0,23,23.0,2,1,0,0,51,25.5,PIT,NYJ,50.0,,57.0,6.0,-10.0,1,0
2016,5,SD,58.3,61.8,59.4,4,0,0,0,75,18.8,2,0,0,0,15,7.5,LAC,OAK,50.5,,78.0,4.0,3.5,0,0
2016,5,SF,41.1,41.5,42.55,2,0,0,0,31,15.5,3,5,0,0,0,0.0,SF,ARI,42.5,,72.0,7.0,3.5,0,0
2016,5,TB,,62.0,61.6,0,0,0,0,0,,1,1,0,0,12,12.0,TB,CAR,46.5,,57.0,2.0,6.0,0,0
2016,5,TEN,58.5,70.2,65.7,1,0,0,0,20,20.0,4,1,0,0,20,5.0,TEN,MIA,44.5,,87.0,12.0,2.5,0,0
2016,5,WAS,71.5,69.0,69.65,1,0,0,0,45,45.0,2,1,0,1,89,44.5,WAS,BAL,44.5,,61.0,12.0,4.0,0,6
2016,6,ARZ,,60.9,60.75,0,0,0,0,0,,3,2,0,0,4,1.25,ARI,NYJ,45.5,DOME,72.0,0.0,-7.0,1,0
2016,6,ATL,58.0,54.2,54.5,2,0,0,0,46,23.0,1,2,0,0,11,11.0,ATL,SEA,45.5,,54.0,5.0,7.0,0,0
2016,6,BLT,57.7,60.9,59.1,1,0,0,0,26,26.0,1,1,0,0,3,3.0,BAL,NYG,42.5,,66.0,6.0,3.5,0,0
2016,6,BUF,58.8,62.6,60.6,0,0,0,0,0,,2,1,0,0,16,8.0,BUF,SF,44.0,,72.0,9.0,-7.5,1,0
2016,6,CAR,61.1,62.0,62.1,3,0,0,0,66,22.0,4,0,0,0,32,8.0,CAR,NO,53.5,DOME,72.0,0.0,-2.5,1,0
2016,6,CHI,,61.7,61.3,0,0,0,0,0,,3,1,0,0,14,4.7,CHI,JAX,46.0,,67.0,3.0,-2.5,1,0
2016,6,CIN,58.95,61.1,59.4,3,0,0,0,57,18.0,2,1,0,0,12,6.0,CIN,NE,48.0,,66.0,7.0,7.5,0,0
2016,6,CLV,58.1,64.8,61.83333333333334,1,0,0,0,19,19.0,2,2,0,0,6,3.0,CLE,TEN,44.5,,79.0,7.0,7.5,0,0
2016,6,DAL,59.85,,59.8,2,0,0,0,21,10.5,0,0,0,0,0,,DAL,GB,47.0,,67.0,4.0,5.0,0,0
2016,6,DEN,62.8,61.0,62.0,2,0,0,0,46,23.0,3,1,0,0,17,4.5,DEN,LAC,44.0,,69.0,6.0,-3.0,1,0
2016,6,DET,58.4,60.5,58.8,2,0,0,0,44,22.0,1,1,0,0,4,4.0,DET,LAR,44.0,DOME,72.0,0.0,-2.5,1,0
2016,6,GB,62.3,61.1,61.75,2,0,0,0,64,32.0,1,1,0,0,25,25.0,GB,DAL,47.0,,67.0,4.0,-5.0,1,0
2016,6,HST,58.85,62.0,59.65,1,0,0,0,17,17.0,2,2,0,0,23,11.5,HOU,IND,47.5,DOME (Open Roof),80.0,6.0,-3.0,1,0
2016,6,IND,60.62000000000001,60.5,60.66666666666666,6,0,0,0,109,16.8,2,2,0,0,13,6.5,IND,HOU,47.5,DOME (Open Roof),80.0,6.0,3.0,0,0
2016,6,JAX,58.1,60.5,59.45,1,0,0,0,26,26.0,1,4,0,0,3,3.0,JAX,CHI,46.0,,67.0,3.0,2.5,0,0
2016,6,KC,59.5,68.9,66.4,1,0,0,0,30,30.0,1,1,0,0,50,50.0,KC,OAK,46.5,Rain,61.0,5.0,-1.0,1,0
2016,6,LA,61.8,60.5,61.25,2,0,0,0,39,19.5,1,1,0,0,2,2.0,LAR,DET,44.0,DOME,72.0,0.0,2.5,0,0
2016,6,MIA,60.40000000000001,60.6,62.35,1,0,0,0,0,0.0,2,1,0,0,26,13.0,MIA,PIT,49.5,,82.0,11.0,7.5,0,0
2016,6,NE,59.2,61.5,59.7,2,0,0,0,46,23.0,3,0,0,0,49,16.3,NE,CIN,48.0,,66.0,7.0,-7.5,1,0
2016,6,NO,59.23333333333333,61.35,59.8,2,0,0,0,29,14.5,2,2,0,0,63,31.5,NO,CAR,53.5,DOME,72.0,0.0,2.5,0,0
2016,6,NYG,57.4,62.7,59.6,0,0,0,0,0,,3,2,0,0,11,3.7,NYG,BAL,42.5,,66.0,6.0,-3.5,1,0
2016,6,NYJ,57.8,60.6,58.4,0,0,0,0,0,,0,4,0,0,0,,NYJ,ARI,45.5,DOME,72.0,0.0,7.0,0,0
2016,6,OAK,71.3,61.1,66.65,4,0,0,0,108,27.0,2,1,0,0,13,6.5,OAK,KC,46.5,Rain,61.0,5.0,1.0,0,0
2016,6,PHI,61.2,61.6,61.16666666666666,2,0,0,1,111,55.5,3,0,0,0,31,10.3,PHI,WAS,45.0,,69.0,5.0,-3.0,1,6
2016,6,PIT,60.85,,60.95,3,0,0,0,57,19.25,0,0,0,0,0,,PIT,MIA,49.5,,82.0,11.0,-7.5,1,0
2016,6,SD,56.7,62.2,58.36666666666667,2,0,1,0,12,6.0,3,0,0,0,28,9.3,LAC,DEN,44.0,,69.0,6.0,3.0,0,0
2016,6,SEA,59.6,61.6,60.15,5,0,0,0,109,22.65,3,1,0,0,21,7.0,SEA,ATL,45.5,,54.0,5.0,-7.0,1,0
2016,6,SF,54.63333333333333,61.5,54.56666666666666,4,0,0,0,70,17.166666666666668,1,0,0,0,12,12.0,SF,BUF,44.0,,72.0,9.0,7.5,0,0
2016,6,TEN,57.4,63.0,60.0,1,0,1,0,0,0.0,5,1,0,0,30,6.0,TEN,CLE,44.5,,79.0,7.0,-7.5,1,0
2016,6,WAS,59.35,61.7,59.96666666666666,3,0,0,0,52,17.5,3,2,0,0,13,4.3,WAS,PHI,45.0,,69.0,5.0,3.0,0,0
2016,7,ARZ,58.8,61.45,60.55,0,0,0,0,0,,6,1,0,0,33,8.5,ARI,SEA,43.0,DOME,72.0,0.0,-2.5,1,0
2016,7,ATL,58.65,60.5,58.9,1,0,0,0,14,14.0,1,1,0,0,0,0.0,ATL,LAC,52.5,DOME,72.0,0.0,-4.5,1,0
2016,7,BLT,57.8,54.8,54.7,0,0,0,0,0,,3,1,1,0,9,3.0,BAL,NYJ,40.0,,58.0,11.0,2.5,0,0
2016,7,BUF,60.65,61.7,61.0,3,0,0,0,63,21.25,1,2,0,0,30,30.0,BUF,MIA,46.0,,80.0,10.0,-2.5,1,0
2016,7,CHI,58.0,60.0,58.9,2,0,0,0,28,14.0,0,1,0,0,0,,CHI,GB,46.5,,47.0,3.0,7.5,0,0
2016,7,CIN,59.55,57.0,57.05,1,0,0,0,23,23.0,2,3,1,0,3,1.5,CIN,CLE,46.5,,66.0,6.0,-11.0,1,0
2016,7,CLV,59.9,60.1,60.05,1,0,0,0,18,18.0,1,0,0,0,3,3.0,CLE,CIN,46.5,,66.0,6.0,11.0,0,0
2016,7,DEN,58.5,62.3,60.3,1,0,0,0,19,19.0,3,1,0,0,33,11.0,DEN,HOU,40.0,,66.0,2.0,-8.5,1,0
2016,7,DET,58.8,60.1,58.8,0,0,0,0,0,,0,1,0,0,0,,DET,WAS,50.0,DOME,72.0,0.0,1.0,0,0
2016,7,GB,59.7,37.0,53.73333333333333,2,0,0,0,35,17.5,1,4,0,0,6,6.0,GB,CHI,46.5,,47.0,3.0,-7.5,1,0
2016,7,HST,59.46666666666667,60.65,59.73333333333333,3,0,0,0,42,14.0,2,3,0,0,11,5.5,HOU,DEN,40.0,,66.0,2.0,8.5,0,0
2016,7,IND,62.1,53.8,58.7,1,0,0,0,31,31.0,2,1,0,0,18,9.0,IND,TEN,48.0,,71.0,5.0,4.0,0,0
2016,7,JAX,64.7,28.7,49.90000000000001,4,0,0,0,93,23.3,4,0,0,0,20,5.0,JAX,OAK,47.5,,72.0,5.0,-2.0,1,0
2016,7,KC,60.40000000000001,60.7,60.45,1,0,0,0,19,19.0,1,1,0,0,0,0.0,KC,NO,51.5,,69.0,6.0,-7.0,1,0
2016,7,LA,59.1,62.4,60.45,3,0,0,0,62,20.7,3,1,0,0,28,9.3,LAR,NYG,44.5,,54.0,10.0,2.5,0,0
2016,7,MIA,61.05,61.7,62.1,4,0,0,0,61,10.85,5,0,0,0,28,6.1,MIA,BUF,46.0,,80.0,10.0,2.5,0,0
2016,7,MIN,,37.2,41.9,0,0,0,0,0,,2,1,1,0,9,4.5,MIN,PHI,39.0,,61.0,10.0,-3.0,1,0
2016,7,NE,58.1,49.3,50.7,1,0,0,0,6,6.0,3,0,0,0,28,8.5,NE,PIT,49.0,,63.0,6.0,-7.5,1,0
2016,7,NO,57.7,61.6,59.0,1,0,0,0,26,26.0,2,0,0,0,10,5.0,NO,KC,51.5,,69.0,6.0,7.0,0,0
2016,7,NYG,58.8,61.1,60.25,0,0,0,0,0,,4,0,0,0,13,2.15,NYG,LAR,44.5,,54.0,10.0,-2.5,1,0
2016,7,NYJ,58.8,62.4,60.5,2,0,0,0,43,21.5,3,0,0,0,18,6.0,NYJ,BAL,40.0,,58.0,11.0,-2.5,1,0
2016,7,OAK,58.3,70.6,65.8,0,0,0,0,0,,5,0,0,0,41,8.2,OAK,JAX,47.5,,72.0,5.0,2.0,0,0
2016,7,PHI,71.5,61.0,66.6,1,0,0,1,98,98.0,0,1,0,0,0,,PHI,MIN,39.0,,61.0,10.0,3.0,0,6
2016,7,PIT,59.15,60.6,59.53333333333334,3,0,0,0,81,28.25,0,1,0,0,0,,PIT,NE,49.0,,63.0,6.0,7.5,0,0
2016,7,SD,53.0,60.1,56.2,2,0,1,0,19,9.5,0,1,0,0,0,,LAC,ATL,52.5,DOME,72.0,0.0,4.5,0,0
2016,7,SEA,59.2,61.1,60.1,2,0,0,0,51,25.5,1,2,0,0,0,0.0,SEA,ARI,43.0,DOME,72.0,0.0,2.5,0,0
2016,7,SF,57.4,60.3,58.7,1,0,0,0,18,18.0,1,2,1,0,0,0.0,SF,TB,45.0,,69.0,2.0,-1.0,1,0
2016,7,TB,59.55,47.2,54.75,3,0,0,0,37,13.5,2,3,1,0,15,7.5,TB,SF,45.0,,69.0,2.0,1.0,0,0
2016,7,TEN,57.4,60.9,58.1,1,0,0,0,19,19.0,1,0,0,0,7,7.0,TEN,IND,48.0,,71.0,5.0,-4.0,1,0
2016,7,WAS,58.3,60.5,58.7,0,0,0,0,0,,1,1,0,0,16,16.0,WAS,DET,50.0,DOME,72.0,0.0,-1.0,1,0
2016,8,ARZ,58.65,60.3,59.33333333333334,1,0,0,0,16,16.0,2,0,0,0,6,3.0,ARI,CAR,45.5,,80.0,4.0,2.5,0,0
2016,8,ATL,58.1,62.5,59.9,1,0,0,0,21,21.0,2,0,0,0,28,14.0,ATL,GB,51.0,DOME,72.0,0.0,-3.0,1,0
2016,8,BUF,60.76666666666667,60.25,60.9,3,0,0,0,68,22.7,1,2,0,0,2,2.0,BUF,NE,48.0,Rain,50.0,2.0,5.5,0,0
2016,8,CAR,60.55,61.1,60.90000000000001,2,0,0,0,37,18.5,1,4,0,0,0,0.0,CAR,ARI,45.5,,80.0,4.0,-2.5,1,0
2016,8,CHI,59.0,62.4,60.35,1,0,0,0,7,7.0,3,1,0,0,26,8.7,CHI,MIN,39.5,Rain,57.0,3.0,4.5,0,0
2016,8,CIN,71.5,48.2,54.1,1,0,0,0,65,65.0,3,0,0,0,9,4.0,CIN,WAS,49.0,,52.0,3.0,-3.0,1,0
2016,8,CLV,55.75,62.6,57.6,2,0,0,0,39,19.5,2,0,0,0,28,14.0,CLE,NYJ,45.5,,54.0,9.0,2.5,0,0
2016,8,DAL,44.4,61.35,54.05,1,0,0,0,13,13.0,2,2,0,0,19,9.5,DAL,PHI,44.0,DOME,72.0,0.0,-5.0,1,0
2016,8,DEN,58.3,39.4,44.3,0,0,0,0,0,,2,0,0,0,15,7.5,DEN,LAC,43.0,,75.0,3.0,-3.5,1,0
2016,8,DET,88.3,62.3,86.8,5,0,0,0,134,26.8,3,1,0,0,5,1.7,DET,HOU,46.5,DOME (Open Roof),80.0,3.0,1.0,0,0
2016,8,GB,57.1,69.0,63.6,0,0,0,0,0,,2,0,0,0,60,30.0,GB,ATL,51.0,DOME,72.0,0.0,3.0,0,0
2016,8,HST,59.8,50.7,56.375,2,0,0,0,10,5.0,5,0,1,0,35,5.5,HOU,DET,46.5,DOME (Open Roof),80.0,3.0,-1.0,1,0
2016,8,IND,,58.65000000000001,58.3,0,0,0,0,0,,1,2,0,0,5,5.0,IND,KC,50.5,DOME,72.0,0.0,3.0,0,0
2016,8,JAX,57.7,56.9,48.85,2,0,0,0,45,22.5,2,1,1,0,0,0.0,JAX,TEN,43.5,,66.0,4.0,3.0,0,0
2016,8,KC,59.5,70.7,67.1,1,0,0,0,21,21.0,3,2,0,0,57,19.0,KC,IND,50.5,DOME,72.0,0.0,-3.0,1,0
2016,8,MIN,41.1,60.85,53.53333333333334,2,0,0,0,36,18.0,3,1,0,0,15,4.75,MIN,CHI,39.5,Rain,57.0,3.0,-4.5,1,0
2016,8,NE,66.56666666666668,61.8,65.975,4,0,0,0,112,21.166666666666668,2,0,0,0,19,9.5,NE,BUF,48.0,Rain,50.0,2.0,-5.5,1,0
2016,8,NO,53.0,53.7,47.9,2,0,1,0,23,11.5,0,2,0,0,0,,NO,SEA,50.0,DOME,72.0,0.0,1.0,0,0
2016,8,NYJ,59.25,54.7,57.35,3,0,0,0,39,13.0,2,2,0,0,15,7.5,NYJ,CLE,45.5,,54.0,9.0,-2.5,1,0
2016,8,OAK,57.7,62.7,59.8,1,0,0,0,25,25.0,4,0,0,0,33,8.3,OAK,TB,48.0,,84.0,10.0,1.0,0,0
2016,8,PHI,72.9,61.3,67.6,2,0,0,0,62,31.0,2,1,1,0,9,4.5,PHI,DAL,44.0,DOME,72.0,0.0,5.0,0,0
2016,8,SD,59.0,63.0,60.0,2,0,0,0,42,21.0,3,2,0,0,14,4.7,LAC,DEN,43.0,,75.0,3.0,3.5,0,0
2016,8,SEA,61.7,61.6,62.7,4,0,0,0,115,28.8,2,0,0,0,14,7.0,SEA,NO,50.0,DOME,72.0,0.0,-1.0,1,0
2016,8,TB,53.4,61.1,56.8,2,0,0,0,36,18.0,1,1,0,0,0,0.0,TB,OAK,48.0,,84.0,10.0,-1.0,1,0
2016,8,TEN,59.85,61.1,60.3,2,0,0,0,4,2.0,1,1,0,0,9,9.0,TEN,JAX,43.5,,66.0,4.0,-3.0,1,0
2016,8,WAS,59.3,62.6,60.16666666666666,4,0,0,0,70,17.35,2,2,0,0,23,11.5,WAS,CIN,49.0,,52.0,3.0,3.0,0,0
2016,9,ATL,61.86666666666667,61.1,62.1,4,0,0,0,54,9.0,2,1,0,0,1,0.5,ATL,TB,49.0,,75.0,2.0,-4.5,1,0
2016,9,BLT,62.5,63.0,64.0,1,0,0,0,28,28.0,3,2,0,0,15,5.0,BAL,PIT,46.0,,63.0,10.0,3.5,0,0
2016,9,BUF,61.6,61.9,62.7,1,0,0,0,13,13.0,2,1,0,0,13,6.5,BUF,SEA,43.5,,60.0,0.0,5.5,0,0
2016,9,CAR,59.9,60.6,60.3,2,0,0,0,8,4.0,0,2,0,0,0,,CAR,LAR,44.5,,72.0,3.0,-3.0,1,0
2016,9,CLV,61.0,60.05,60.62500000000001,3,0,0,0,53,18.0,1,1,0,0,2,2.0,CLE,DAL,49.0,,56.0,2.0,7.0,0,0
2016,9,DAL,58.8,61.7,60.0,0,0,0,0,0,,3,1,0,0,18,6.0,DAL,CLE,49.0,,56.0,2.0,-7.0,1,0
2016,9,DEN,58.3,60.9,59.40000000000001,4,0,0,0,79,19.8,1,1,0,0,12,12.0,DEN,OAK,44.5,,67.0,3.0,1.0,0,0
2016,9,DET,62.5,60.5,62.7,3,0,0,0,50,16.7,0,4,0,0,0,,DET,MIN,42.5,DOME,72.0,0.0,4.5,0,0
2016,9,GB,58.3,61.0,59.1,3,0,0,0,64,21.3,1,2,0,0,8,8.0,GB,IND,52.0,,67.0,5.0,-7.5,1,0
2016,9,IND,76.9,53.8,66.85,2,0,0,1,160,80.0,2,1,1,0,3,1.5,IND,GB,52.0,,67.0,5.0,7.5,0,6
2016,9,JAX,62.0,40.9,53.8,3,0,0,0,87,29.0,4,3,0,0,34,8.5,JAX,KC,42.5,,60.0,6.0,7.0,0,0
2016,9,KC,59.7,61.9,60.35,2,0,0,0,33,16.5,2,1,0,0,46,23.0,KC,JAX,42.5,,60.0,6.0,-7.0,1,0
2016,9,LA,60.0,62.7,60.66666666666666,1,0,0,0,25,10.0,4,1,0,0,40,10.0,LAR,CAR,44.5,,72.0,3.0,3.0,0,0
2016,9,MIA,73.65,76.3,78.3,3,0,0,1,157,47.75,2,1,0,0,12,6.0,MIA,NYJ,45.0,,79.0,11.0,-3.5,1,6
2016,9,MIN,66.9,61.5,63.36666666666667,3,0,0,0,87,29.0,4,0,0,0,31,5.85,MIN,DET,42.5,DOME,72.0,0.0,-4.5,1,0
2016,9,NO,54.6,60.0,57.2,3,0,0,0,58,19.3,0,1,0,0,0,,NO,SF,53.0,,68.0,1.0,-5.0,1,0
2016,9,NYG,58.0,61.4,59.0,2,0,0,0,30,15.0,1,0,0,0,10,10.0,NYG,PHI,42.5,,57.0,8.0,-3.0,1,0
2016,9,NYJ,58.0,54.3,56.6,2,0,0,0,37,18.5,2,1,1,0,10,5.0,NYJ,MIA,45.0,,79.0,11.0,3.5,0,0
2016,9,OAK,61.4,61.35,61.66666666666666,2,0,0,0,41,20.5,5,1,0,0,32,6.25,OAK,DEN,44.5,,67.0,3.0,-1.0,1,0
2016,9,PHI,62.3,69.2,64.8,2,0,0,0,50,25.0,2,1,0,0,76,38.0,PHI,NYG,42.5,,57.0,8.0,3.0,0,0
2016,9,PIT,,61.8,61.4,0,0,0,0,0,,3,2,0,0,5,1.7,PIT,BAL,46.0,,63.0,10.0,-3.5,1,0
2016,9,SD,58.3,60.9,58.9,0,0,0,0,0,,1,2,0,0,3,3.0,LAC,TEN,47.5,,74.0,3.0,-3.5,1,0
2016,9,SEA,61.2,61.8,61.8,3,0,0,0,65,21.66666666666667,2,0,0,0,20,10.0,SEA,BUF,43.5,,60.0,0.0,-5.5,1,0
2016,9,SF,70.1,61.6,66.19999999999999,3,0,0,0,104,34.7,3,1,0,0,23,7.7,SF,NO,53.0,,68.0,1.0,5.0,0,0
2016,9,TEN,60.5,60.7,61.0,2,0,0,0,52,26.0,1,1,0,0,0,0.0,TEN,LAC,47.5,,74.0,3.0,3.5,0,0
2016,10,ARZ,59.35,60.5,60.025,3,0,0,0,48,15.25,3,3,0,0,13,4.75,ARI,SF,47.0,DOME,72.0,0.0,-14.0,1,0
2016,10,ATL,58.3,60.5,58.7,3,0,0,0,74,24.7,1,0,0,0,9,9.0,ATL,PHI,49.0,,54.0,6.0,1.5,0,0
2016,10,BLT,59.7,60.95,60.55,2,0,0,0,42,21.0,3,3,0,0,27,6.75,BAL,CLE,44.0,,52.0,1.0,-7.5,1,0
2016,10,CAR,58.8,61.0,59.75,2,0,0,0,41,20.5,1,2,0,0,9,9.0,CAR,KC,44.0,,48.0,4.0,-3.0,1,0
2016,10,CHI,61.5,54.0,58.5,3,0,0,0,54,18.0,2,2,0,0,-3,-1.5,CHI,TB,45.0,,77.0,2.0,-2.5,1,0
2016,10,CIN,72.8,62.3,72.5,4,0,0,0,145,36.3,3,2,0,0,35,11.7,CIN,NYG,49.5,,54.0,1.0,-0.0,0,0
2016,10,CLV,,61.0,60.8,0,0,0,0,0,,2,0,0,0,-2,-1.0,CLE,BAL,44.0,,52.0,1.0,7.5,0,0
2016,10,DAL,57.4,64.75,61.85,1,0,0,0,30,30.0,2,1,0,0,44,22.0,DAL,PIT,51.0,,54.0,2.0,3.0,0,0
