fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,player,player_game_count,player_id,position,season,team_name,thirty_attempts,thirty_made,thirty_percent,twenty_attempts,twenty_made,twenty_percent,week,team_name_games,opponent,over_under_line,weather_detail,weather_temperature,weather_wind_mph,spread_team,is_favorite
1,0,0.0,0,0,,43.5,0,0,,1,1,100.0,Phil Dawson,1,422,K,2014,SF,1,1,100.0,0,0,,9,SF,LAR,44,,64.0,10.0,10.5,1
1,0,0.0,1,1,100.0,53.9,0,0,,3,3,100.0,Sebastian Janikowski,1,595,K,2014,OAK,0,0,,0,0,,9,OAK,SEA,44,Rain,56.0,7.0,-13.5,0
1,0,0.0,1,1,100.0,53.9,0,0,,3,3,100.0,Sebastian Janikowski,1,595,K,2014,OAK,0,0,,0,0,,9,OAK,SEA,44,Rain,56.0,7.0,-13.5,0
0,0,,0,0,,61.2,0,0,,4,4,100.0,Shayne Graham,1,730,K,2014,NO,0,0,,0,0,,9,NO,CAR,49,,53.0,3.0,3.0,1
0,0,,0,0,,61.2,0,0,,4,4,100.0,Shayne Graham,1,730,K,2014,NO,0,0,,0,0,,9,NO,CAR,49,,53.0,3.0,3.0,1
0,0,,2,2,100.0,68.7,0,0,,1,1,100.0,Billy Cundiff,1,1230,K,2014,CLV,0,0,,1,1,100.0,9,CLE,TB,44,,42.0,8.0,7.0,1
0,0,,2,2,100.0,68.7,0,0,,1,1,100.0,Billy Cundiff,1,1230,K,2014,CLV,0,0,,1,1,100.0,9,CLE,TB,44,,42.0,8.0,7.0,1
0,0,,0,0,,62.3,0,0,,3,3,100.0,Josh Brown,1,1520,K,2014,NYG,1,1,100.0,0,0,,9,NYG,IND,51.5,,53.0,8.0,-3.0,0
0,0,,0,0,,62.3,0,0,,3,3,100.0,Josh Brown,1,1520,K,2014,NYG,1,1,100.0,0,0,,9,NYG,IND,51.5,,53.0,8.0,-3.0,0
0,0,,0,0,,61.3,0,0,,2,2,100.0,Josh Scobee,1,1858,K,2014,JAX,0,0,,1,1,100.0,9,JAX,CIN,43.5,,46.0,4.0,-10.0,0
0,0,,0,0,,61.3,0,0,,2,2,100.0,Josh Scobee,1,1858,K,2014,JAX,0,0,,1,1,100.0,9,JAX,CIN,43.5,,46.0,4.0,-10.0,0
0,0,,0,0,,62.0,0,0,,4,4,100.0,Mike Nugent,1,2264,K,2014,CIN,1,1,100.0,0,0,,9,CIN,JAX,43.5,,46.0,4.0,10.0,1
0,0,,0,0,,62.0,0,0,,4,4,100.0,Mike Nugent,1,2264,K,2014,CIN,1,1,100.0,0,0,,9,CIN,JAX,43.5,,46.0,4.0,10.0,1
0,0,,0,0,,61.4,0,0,,5,5,100.0,Shaun Suisham,1,2796,K,2014,PIT,0,0,,0,0,,9,PIT,BAL,48,,37.0,5.0,2.5,1
0,0,,0,0,,61.4,0,0,,5,5,100.0,Shaun Suisham,1,2796,K,2014,PIT,0,0,,0,0,,9,PIT,BAL,48,,37.0,5.0,2.5,1
0,0,,2,2,100.0,68.4,0,0,,4,4,100.0,Stephen Gostkowski,1,3063,K,2014,NE,0,0,,1,1,100.0,9,NE,DEN,53,,41.0,18.0,-3.0,0
0,0,,2,2,100.0,68.4,0,0,,4,4,100.0,Stephen Gostkowski,1,3063,K,2014,NE,0,0,,1,1,100.0,9,NE,DEN,53,,41.0,18.0,-3.0,0
0,0,,0,0,,61.9,0,0,,1,1,100.0,Nick Folk,1,3794,K,2014,NYJ,1,1,100.0,0,0,,9,NYJ,KC,41.5,,64.0,20.0,-9.5,0
0,0,,0,0,,61.9,0,0,,1,1,100.0,Nick Folk,1,3794,K,2014,NYJ,1,1,100.0,0,0,,9,NYJ,KC,41.5,,64.0,20.0,-9.5,0
0,0,,2,1,50.0,53.3,0,0,,3,3,100.0,Stephen Hauschka,1,4655,K,2014,SEA,2,2,100.0,0,0,,9,SEA,OAK,44,Rain,56.0,7.0,13.5,1
0,0,,2,1,50.0,53.3,0,0,,3,3,100.0,Stephen Hauschka,1,4655,K,2014,SEA,2,2,100.0,0,0,,9,SEA,OAK,44,Rain,56.0,7.0,13.5,1
0,0,,0,0,,61.3,0,0,,1,1,100.0,Graham Gano,1,5443,K,2014,CAR,1,1,100.0,0,0,,9,CAR,NO,49,,53.0,3.0,-3.0,0
0,0,,0,0,,61.3,0,0,,1,1,100.0,Graham Gano,1,5443,K,2014,CAR,1,1,100.0,0,0,,9,CAR,NO,49,,53.0,3.0,-3.0,0
1,1,100.0,0,0,,67.5,0,0,,2,2,100.0,Dan Bailey,1,6796,K,2014,DAL,1,0,0.0,0,0,,9,DAL,ARI,45,DOME,64.0,0.0,1.5,1
1,1,100.0,0,0,,67.5,0,0,,2,2,100.0,Dan Bailey,1,6796,K,2014,DAL,1,0,0.0,0,0,,9,DAL,ARI,45,DOME,64.0,0.0,1.5,1
0,0,,0,0,,62.6,0,0,,2,2,100.0,Kai Forbath,1,6860,K,2014,WAS,1,1,100.0,1,1,100.0,9,WAS,MIN,44,,54.0,12.0,1.0,1
0,0,,0,0,,62.6,0,0,,2,2,100.0,Kai Forbath,1,6860,K,2014,WAS,1,1,100.0,1,1,100.0,9,WAS,MIN,44,,54.0,12.0,1.0,1
0,0,,0,0,,45.2,0,0,,3,3,100.0,Randy Bullock,1,7154,K,2014,HST,1,0,0.0,0,0,,9,HOU,PHI,48.5,DOME (Open Roof),71.0,8.0,-1.5,0
0,0,,0,0,,45.2,0,0,,3,3,100.0,Randy Bullock,1,7154,K,2014,HST,1,0,0.0,0,0,,9,HOU,PHI,48.5,DOME (Open Roof),71.0,8.0,-1.5,0
0,0,,0,0,,72.5,0,0,,1,1,100.0,Greg Zuerlein,1,7163,K,2014,SL,2,2,100.0,0,0,,9,LAR,SF,44,,64.0,10.0,-10.5,0
0,0,,0,0,,72.5,0,0,,1,1,100.0,Greg Zuerlein,1,7163,K,2014,SL,2,2,100.0,0,0,,9,LAR,SF,44,,64.0,10.0,-10.5,0
0,0,,0,0,,60.9,0,0,,3,3,100.0,Blair Walsh,1,7167,K,2014,MIN,0,0,,0,0,,9,MIN,WAS,44,,54.0,12.0,-1.0,0
0,0,,0,0,,60.9,0,0,,3,3,100.0,Blair Walsh,1,7167,K,2014,MIN,0,0,,0,0,,9,MIN,WAS,44,,54.0,12.0,-1.0,0
0,0,,1,1,100.0,64.6,0,0,,2,2,100.0,Justin Tucker,1,7604,K,2014,BLT,0,0,,0,0,,9,BAL,PIT,48,,37.0,5.0,-2.5,0
0,0,,1,1,100.0,64.6,0,0,,2,2,100.0,Justin Tucker,1,7604,K,2014,BLT,0,0,,0,0,,9,BAL,PIT,48,,37.0,5.0,-2.5,0
0,0,,1,0,0.0,51.5,0,0,,4,4,100.0,Caleb Sturgis,1,7948,K,2014,MIA,0,0,,3,3,100.0,9,MIA,LAC,45,,69.0,5.0,3.0,1
0,0,,1,0,0.0,51.5,0,0,,4,4,100.0,Caleb Sturgis,1,7948,K,2014,MIA,0,0,,3,3,100.0,9,MIA,LAC,45,,69.0,5.0,3.0,1
0,0,,1,0,0.0,46.0,0,0,,3,3,100.0,Brandon McManus,1,8437,K,2014,DEN,0,0,,0,0,,9,DEN,NE,53,,41.0,18.0,3.0,1
0,0,,1,0,0.0,46.0,0,0,,3,3,100.0,Brandon McManus,1,8437,K,2014,DEN,0,0,,0,0,,9,DEN,NE,53,,41.0,18.0,3.0,1
0,0,,0,0,,61.2,1,1,100.0,3,3,100.0,Cairo Santos,1,8932,K,2014,KC,0,0,,0,0,,9,KC,NYJ,41.5,,64.0,20.0,9.5,1
0,0,,0,0,,61.2,1,1,100.0,3,3,100.0,Cairo Santos,1,8932,K,2014,KC,0,0,,0,0,,9,KC,NYJ,41.5,,64.0,20.0,9.5,1
0,0,,1,1,100.0,64.4,0,0,,4,4,100.0,Cody Parkey,1,9030,K,2014,PHI,0,0,,0,0,,9,PHI,HOU,48.5,DOME (Open Roof),71.0,8.0,1.5,1
0,0,,1,1,100.0,64.4,0,0,,4,4,100.0,Cody Parkey,1,9030,K,2014,PHI,0,0,,0,0,,9,PHI,HOU,48.5,DOME (Open Roof),71.0,8.0,1.5,1
0,0,,0,0,,61.2,0,0,,4,4,100.0,Chandler Catanzaro,1,9140,K,2014,ARZ,0,0,,0,0,,9,ARI,DAL,45,DOME,64.0,0.0,-1.5,0
0,0,,0,0,,61.2,0,0,,4,4,100.0,Chandler Catanzaro,1,9140,K,2014,ARZ,0,0,,0,0,,9,ARI,DAL,45,DOME,64.0,0.0,-1.5,0
1,0,0.0,1,1,100.0,47.4,0,0,,2,2,100.0,Patrick Murray,1,9389,K,2014,TB,1,0,0.0,0,0,,9,TB,CLE,44,,42.0,8.0,-7.0,0
1,0,0.0,1,1,100.0,47.4,0,0,,2,2,100.0,Patrick Murray,1,9389,K,2014,TB,1,0,0.0,0,0,,9,TB,CLE,44,,42.0,8.0,-7.0,0
0,0,,0,0,,62.3,0,0,,2,2,100.0,Sebastian Janikowski,1,595,K,2015,OAK,0,0,,0,0,,10,OAK,MIN,44,,57.0,15.0,3.0,1
0,0,,0,0,,62.3,0,0,,2,2,100.0,Sebastian Janikowski,1,595,K,2015,OAK,0,0,,0,0,,10,OAK,MIN,44,,57.0,15.0,3.0,1
1,1,100.0,0,0,,70.3,0,0,,2,2,100.0,Josh Brown,1,1520,K,2015,NYG,2,2,100.0,1,1,100.0,10,NYG,NE,52.5,,54.0,5.0,-7.0,0
1,1,100.0,0,0,,70.3,0,0,,2,2,100.0,Josh Brown,1,1520,K,2015,NYG,2,2,100.0,1,1,100.0,10,NYG,NE,52.5,,54.0,5.0,-7.0,0
0,0,,1,1,100.0,65.5,0,0,,0,0,,Mike Nugent,1,2264,K,2015,CIN,1,1,100.0,0,0,,10,CIN,HOU,46.5,,49.0,2.0,10.0,1
0,0,,1,1,100.0,65.5,0,0,,0,0,,Mike Nugent,1,2264,K,2015,CIN,1,1,100.0,0,0,,10,CIN,HOU,46.5,,49.0,2.0,10.0,1
0,0,,0,0,,67.0,0,0,,4,4,100.0,Robbie Gould,1,2607,K,2015,CHI,3,3,100.0,0,0,,10,CHI,LAR,42.5,DOME,72.0,0.0,-7.0,0
0,0,,0,0,,67.0,0,0,,4,4,100.0,Robbie Gould,1,2607,K,2015,CHI,3,3,100.0,0,0,,10,CHI,LAR,42.5,DOME,72.0,0.0,-7.0,0
0,0,,0,0,,61.6,0,0,,1,1,100.0,Nick Novak,1,2726,K,2015,HST,0,0,,1,1,100.0,10,HOU,CIN,46.5,,49.0,2.0,-10.0,0
0,0,,0,0,,61.6,0,0,,1,1,100.0,Nick Novak,1,2726,K,2015,HST,0,0,,1,1,100.0,10,HOU,CIN,46.5,,49.0,2.0,-10.0,0
1,1,100.0,0,0,,85.7,0,0,,3,3,100.0,Stephen Gostkowski,1,3063,K,2015,NE,1,1,100.0,0,0,,10,NE,NYG,52.5,,54.0,5.0,7.0,1
1,1,100.0,0,0,,85.7,0,0,,3,3,100.0,Stephen Gostkowski,1,3063,K,2015,NE,1,1,100.0,0,0,,10,NE,NYG,52.5,,54.0,5.0,7.0,1
1,1,100.0,1,1,100.0,28.2,0,0,,2,0,0.0,Matt Prater,1,3471,K,2015,DET,0,0,,0,0,,10,DET,GB,50,,57.0,6.0,-10.5,0
1,1,100.0,1,1,100.0,28.2,0,0,,2,0,0.0,Matt Prater,1,3471,K,2015,DET,0,0,,0,0,,10,DET,GB,50,,57.0,6.0,-10.5,0
1,0,0.0,1,1,100.0,34.2,0,0,,1,1,100.0,Mason Crosby,1,3809,K,2015,GB,0,0,,0,0,,10,GB,DET,50,,57.0,6.0,10.5,1
1,0,0.0,1,1,100.0,34.2,0,0,,1,1,100.0,Mason Crosby,1,3809,K,2015,GB,0,0,,0,0,,10,GB,DET,50,,57.0,6.0,10.5,1
0,0,,1,1,100.0,67.0,0,0,,2,2,100.0,Stephen Hauschka,1,4655,K,2015,SEA,1,1,100.0,0,0,,10,SEA,ARI,43.5,,42.0,1.0,3.0,1
0,0,,1,1,100.0,67.0,0,0,,2,2,100.0,Stephen Hauschka,1,4655,K,2015,SEA,1,1,100.0,0,0,,10,SEA,ARI,43.5,,42.0,1.0,3.0,1
0,0,,2,2,100.0,52.7,0,0,,2,1,50.0,Dan Carpenter,1,4697,K,2015,BUF,0,0,,1,1,100.0,10,BUF,NYJ,42,,56.0,9.0,-2.5,0
0,0,,2,2,100.0,52.7,0,0,,2,1,50.0,Dan Carpenter,1,4697,K,2015,BUF,0,0,,1,1,100.0,10,BUF,NYJ,42,,56.0,9.0,-2.5,0
1,1,100.0,1,0,0.0,52.9,0,0,,1,1,100.0,Connor Barth,1,4777,K,2015,TB,0,0,,0,0,,10,TB,DAL,43.5,,77.0,9.0,-1.0,0
1,1,100.0,1,0,0.0,52.9,0,0,,1,1,100.0,Connor Barth,1,4777,K,2015,TB,0,0,,0,0,,10,TB,DAL,43.5,,77.0,9.0,-1.0,0
0,0,,1,1,100.0,64.8,0,0,,1,1,100.0,Ryan Succop,1,5180,K,2015,TEN,0,0,,0,0,,10,TEN,CAR,43,,60.0,3.0,-3.5,0
0,0,,1,1,100.0,64.8,0,0,,1,1,100.0,Ryan Succop,1,5180,K,2015,TEN,0,0,,0,0,,10,TEN,CAR,43,,60.0,3.0,-3.5,0
0,0,,1,1,100.0,67.5,1,1,100.0,3,3,100.0,Graham Gano,1,5443,K,2015,CAR,0,0,,0,0,,10,CAR,TEN,43,,60.0,3.0,3.5,1
0,0,,1,1,100.0,67.5,1,1,100.0,3,3,100.0,Graham Gano,1,5443,K,2015,CAR,0,0,,0,0,,10,CAR,TEN,43,,60.0,3.0,3.5,1
1,1,100.0,2,1,50.0,55.2,0,0,,0,0,,Dan Bailey,1,6796,K,2015,DAL,0,0,,0,0,,10,DAL,TB,43.5,,77.0,9.0,1.0,1
1,1,100.0,2,1,50.0,55.2,0,0,,0,0,,Dan Bailey,1,6796,K,2015,DAL,0,0,,0,0,,10,DAL,TB,43.5,,77.0,9.0,1.0,1
0,0,,0,0,,62.3,0,0,,2,2,100.0,Kai Forbath,1,6860,K,2015,NO,0,0,,0,0,,10,NO,WAS,52,,62.0,7.0,1.0,1
0,0,,0,0,,62.3,0,0,,2,2,100.0,Kai Forbath,1,6860,K,2015,NO,0,0,,0,0,,10,NO,WAS,52,,62.0,7.0,1.0,1
0,0,,0,0,,63.3,0,0,,2,2,100.0,Randy Bullock,1,7154,K,2015,NYJ,0,0,,1,1,100.0,10,NYJ,BUF,42,,56.0,9.0,2.5,1
0,0,,0,0,,63.3,0,0,,2,2,100.0,Randy Bullock,1,7154,K,2015,NYJ,0,0,,1,1,100.0,10,NYJ,BUF,42,,56.0,9.0,2.5,1
0,0,,0,0,,63.4,0,0,,1,1,100.0,Greg Zuerlein,1,7163,K,2015,SL,1,1,100.0,1,1,100.0,10,LAR,CHI,42.5,DOME,72.0,0.0,7.0,1
0,0,,0,0,,63.4,0,0,,1,1,100.0,Greg Zuerlein,1,7163,K,2015,SL,1,1,100.0,1,1,100.0,10,LAR,CHI,42.5,DOME,72.0,0.0,7.0,1
1,0,0.0,0,0,,50.4,0,0,,3,3,100.0,Blair Walsh,1,7167,K,2015,MIN,3,2,66.7,1,1,100.0,10,MIN,OAK,44,,57.0,15.0,-3.0,0
1,0,0.0,0,0,,50.4,0,0,,3,3,100.0,Blair Walsh,1,7167,K,2015,MIN,3,2,66.7,1,1,100.0,10,MIN,OAK,44,,57.0,15.0,-3.0,0
1,0,0.0,0,0,,51.5,0,0,,2,2,100.0,Justin Tucker,1,7604,K,2015,BLT,0,0,,0,0,,10,BAL,JAX,47,,63.0,5.0,5.0,1
1,0,0.0,0,0,,51.5,0,0,,2,2,100.0,Justin Tucker,1,7604,K,2015,BLT,0,0,,0,0,,10,BAL,JAX,47,,63.0,5.0,5.0,1
0,0,,0,0,,47.4,0,0,,2,2,100.0,Caleb Sturgis,1,7948,K,2015,PHI,2,1,50.0,0,0,,10,PHI,MIA,49.5,,59.0,9.0,6.0,1
0,0,,0,0,,47.4,0,0,,2,2,100.0,Caleb Sturgis,1,7948,K,2015,PHI,2,1,50.0,0,0,,10,PHI,MIA,49.5,,59.0,9.0,6.0,1
0,0,,1,1,100.0,67.3,0,0,,5,5,100.0,Dustin Hopkins,1,7958,K,2015,WAS,1,1,100.0,2,2,100.0,10,WAS,NO,52,,62.0,7.0,-1.0,0
0,0,,1,1,100.0,67.3,0,0,,5,5,100.0,Dustin Hopkins,1,7958,K,2015,WAS,1,1,100.0,2,2,100.0,10,WAS,NO,52,,62.0,7.0,-1.0,0
0,0,,0,0,,60.4,0,0,,1,1,100.0,Brandon McManus,1,8437,K,2015,DEN,0,0,,0,0,,10,DEN,KC,42,,59.0,1.0,3.5,1
0,0,,0,0,,60.4,0,0,,1,1,100.0,Brandon McManus,1,8437,K,2015,DEN,0,0,,0,0,,10,DEN,KC,42,,59.0,1.0,3.5,1
1,1,100.0,3,2,66.7,64.7,0,0,,2,2,100.0,Cairo Santos,1,8932,K,2015,KC,2,2,100.0,0,0,,10,KC,DEN,42,,59.0,1.0,-3.5,0
1,1,100.0,3,2,66.7,64.7,0,0,,2,2,100.0,Cairo Santos,1,8932,K,2015,KC,2,2,100.0,0,0,,10,KC,DEN,42,,59.0,1.0,-3.5,0
0,0,,0,0,,49.4,0,0,,2,1,50.0,Chris Boswell,1,8990,K,2015,PIT,1,1,100.0,2,2,100.0,10,PIT,CLE,43,,60.0,6.0,7.0,1
0,0,,0,0,,49.4,0,0,,2,1,50.0,Chris Boswell,1,8990,K,2015,PIT,1,1,100.0,2,2,100.0,10,PIT,CLE,43,,60.0,6.0,7.0,1
0,0,,2,2,100.0,69.5,0,0,,4,4,100.0,Chandler Catanzaro,1,9140,K,2015,ARZ,1,1,100.0,0,0,,10,ARI,SEA,43.5,,42.0,1.0,-3.0,0
0,0,,2,2,100.0,69.5,0,0,,4,4,100.0,Chandler Catanzaro,1,9140,K,2015,ARZ,1,1,100.0,0,0,,10,ARI,SEA,43.5,,42.0,1.0,-3.0,0
0,0,,0,0,,43.8,0,0,,1,0,0.0,Travis Coons,1,9268,K,2015,CLV,0,0,,1,1,100.0,10,CLE,PIT,43,,60.0,6.0,-7.0,0
0,0,,0,0,,43.8,0,0,,1,0,0.0,Travis Coons,1,9268,K,2015,CLV,0,0,,1,1,100.0,10,CLE,PIT,43,,60.0,6.0,-7.0,0
0,0,,1,1,100.0,65.3,0,0,,2,2,100.0,Andrew Franks,1,9814,K,2015,MIA,0,0,,1,1,100.0,10,MIA,PHI,49.5,,59.0,9.0,-6.0,0
0,0,,1,1,100.0,65.3,0,0,,2,2,100.0,Andrew Franks,1,9814,K,2015,MIA,0,0,,1,1,100.0,10,MIA,PHI,49.5,,59.0,9.0,-6.0,0
1,1,100.0,1,1,100.0,54.5,0,0,,1,1,100.0,Jason Myers,1,10207,K,2015,JAX,0,0,,2,1,50.0,10,JAX,BAL,47,,63.0,5.0,-5.0,0
1,1,100.0,1,1,100.0,54.5,0,0,,1,1,100.0,Jason Myers,1,10207,K,2015,JAX,0,0,,2,1,50.0,10,JAX,BAL,47,,63.0,5.0,-5.0,0
0,0,,1,1,100.0,74.9,0,0,,3,3,100.0,Adam Vinatieri,1,226,K,2015,IND,0,0,,0,0,,11,IND,ATL,47.5,DOME,72.0,0.0,-3.5,0
0,0,,1,1,100.0,74.9,0,0,,3,3,100.0,Adam Vinatieri,1,226,K,2015,IND,0,0,,0,0,,11,IND,ATL,47.5,DOME,72.0,0.0,-3.5,0
0,0,,0,0,,62.6,0,0,,1,1,100.0,Phil Dawson,1,422,K,2015,SF,0,0,,2,2,100.0,11,SF,SEA,40,,48.0,3.0,-14.0,0
0,0,,0,0,,62.6,0,0,,1,1,100.0,Phil Dawson,1,422,K,2015,SF,0,0,,2,2,100.0,11,SF,SEA,40,,48.0,3.0,-14.0,0
1,1,100.0,1,1,100.0,77.3,0,0,,1,1,100.0,Sebastian Janikowski,1,595,K,2015,OAK,0,0,,0,0,,11,OAK,DET,50,DOME,72.0,0.0,1.5,1
1,1,100.0,1,1,100.0,77.3,0,0,,1,1,100.0,Sebastian Janikowski,1,595,K,2015,OAK,0,0,,0,0,,11,OAK,DET,50,DOME,72.0,0.0,1.5,1
0,0,,1,0,0.0,49.9,0,0,,3,3,100.0,Matt Bryant,1,1223,K,2015,ATL,0,0,,0,0,,11,ATL,IND,47.5,DOME,72.0,0.0,3.5,1
0,0,,1,0,0.0,49.9,0,0,,3,3,100.0,Matt Bryant,1,1223,K,2015,ATL,0,0,,0,0,,11,ATL,IND,47.5,DOME,72.0,0.0,3.5,1
0,0,,1,1,100.0,75.0,0,0,,4,4,100.0,Mike Nugent,1,2264,K,2015,CIN,0,0,,0,0,,11,CIN,ARI,48,DOME,72.0,0.0,-4.0,0
0,0,,1,1,100.0,75.0,0,0,,4,4,100.0,Mike Nugent,1,2264,K,2015,CIN,0,0,,0,0,,11,CIN,ARI,48,DOME,72.0,0.0,-4.0,0
0,0,,1,1,100.0,66.9,0,0,,0,0,,Robbie Gould,1,2607,K,2015,CHI,2,2,100.0,0,0,,11,CHI,DEN,41.5,,29.0,6.0,-2.0,0
0,0,,1,1,100.0,66.9,0,0,,0,0,,Robbie Gould,1,2607,K,2015,CHI,2,2,100.0,0,0,,11,CHI,DEN,41.5,,29.0,6.0,-2.0,0
0,0,,0,0,,63.7,0,0,,3,3,100.0,Nick Novak,1,2726,K,2015,HST,0,0,,1,1,100.0,11,HOU,NYJ,40,DOME (Open Roof),52.0,5.0,-4.0,0
0,0,,0,0,,63.7,0,0,,3,3,100.0,Nick Novak,1,2726,K,2015,HST,0,0,,1,1,100.0,11,HOU,NYJ,40,DOME (Open Roof),52.0,5.0,-4.0,0
1,0,0.0,0,0,,53.8,0,0,,2,2,100.0,Stephen Gostkowski,1,3063,K,2015,NE,2,2,100.0,0,0,,11,NE,BUF,47.5,,28.0,5.0,7.0,1
1,0,0.0,0,0,,53.8,0,0,,2,2,100.0,Stephen Gostkowski,1,3063,K,2015,NE,2,2,100.0,0,0,,11,NE,BUF,47.5,,28.0,5.0,7.0,1
1,1,100.0,1,1,100.0,69.9,0,0,,1,1,100.0,Matt Prater,1,3471,K,2015,DET,0,0,,1,1,100.0,11,DET,OAK,50,DOME,72.0,0.0,-1.5,0
1,1,100.0,1,1,100.0,69.9,0,0,,1,1,100.0,Matt Prater,1,3471,K,2015,DET,0,0,,1,1,100.0,11,DET,OAK,50,DOME,72.0,0.0,-1.5,0
1,1,100.0,4,4,100.0,76.0,0,0,,1,1,100.0,Mason Crosby,1,3809,K,2015,GB,0,0,,0,0,,11,GB,MIN,45,,32.0,7.0,0.0,0
1,1,100.0,4,4,100.0,76.0,0,0,,1,1,100.0,Mason Crosby,1,3809,K,2015,GB,0,0,,0,0,,11,GB,MIN,45,,32.0,7.0,0.0,0
0,0,,0,0,,47.2,0,0,,4,2,50.0,Stephen Hauschka,1,4655,K,2015,SEA,1,1,100.0,0,0,,11,SEA,SF,40,,48.0,3.0,14.0,1
0,0,,0,0,,47.2,0,0,,4,2,50.0,Stephen Hauschka,1,4655,K,2015,SEA,1,1,100.0,0,0,,11,SEA,SF,40,,48.0,3.0,14.0,1
1,1,100.0,1,0,0.0,55.0,0,0,,1,1,100.0,Dan Carpenter,1,4697,K,2015,BUF,1,1,100.0,0,0,,11,BUF,NE,47.5,,28.0,5.0,-7.0,0
1,1,100.0,1,0,0.0,55.0,0,0,,1,1,100.0,Dan Carpenter,1,4697,K,2015,BUF,1,1,100.0,0,0,,11,BUF,NE,47.5,,28.0,5.0,-7.0,0
0,0,,0,0,,66.2,0,0,,6,6,100.0,Connor Barth,1,4777,K,2015,TB,0,0,,1,1,100.0,11,TB,PHI,45.5,,48.0,10.0,-6.5,0
0,0,,0,0,,66.2,0,0,,6,6,100.0,Connor Barth,1,4777,K,2015,TB,0,0,,1,1,100.0,11,TB,PHI,45.5,,48.0,10.0,-6.5,0
1,0,0.0,2,2,100.0,58.3,0,0,,1,1,100.0,Ryan Succop,1,5180,K,2015,TEN,0,0,,0,0,,11,TEN,JAX,41.5,,71.0,2.0,-3.0,0
1,0,0.0,2,2,100.0,58.3,0,0,,1,1,100.0,Ryan Succop,1,5180,K,2015,TEN,0,0,,0,0,,11,TEN,JAX,41.5,,71.0,2.0,-3.0,0
0,0,,2,2,100.0,70.3,0,0,,5,5,100.0,Graham Gano,1,5443,K,2015,CAR,0,0,,1,1,100.0,11,CAR,WAS,44.5,,52.0,8.0,7.0,1
0,0,,2,2,100.0,70.3,0,0,,5,5,100.0,Graham Gano,1,5443,K,2015,CAR,0,0,,1,1,100.0,11,CAR,WAS,44.5,,52.0,8.0,7.0,1
0,0,,0,0,,64.3,0,0,,3,3,100.0,Dan Bailey,1,6796,K,2015,DAL,1,1,100.0,0,0,,11,DAL,MIA,45,,75.0,10.0,2.0,1
0,0,,0,0,,64.3,0,0,,3,3,100.0,Dan Bailey,1,6796,K,2015,DAL,1,1,100.0,0,0,,11,DAL,MIA,45,,75.0,10.0,2.0,1
0,0,,1,1,100.0,64.6,0,0,,2,2,100.0,Randy Bullock,1,7154,K,2015,NYJ,0,0,,0,0,,11,NYJ,HOU,40,DOME (Open Roof),52.0,5.0,4.0,1
0,0,,1,1,100.0,64.6,0,0,,2,2,100.0,Randy Bullock,1,7154,K,2015,NYJ,0,0,,0,0,,11,NYJ,HOU,40,DOME (Open Roof),52.0,5.0,4.0,1
1,0,0.0,0,0,,40.3,0,0,,2,1,50.0,Greg Zuerlein,1,7163,K,2015,SL,0,0,,0,0,,11,LAR,BAL,41.5,,47.0,10.0,-3.0,0
1,0,0.0,0,0,,40.3,0,0,,2,1,50.0,Greg Zuerlein,1,7163,K,2015,SL,0,0,,0,0,,11,LAR,BAL,41.5,,47.0,10.0,-3.0,0
0,0,,0,0,,44.5,0,0,,2,1,50.0,Blair Walsh,1,7167,K,2015,MIN,0,0,,0,0,,11,MIN,GB,45,,32.0,7.0,0.0,0
0,0,,0,0,,44.5,0,0,,2,1,50.0,Blair Walsh,1,7167,K,2015,MIN,0,0,,0,0,,11,MIN,GB,45,,32.0,7.0,0.0,0
2,0,0.0,1,1,100.0,44.7,0,0,,1,1,100.0,Justin Tucker,1,7604,K,2015,BLT,0,0,,2,2,100.0,11,BAL,LAR,41.5,,47.0,10.0,3.0,1
2,0,0.0,1,1,100.0,44.7,0,0,,1,1,100.0,Justin Tucker,1,7604,K,2015,BLT,0,0,,2,2,100.0,11,BAL,LAR,41.5,,47.0,10.0,3.0,1
0,0,,1,1,100.0,65.5,0,0,,2,2,100.0,Caleb Sturgis,1,7948,K,2015,PHI,0,0,,0,0,,11,PHI,TB,45.5,,48.0,10.0,6.5,1
0,0,,1,1,100.0,65.5,0,0,,2,2,100.0,Caleb Sturgis,1,7948,K,2015,PHI,0,0,,0,0,,11,PHI,TB,45.5,,48.0,10.0,6.5,1
0,0,,0,0,,62.3,0,0,,2,2,100.0,Dustin Hopkins,1,7958,K,2015,WAS,0,0,,0,0,,11,WAS,CAR,44.5,,52.0,8.0,-7.0,0
0,0,,0,0,,62.3,0,0,,2,2,100.0,Dustin Hopkins,1,7958,K,2015,WAS,0,0,,0,0,,11,WAS,CAR,44.5,,52.0,8.0,-7.0,0
0,0,,0,0,,62.9,0,0,,2,2,100.0,Brandon McManus,1,8437,K,2015,DEN,0,0,,1,1,100.0,11,DEN,CHI,41.5,,29.0,6.0,2.0,1
0,0,,0,0,,62.9,0,0,,2,2,100.0,Brandon McManus,1,8437,K,2015,DEN,0,0,,1,1,100.0,11,DEN,CHI,41.5,,29.0,6.0,2.0,1
