"Player","Team","ATT","YDS","TDS","REC","YDS","TDS","FL","FPTS"
"","high","0.1","0.2","0.0","0.3","3.1","0.0","0.0","0.3"
"","low","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.1"
"Troymaine Pope","LAC","0.4","1.2","0.0","0.1","0.5","0.0","0.0","0.1"
"","high","1.2","3.2","0.0","0.4","1.0","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Michael Burton","WAS","0.2","0.8","0.0","0.0","0.2","0.0","0.0","0.1"
"","high","0.3","1.0","0.0","0.1","0.5","0.0","0.0","0.2"
"","low","0.2","0.6","0.0","0.0","0.0","0.0","0.0","0.1"
"Senorise Perry","BUF","0.3","1.1","0.0","0.0","0.1","0.0","0.0","0.1"
"","high","0.6","2.0","0.0","0.0","0.2","0.0","0.0","0.3"
"","low","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0"
"Buddy Howell","HOU","0.3","0.9","0.0","0.0","0.1","0.0","0.0","0.1"
"","high","0.6","1.6","0.0","0.0","0.2","0.0","0.0","0.2"
"","low","0.1","0.2","0.0","0.0","0.0","0.0","0.0","0.1"
"Mike Davis","CAR","0.3","0.7","0.0","0.1","0.4","0.0","0.0","0.1"
"","high","0.7","2.0","0.0","0.3","0.9","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Devine Ozigbo","JAC","0.2","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.2","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.2","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"Cullen Gillaspia","HOU","0.2","0.6","0.0","0.0","0.1","0.0","0.0","0.1"
"","high","0.3","1.0","0.0","0.0","0.2","0.0","0.0","0.1"
"","low","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0"
"Dexter Williams","GB","0.1","0.4","0.0","0.0","0.2","0.0","0.0","0.1"
"","high","0.1","0.4","0.0","0.0","0.2","0.0","0.0","0.1"
"","low","0.1","0.4","0.0","0.0","0.2","0.0","0.0","0.1"
"Tyler Ervin","GB","0.1","0.3","0.0","0.1","0.3","0.0","0.0","0.0"
"","high","0.2","0.6","0.0","0.2","0.7","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Taiwan Jones","HOU","0.0","0.1","0.0","0.0","0.3","0.0","0.0","0.0"
"","high","0.0","0.1","0.0","0.0","0.3","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0"
""
""
