"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"","low","3.0","34.0","0.0","0.4","2.0","0.0","0.1","3.4"
"Hunter Renfrow","OAK","3.4","36.8","0.2","0.2","1.6","0.0","0.0","5.0"
"","high","4.0","41.0","0.3","0.9","6.3","0.1","0.0","5.8"
"","low","2.9","25.0","0.0","0.0","0.0","0.0","0.1","4.1"
"James Washington","PIT","3.1","42.9","0.1","0.1","0.5","0.0","0.1","4.8"
"","high","4.0","46.8","0.2","0.3","2.0","0.0","0.0","5.3"
"","low","2.6","40.0","0.0","0.0","0.0","0.0","0.1","4.3"
"Phillip Dorsett","NE","2.6","33.5","0.2","0.2","1.2","0.0","0.0","4.6"
"","high","3.6","45.2","0.3","0.3","2.3","0.0","0.0","6.0"
"","low","1.0","17.0","0.0","0.0","0.0","0.0","0.0","1.7"
"Olabisi Johnson","MIN","2.8","34.0","0.2","0.2","1.0","0.0","0.0","4.5"
"","high","3.0","40.6","0.3","0.5","3.0","0.0","0.0","5.3"
"","low","2.0","25.7","0.0","0.0","0.0","0.0","0.0","3.7"
"Chester Rogers","IND","3.2","35.8","0.1","0.2","0.8","0.0","0.0","4.4"
"","high","3.7","41.0","0.3","0.4","3.0","0.0","0.0","5.8"
"","low","2.4","25.0","0.0","0.0","0.0","0.0","0.1","4.0"
"Mecole Hardman","KC","2.2","34.5","0.1","0.2","1.2","0.0","0.0","4.3"
"","high","3.1","48.2","0.3","0.4","2.3","0.0","0.0","6.7"
"","low","1.5","23.0","0.0","0.1","0.6","0.0","0.1","3.3"
"Jakeem Grant","MIA","2.5","33.9","0.1","0.5","2.8","0.0","0.0","4.2"
"","high","3.4","48.0","0.2","1.0","7.0","0.0","0.0","6.5"
"","low","1.0","17.0","0.0","0.1","0.5","0.0","0.1","1.7"
"Danny Amendola","DET","3.7","35.9","0.1","0.0","0.1","0.0","0.0","4.1"
"","high","4.5","44.0","0.2","0.1","0.3","0.0","0.0","5.6"
"","low","3.0","26.0","0.0","0.0","0.0","0.0","0.0","3.2"
"Russell Gage","ATL","3.5","34.5","0.1","0.2","0.5","0.0","0.1","4.0"
"","high","4.8","42.8","0.2","0.4","2.0","0.0","0.0","5.3"
"","low","2.8","25.1","0.0","0.0","-0.1","0.0","0.2","3.1"
"Josh Reynolds","LAR","2.4","31.2","0.1","0.2","1.5","0.0","0.0","4.0"
"","high","3.5","48.5","0.3","0.6","4.0","0.0","0.0","5.8"
"","low","0.8","10.0","0.0","0.0","0.0","0.0","0.0","1.4"
"Allen Hurns","MIA","2.3","31.8","0.1","0.0","0.0","0.0","0.0","3.8"
"","high","2.9","40.8","0.2","0.0","0.0","0.0","0.0","5.3"
"","low","2.0","23.7","0.0","0.0","0.0","0.0","0.0","2.9"
"Kendrick Bourne","SF","2.5","29.4","0.1","0.0","0.0","0.0","0.0","3.8"
"","high","4.0","44.0","0.2","0.0","0.0","0.0","0.0","5.0"
"","low","1.5","15.0","0.0","0.0","0.0","0.0","0.0","2.6"
"Willie Snead","BAL","2.4","29.7","0.1","0.1","0.5","0.0","0.0","3.8"
"","high","2.9","35.2","0.2","0.1","1.0","0.0","0.0","4.7"
"","low","1.9","24.0","0.0","0.0","0.2","0.0","0.0","2.7"
"Albert Wilson","MIA","2.4","27.5","0.1","0.3","1.3","0.0","0.0","3.7"
"","high","3.3","44.3","0.2","0.5","3.0","0.0","0.0","5.6"
"","low","1.0","14.0","0.0","0.1","0.3","0.0","0.0","1.4"
"Rashard Higgins","CLE","2.2","29.2","0.1","0.0","0.1","0.0","0.0","3.7"
"","high","3.3","42.0","0.3","0.0","0.1","0.0","0.0","6.1"
"","low","1.4","19.1","0.0","0.0","0.0","0.0","0.1","2.6"
"Tre'Quan Smith","NO","1.8","25.1","0.2","0.0","0.2","0.0","0.0","3.5"
"","high","2.3","35.1","0.5","0.1","0.2","0.0","0.0","6.0"
"","low","1.0","15.0","0.0","0.0","0.0","0.0","0.0","1.5"
"Isaiah McKenzie","BUF","2.3","26.4","0.1","0.3","2.0","0.0","0.0","3.5"
"","high","3.0","34.0","0.2","0.6","4.2","0.0","0.0","4.5"
"","low","1.8","22.4","0.0","0.0","0.0","0.0","0.1","3.1"
"Trey Quinn","WAS","3.1","28.9","0.1","0.2","1.0","0.0","0.1","3.5"
"","high","4.0","41.0","0.2","0.6","4.0","0.0","0.0","4.4"
"","low","2.5","20.8","0.0","0.0","0.0","0.0","0.1","2.7"
"Demarcus Robinson","KC","2.1","26.4","0.1","0.0","0.0","0.0","0.0","3.4"
"","high","2.8","36.5","0.2","0.0","0.0","0.0","0.0","4.5"
"","low","1.0","7.0","0.0","0.0","0.0","0.0","0.0","0.7"
"Anthony Miller","CHI","2.3","28.2","0.1","0.3","1.3","0.0","0.1","3.3"
"","high","2.8","36.0","0.1","0.5","3.0","0.0","0.0","4.7"
"","low","2.0","21.0","0.0","0.2","0.3","0.0","0.1","2.1"
"Zay Jones","OAK","2.2","23.4","0.1","0.2","0.9","0.0","0.0","3.2"
"","high","2.7","30.5","0.3","0.3","2.0","0.0","0.0","4.1"
"","low","1.9","17.0","0.0","0.0","0.1","0.0","0.0","1.7"
"Keelan Cole","JAC","1.9","24.3","0.1","0.2","0.9","0.0","0.0","3.0"
"","high","2.8","34.2","0.2","0.6","3.0","0.0","0.0","4.6"
"","low","0.5","5.0","0.0","0.0","0.0","0.0","0.1","1.2"
"Marcus Johnson","IND","2.0","22.2","0.1","0.2","1.3","0.0","0.0","2.9"
"","high","2.9","33.0","0.2","0.5","3.4","0.0","0.0","4.6"
"","low","1.0","12.4","0.0","0.0","0.0","0.0","0.0","1.6"
"Dante Pettis","SF","1.5","20.7","0.1","0.1","0.3","0.0","0.0","2.9"
"","high","2.0","29.7","0.3","0.2","1.0","0.0","0.0","4.1"
"","low","1.0","10.0","0.0","0.0","0.0","0.0","0.0","1.6"
"Breshad Perriman","TB","1.8","23.2","0.1","0.1","0.6","0.0","0.0","2.8"
"","high","2.0","26.0","0.2","0.1","1.0","0.0","0.0","3.2"
"","low","1.6","20.0","0.0","0.0","0.2","0.0","0.0","2.2"
"Jarius Wright","CAR","1.8","22.0","0.1","0.1","0.6","0.0","0.0","2.7"
"","high","2.0","25.1","0.2","0.1","1.0","0.0","0.0","3.4"
"","low","1.0","17.0","0.0","0.1","0.1","0.0","0.0","1.7"
"Miles Boykin","BAL","1.5","18.4","0.1","0.2","1.6","0.0","0.0","2.7"
"","high","2.2","23.6","0.2","0.5","3.8","0.0","0.0","3.1"
"","low","1.0","12.0","0.0","0.0","0.0","0.0","0.0","2.0"
"Andre Patton","LAC","1.7","20.7","0.1","0.2","1.0","0.0","0.0","2.6"
"","high","1.9","25.3","0.1","0.5","3.0","0.0","0.0","3.2"
"","low","1.0","13.0","0.0","0.0","0.0","0.0","0.0","2.1"
"Andy Isabella","ARI","1.5","20.2","0.1","0.2","0.8","0.0","0.0","2.4"
"","high","2.2","30.7","0.1","0.3","1.1","0.0","0.0","3.1"
"","low","0.9","12.0","0.0","0.1","0.4","0.0","0.0","1.7"
"KeeSean Johnson","ARI","1.7","18.3","0.1","0.2","1.0","0.0","0.0","2.4"
"","high","2.1","22.7","0.1","0.5","3.7","0.0","0.0","2.4"
"","low","1.5","16.0","0.0","0.0","0.0","0.0","0.0","2.1"
"DeAndre Carter","HOU","1.5","18.6","0.0","0.3","1.6","0.0","0.0","2.3"
"","high","2.0","31.0","0.1","0.4","2.4","0.0","0.0","3.1"
"","low","1.2","13.5","0.0","0.1","0.3","0.0","0.0","1.9"
"Tim Patrick","DEN","1.6","18.8","0.1","0.1","0.9","0.0","0.0","2.3"
"","high","2.2","26.7","0.1","0.3","1.8","0.0","0.0","3.3"
"","low","1.0","11.0","0.0","0.0","0.0","0.0","0.0","3.3"
"Marquise Goodwin","SF","1.1","16.8","0.1","0.1","0.8","0.0","0.0","2.3"
"","high","1.8","29.1","0.2","0.2","2.3","0.0","0.0","4.1"
"","low","0.1","1.7","0.0","0.0","0.0","0.0","0.0","0.2"
"DaeSean Hamilton","DEN","1.8","18.4","0.1","0.1","0.8","0.0","0.0","2.2"
"","high","2.8","23.4","0.1","0.4","3.0","0.0","0.0","2.8"
"","low","1.0","12.9","0.0","0.0","0.0","0.0","0.0","1.8"
"Robert Foster","BUF","1.0","16.5","0.1","0.3","1.7","0.0","0.0","2.2"
"","high","1.7","22.0","0.1","0.6","4.0","0.0","0.0","3.3"
"","low","0.6","12.3","0.0","0.0","0.0","0.0","0.0","1.7"
"Scott Miller","TB","1.4","18.3","0.1","0.1","0.5","0.0","0.0","2.2"
"","high","1.5","20.0","0.1","0.1","1.0","0.0","0.0","2.6"
"","low","1.3","16.8","0.0","0.0","0.0","0.0","0.0","2.0"
"Tavon Austin","DAL","1.1","10.4","0.0","1.1","7.0","0.0","0.1","2.1"
"","high","1.7","17.3","0.1","1.6","12.5","0.1","0.0","4.2"
"","low","0.2","3.0","0.0","0.3","2.2","0.0","0.1","1.0"
"Mack Hollins","PHI","1.5","17.7","0.1","0.1","0.8","0.0","0.0","2.1"
"","high","2.0","24.8","0.1","0.3","2.0","0.0","0.0","2.0"
"","low","1.1","13.0","0.0","0.0","0.0","0.0","0.0","1.8"
"Vyncint Smith","NYJ","1.1","13.0","0.1","0.2","2.2","0.0","0.0","2.1"
"","high","1.7","18.8","0.1","0.4","4.2","0.1","0.0","2.8"
"","low","0.7","10.4","0.0","0.0","0.0","0.0","0.0","1.4"
"Seth Roberts","BAL","1.3","16.1","0.1","0.0","0.1","0.0","0.0","2.0"
"","high","1.7","19.3","0.2","0.1","0.4","0.0","0.0","2.9"
"","low","1.0","13.0","0.0","0.0","0.0","0.0","0.0","1.3"
"Justin Hardy","ATL","1.5","16.1","0.1","0.0","0.4","0.0","0.0","2.0"
"","high","2.0","22.4","0.1","0.1","1.0","0.0","0.0","2.9"
"","low","1.0","9.2","0.0","0.0","0.0","0.0","0.0","1.2"
"N'Keal Harry","NE","1.3","17.1","0.1","0.1","0.3","0.0","0.1","2.0"
"","high","1.6","22.6","0.1","0.1","0.6","0.0","0.0","2.9"
"","low","0.9","12.5","0.0","0.0","0.0","0.0","0.1","1.8"
"Keke Coutee","HOU","1.2","13.1","0.0","0.4","2.6","0.0","0.0","2.0"
"","high","1.8","20.4","0.1","0.5","3.2","0.1","0.0","3.4"
"","low","0.5","6.0","0.0","0.4","1.8","0.0","0.0","1.2"
"Christian Blake","ATL","1.3","15.6","0.1","0.0","0.1","0.0","0.0","1.9"
"","high","1.6","18.0","0.1","0.1","0.3","0.0","0.0","2.3"
"","low","1.1","12.6","0.0","0.0","0.0","0.0","0.0","2.0"
"Cordarrelle Patterson","CHI","1.2","12.2","0.0","0.8","5.0","0.0","0.0","1.8"
"","high","1.9","25.0","0.0","1.6","9.0","0.0","0.0","2.0"
"","low","0.8","7.0","0.0","0.1","0.5","0.0","0.0","1.3"
"Laquon Treadwell","MIN","1.3","15.1","0.1","0.0","0.1","0.0","0.0","1.8"
"","high","1.9","24.3","0.1","0.1","0.4","0.0","0.0","1.5"
"","low","1.0","10.0","0.0","0.0","0.0","0.0","0.0","1.4"
"Jakobi Meyers","NE","1.1","14.0","0.0","0.2","1.4","0.0","0.0","1.8"
"","high","2.0","26.3","0.1","0.5","3.3","0.0","0.0","3.3"
"","low","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.3"
"Stanley Morgan Jr.","CIN","1.2","14.2","0.0","0.0","0.1","0.0","0.0","1.7"
"","high","1.6","18.0","0.1","0.1","0.4","0.0","0.0","2.5"
"","low","0.8","9.8","0.0","0.0","0.0","0.0","0.0","1.2"
"Kelvin Harmon","WAS","1.1","11.8","0.1","0.2","1.4","0.0","0.0","1.6"
"","high","1.3","14.3","0.1","0.3","2.3","0.0","0.0","1.6"
"","low","0.9","9.0","0.0","0.0","0.0","0.0","0.0","1.5"
"Pharoh Cooper","ARI","1.5","14.2","0.0","0.1","0.2","0.0","0.0","1.6"
"","high","2.4","19.7","0.1","0.2","0.6","0.0","0.0","2.0"
"","low","0.8","9.0","0.0","0.0","0.0","0.0","0.1","1.1"
"Marvin Hall","DET","0.9","13.2","0.0","0.2","1.0","0.0","0.0","1.6"
"","high","1.8","22.7","0.1","0.5","3.2","0.0","0.0","2.9"
"","low","0.3","3.3","0.0","0.0","0.0","0.0","0.0","0.4"
"Jordan Matthews","PHI","1.0","12.6","0.0","0.0","0.1","0.0","0.0","1.5"
"","high","1.5","20.0","0.1","0.1","0.3","0.0","0.0","2.6"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1"
"Diontae Spencer","DEN","1.1","12.6","0.0","0.2","1.2","0.0","0.0","1.4"
"","high","2.0","23.7","0.0","0.4","3.0","0.0","0.0","1.2"
"","low","0.6","7.0","0.0","0.0","0.0","0.0","0.0","0.8"
"Andre Roberts","BUF","0.9","11.1","0.0","0.3","1.8","0.0","0.0","1.4"
"","high","1.1","14.6","0.1","0.6","4.0","0.0","0.0","1.7"
"","low","0.7","9.0","0.0","0.0","0.3","0.0","0.0","1.4"
"Keith Kirkwood","NO","0.7","9.0","0.1","0.0","0.1","0.0","0.0","1.3"
"","high","0.8","11.2","0.1","0.0","0.1","0.0","0.0","1.7"
"","low","0.5","6.7","0.0","0.0","0.0","0.0","0.0","0.8"
"Trent Sherfield","ARI","0.9","10.8","0.0","0.2","1.1","0.0","0.0","1.3"
"","high","1.2","16.0","0.1","0.3","2.2","0.0","0.0","1.9"
"","low","0.2","3.0","0.0","0.0","0.0","0.0","0.0","0.5"
"Josh Doctson","MIN","0.7","9.9","0.1","0.0","0.0","0.0","0.0","1.3"
"","high","0.7","9.9","0.1","0.0","0.0","0.0","0.0","1.3"
"","low","0.7","9.9","0.1","0.0","0.0","0.0","0.0","1.3"
"Trevor Davis","OAK","0.7","7.9","0.0","0.2","2.5","0.0","0.0","1.3"
"","high","1.2","13.3","0.1","0.3","5.9","0.1","0.0","3.1"
"","low","0.1","0.6","0.0","0.0","0.0","0.0","0.1","0.1"
"Steven Sims","WAS","0.8","9.4","0.0","0.3","2.0","0.0","0.0","1.3"
"","high","1.3","15.4","0.1","0.6","4.0","0.0","0.0","1.6"
"","low","0.2","2.0","0.0","0.1","0.4","0.0","0.0","0.8"
"Keelan Doss","OAK","0.7","10.3","0.0","0.0","0.2","0.0","0.0","1.3"
"","high","1.9","26.9","0.1","0.1","0.6","0.0","0.0","3.4"
"","low","0.1","0.8","0.0","0.0","0.0","0.0","0.0","0.1"
"J.J. Arcega-Whiteside","PHI","0.9","10.6","0.0","0.0","0.1","0.0","0.0","1.2"
"","high","1.3","14.9","0.1","0.1","0.4","0.0","0.0","1.5"
"","low","0.4","5.0","0.0","0.0","0.0","0.0","0.0","0.7"
"Johnny Holton","PIT","0.8","9.8","0.0","0.1","0.7","0.0","0.0","1.1"
"","high","1.2","13.2","0.0","0.3","2.1","0.0","0.0","1.3"
"","low","0.4","5.0","0.0","0.0","0.0","0.0","0.0","0.7"
"Fred Brown","DEN","1.0","11.3","0.0","0.0","0.2","0.0","0.0","1.1"
