"Player","Team","ATT","YDS","TDS","REC","YDS","TDS","FL","FPTS"
"","high","1.1","3.2","0.0","0.5","1.3","0.0","0.0","0.4"
"","low","0.0","0.2","0.0","0.0","0.2","0.0","0.0","0.1"
"Devine Ozigbo","JAC","0.2","1.0","0.0","0.2","1.0","0.0","0.0","0.2"
"","high","0.2","1.0","0.0","0.2","1.0","0.0","0.0","0.2"
"","low","0.2","1.0","0.0","0.2","1.0","0.0","0.0","0.2"
"Cullen Gillaspia","HOU","0.3","1.0","0.0","0.1","1.0","0.0","0.0","0.2"
"","high","0.3","1.0","0.0","0.1","1.0","0.0","0.0","0.2"
"","low","0.3","1.0","0.0","0.1","1.0","0.0","0.0","0.2"
"Buddy Howell","HOU","0.4","1.3","0.0","0.0","0.5","0.0","0.0","0.2"
"","high","0.8","2.7","0.0","0.1","1.0","0.0","0.0","0.3"
"","low","0.1","0.2","0.0","0.0","0.2","0.0","0.0","0.1"
"Michael Burton","WAS","0.2","0.6","0.0","0.1","0.9","0.0","0.0","0.2"
"","high","0.4","1.0","0.0","0.1","1.0","0.0","0.0","0.3"
"","low","0.1","0.2","0.0","0.1","0.8","0.0","0.0","0.1"
"Senorise Perry","BUF","0.3","1.1","0.0","0.0","0.2","0.0","0.0","0.1"
"","high","0.5","2.0","0.0","0.1","0.4","0.0","0.0","0.3"
"","low","0.1","0.2","0.0","0.0","0.0","0.0","0.0","0.1"
"Trayveon Williams","CIN","0.2","1.0","0.0","0.1","0.0","0.0","0.0","0.1"
"","high","0.2","1.0","0.0","0.1","0.0","0.0","0.0","0.2"
"","low","0.2","1.0","0.0","0.1","0.0","0.0","0.0","0.2"
"Dalyn Dawkins","TEN","0.2","0.6","0.0","0.0","0.2","0.0","0.0","0.1"
"","high","0.2","0.6","0.0","0.0","0.2","0.0","0.0","0.1"
"","low","0.2","0.6","0.0","0.0","0.2","0.0","0.0","0.1"
"Nick Bellore","SEA","0.1","0.4","0.0","0.1","0.4","0.0","0.0","0.1"
"","high","0.1","0.4","0.0","0.1","0.4","0.0","0.0","0.1"
"","low","0.1","0.4","0.0","0.1","0.4","0.0","0.0","0.1"
"Dexter Williams","GB","0.1","0.5","0.0","0.0","0.2","0.0","0.0","0.1"
"","high","0.1","0.5","0.0","0.0","0.2","0.0","0.0","0.1"
"","low","0.1","0.5","0.0","0.0","0.2","0.0","0.0","0.1"
"Khari Blasingame","TEN","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0"
"","high","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.1"
""
""
