QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF," ",Instructions,ID,First Name,Last Name,ID + Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27074$nfl.g.2142290,Jaron,Brown,nfl.p.27074$nfl.g.2142290 - Jaron Brown,WR,SEA,GB,SEA@GB,6:40PM EST,10,4.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28221$nfl.g.2142290,Tyler,Ott,nfl.p.28221$nfl.g.2142290 - Tyler Ott,TE,SEA,GB,SEA@GB,6:40PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28457$nfl.g.2142290,Tyler,Lockett,nfl.p.28457$nfl.g.2142290 - Tyler Lockett,WR,SEA,GB,SEA@GB,6:40PM EST,21,11.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30339$nfl.g.2142290,David,Moore,nfl.p.30339$nfl.g.2142290 - David Moore,WR,SEA,GB,SEA@GB,6:40PM EST,11,4.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30661$nfl.g.2142290,Jacob,Hollister,nfl.p.30661$nfl.g.2142290 - Jacob Hollister,TE,SEA,GB,SEA@GB,6:40PM EST,14,6.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30763$nfl.g.2142290,Tyrone,Swoopes,nfl.p.30763$nfl.g.2142290 - Tyrone Swoopes,TE,SEA,GB,SEA@GB,6:40PM EST,10,1.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31777$nfl.g.2142290,Malik,Turner,nfl.p.31777$nfl.g.2142290 - Malik Turner,WR,SEA,GB,SEA@GB,6:40PM EST,10,3.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31896$nfl.g.2142290,DK,Metcalf,nfl.p.31896$nfl.g.2142290 - DK Metcalf,WR,SEA,GB,SEA@GB,6:40PM EST,19,10.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32036$nfl.g.2142290,Travis,Homer,nfl.p.32036$nfl.g.2142290 - Travis Homer,RB,SEA,GB,SEA@GB,6:40PM EST,14,3.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32068$nfl.g.2142290,John,Ursua,nfl.p.32068$nfl.g.2142290 - John Ursua,WR,SEA,GB,SEA@GB,6:40PM EST,10,1.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29324$nfl.g.2142290,C.J.,Prosise,nfl.p.29324$nfl.g.2142290 - C.J. Prosise,RB,SEA,GB,SEA@GB,6:40PM EST,10,3.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30362$nfl.g.2142290,Chris,Carson,nfl.p.30362$nfl.g.2142290 - Chris Carson,RB,SEA,GB,SEA@GB,6:40PM EST,10,14.3,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30997$nfl.g.2142290,Rashaad,Penny,nfl.p.30997$nfl.g.2142290 - Rashaad Penny,RB,SEA,GB,SEA@GB,6:40PM EST,10,7.9,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24045$nfl.g.2142290,Ed,Dickson,nfl.p.24045$nfl.g.2142290 - Ed Dickson,TE,SEA,GB,SEA@GB,6:40PM EST,10,4.5,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31090$nfl.g.2142290,Will,Dissly,nfl.p.31090$nfl.g.2142290 - Will Dissly,TE,SEA,GB,SEA@GB,6:40PM EST,10,10.4,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32339$nfl.g.2142290,Justin,Johnson,nfl.p.32339$nfl.g.2142290 - Justin Johnson,TE,SEA,GB,SEA@GB,6:40PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32332$nfl.g.2142290,Adam,Choice,nfl.p.32332$nfl.g.2142290 - Adam Choice,RB,SEA,GB,SEA@GB,6:40PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.7200$nfl.g.2142290,Aaron,Rodgers,nfl.p.7200$nfl.g.2142290 - Aaron Rodgers,QB,GB,SEA,SEA@GB,6:40PM EST,28,17.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.7777$nfl.g.2142290,Marcedes,Lewis,nfl.p.7777$nfl.g.2142290 - Marcedes Lewis,TE,GB,SEA,SEA@GB,6:40PM EST,10,2.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24070$nfl.g.2142290,Jimmy,Graham,nfl.p.24070$nfl.g.2142290 - Jimmy Graham,TE,GB,SEA,SEA@GB,6:40PM EST,14,5.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27581$nfl.g.2142290,Davante,Adams,nfl.p.27581$nfl.g.2142290 - Davante Adams,WR,GB,SEA,SEA@GB,6:40PM EST,29,14.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27670$nfl.g.2142290,Ryan,Grant,nfl.p.27670$nfl.g.2142290 - Ryan Grant,WR,GB,SEA,SEA@GB,6:40PM EST,10,1.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28974$nfl.g.2142290,Jake,Kumerow,nfl.p.28974$nfl.g.2142290 - Jake Kumerow,WR,GB,SEA,SEA@GB,6:40PM EST,10,3.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29353$nfl.g.2142290,Tyler,Ervin,nfl.p.29353$nfl.g.2142290 - Tyler Ervin,RB,GB,SEA,SEA@GB,6:40PM EST,10,0.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29431$nfl.g.2142290,Danny,Vitale,nfl.p.29431$nfl.g.2142290 - Danny Vitale,RB,GB,SEA,SEA@GB,6:40PM EST,10,1.0,Q," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29719$nfl.g.2142290,Geronimo,Allison,nfl.p.29719$nfl.g.2142290 - Geronimo Allison,WR,GB,SEA,SEA@GB,6:40PM EST,10,3.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30247$nfl.g.2142290,Jamaal,Williams,nfl.p.30247$nfl.g.2142290 - Jamaal Williams,RB,GB,SEA,SEA@GB,6:40PM EST,13,9.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30295$nfl.g.2142290,Aaron,Jones,nfl.p.30295$nfl.g.2142290 - Aaron Jones,RB,GB,SEA,SEA@GB,6:40PM EST,27,18.1," "," "
