"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"Kenny Golladay","DET","4.4","67.8","0.4","0.1","0.6","0.0","0.0","9.3"
"","high","5.0","81.2","1.0","0.2","1.1","0.0","0.0","12.8"
"","low","3.7","53.4","0.2","0.0","0.0","0.0","0.1","7.7"
"Robert Woods","LAR","5.2","64.9","0.4","0.6","4.2","0.0","0.1","9.3"
"","high","5.8","72.0","1.0","1.0","6.5","0.1","0.0","12.4"
"","low","4.6","59.8","0.1","0.5","2.9","0.0","0.1","8.5"
"D.K. Metcalf","SEA","4.2","63.9","0.5","0.2","1.6","0.0","0.1","9.2"
"","high","5.0","74.0","1.0","0.7","4.7","0.0","0.0","13.2"
"","low","3.8","49.7","0.1","0.0","0.0","0.0","0.3","7.8"
"John Brown","BUF","4.3","62.7","0.5","0.1","0.4","0.0","0.0","9.0"
"","high","4.7","66.3","1.0","0.2","1.1","0.0","0.0","12.5"
"","low","4.0","53.3","0.2","0.0","0.0","0.0","0.0","8.2"
"A.J. Brown","TEN","3.9","60.5","0.5","0.1","0.7","0.0","0.0","9.0"
"","high","5.0","66.0","1.0","0.4","3.0","0.0","0.0","12.6"
"","low","3.1","52.0","0.1","0.0","-0.2","0.0","0.0","8.3"
"Tyler Boyd","CIN","5.5","65.0","0.4","0.2","1.4","0.0","0.1","9.0"
"","high","6.0","77.0","1.0","0.2","2.0","0.0","0.1","13.7"
"","low","4.6","55.1","0.1","0.2","1.0","0.0","0.1","8.2"
"Michael Gallup","DAL","4.3","63.9","0.4","0.2","1.2","0.0","0.0","8.9"
"","high","4.9","77.0","1.0","0.7","4.8","0.0","0.0","12.5"
"","low","3.9","50.5","0.1","0.0","0.0","0.0","0.1","7.7"
"Christian Kirk","ARI","4.9","59.5","0.4","0.6","4.0","0.0","0.1","8.9"
"","high","5.6","70.8","1.0","0.7","5.0","0.0","0.1","12.3"
"","low","4.1","49.0","0.1","0.3","1.9","0.0","0.1","7.6"
"Robby Anderson","NYJ","3.6","56.8","0.5","0.1","0.4","0.0","0.0","8.7"
"","high","4.0","65.0","1.0","0.2","1.0","0.0","0.0","12.5"
"","low","3.3","50.7","0.2","0.0","0.0","0.0","0.1","7.4"
"Will Fuller","HOU","4.0","58.5","0.5","0.1","0.8","0.0","0.0","8.7"
"","high","4.5","64.0","1.0","0.3","2.0","0.0","0.0","11.5"
"","low","3.0","52.8","0.2","0.0","0.0","0.0","0.0","8.0"
"Terry McLaurin","WAS","4.2","58.7","0.4","0.2","1.3","0.0","0.0","8.5"
"","high","6.0","73.0","1.0","0.6","4.3","0.0","0.0","13.3"
"","low","3.5","47.3","0.1","0.0","0.0","0.0","0.0","7.3"
"James Washington","PIT","4.3","59.4","0.4","0.2","1.3","0.0","0.0","8.4"
"","high","7.0","75.0","1.0","0.6","4.4","0.0","0.0","13.3"
"","low","3.2","47.7","0.1","0.0","0.0","0.0","0.1","6.7"
"Sterling Shepard","NYG","4.5","55.0","0.4","0.4","3.3","0.0","0.1","8.2"
"","high","5.3","60.5","1.0","0.6","6.7","0.0","0.0","11.3"
"","low","3.9","46.4","0.2","0.2","1.5","0.0","0.1","7.6"
"Curtis Samuel","CAR","4.2","54.7","0.3","0.8","6.2","0.0","0.1","7.9"
"","high","5.0","72.0","0.5","1.2","10.7","0.1","0.0","10.4"
"","low","3.6","48.1","0.0","0.4","2.7","0.0","0.1","5.4"
"Darius Slayton","NYG","3.8","54.7","0.4","0.1","0.3","0.0","0.0","7.7"
"","high","5.0","77.0","1.0","0.2","1.0","0.0","0.0","13.7"
"","low","2.1","33.2","0.0","0.0","0.0","0.0","0.0","4.1"
"Zach Pascal","IND","4.5","59.7","0.3","0.2","1.6","0.0","0.0","7.7"
"","high","6.0","78.0","0.5","0.6","4.3","0.0","0.0","8.8"
"","low","3.9","47.6","0.0","0.0","0.0","0.0","0.1","7.6"
"Mike Williams","LAC","3.6","63.4","0.2","0.1","0.7","0.0","0.0","7.5"
"","high","5.0","77.0","0.3","0.2","1.0","0.0","0.0","8.4"
"","low","3.0","52.4","0.0","0.0","0.3","0.0","0.0","7.5"
"Jamison Crowder","NYJ","4.9","54.6","0.3","0.2","1.0","0.0","0.1","7.2"
"","high","5.5","60.4","0.5","0.3","2.0","0.0","0.1","8.8"
"","low","4.3","49.9","0.0","0.0","0.0","0.0","0.1","5.2"
"Dede Westbrook","JAC","4.5","49.8","0.3","0.2","1.8","0.0","0.1","7.1"
"","high","5.0","65.0","1.0","0.3","2.8","0.0","0.0","12.5"
"","low","4.0","44.0","0.0","0.0","0.3","0.0","0.1","6.0"
"Deebo Samuel","SF","4.4","55.0","0.2","0.5","3.3","0.0","0.1","7.1"
"","high","5.6","63.0","0.4","0.6","4.5","0.1","0.1","8.8"
"","low","3.6","46.7","0.0","0.3","2.0","0.0","0.1","6.3"
"Tyrell Williams","OAK","4.0","55.1","0.3","0.0","0.1","0.0","0.0","7.1"
"","high","5.0","61.9","0.4","0.0","0.2","0.0","0.0","8.2"
"","low","3.2","49.0","0.0","0.0","0.0","0.0","0.0","5.8"
"Marvin Jones","DET","4.2","56.3","0.2","0.1","0.3","0.0","0.0","7.0"
"","high","4.7","66.9","0.4","0.1","0.7","0.0","0.0","8.9"
"","low","3.6","51.0","0.0","0.0","0.0","0.0","0.0","5.5"
"Golden Tate","NYG","4.5","55.4","0.2","0.1","1.1","0.0","0.0","6.5"
"","high","5.2","63.3","0.3","0.2","2.7","0.0","0.0","8.4"
"","low","3.5","45.1","0.0","0.0","0.0","0.0","0.1","5.5"
"Anthony Miller","CHI","4.4","54.0","0.1","0.3","1.9","0.0","0.0","6.4"
"","high","5.0","64.0","0.3","0.6","4.2","0.0","0.0","7.3"
"","low","3.9","46.5","0.0","0.0","0.2","0.0","0.1","6.4"
"Brandin Cooks","LAR","3.4","49.0","0.2","0.4","2.7","0.0","0.0","6.3"
"","high","4.0","56.5","0.3","0.6","4.6","0.0","0.0","8.0"
"","low","2.9","39.0","0.0","0.2","0.9","0.0","0.0","4.8"
"Marquise Brown","BAL","3.2","46.1","0.2","0.3","2.5","0.0","0.0","6.3"
"","high","3.7","50.8","0.4","1.2","10.0","0.0","0.0","7.4"
"","low","3.0","40.4","0.0","0.0","0.0","0.0","0.0","4.6"
"Cole Beasley","BUF","4.5","50.2","0.2","0.0","0.2","0.0","0.0","6.2"
"","high","5.0","56.0","0.4","0.1","0.8","0.0","0.0","7.4"
"","low","3.5","44.9","0.0","0.0","0.0","0.0","0.0","5.6"
"Sammy Watkins","KC","3.8","49.5","0.2","0.1","1.0","0.0","0.0","6.2"
"","high","4.2","58.0","0.3","0.2","1.5","0.0","0.0","6.9"
"","low","3.4","45.0","0.0","0.0","0.0","0.0","0.1","5.8"
"Randall Cobb","DAL","3.9","48.7","0.2","0.3","1.2","0.0","0.0","6.0"
"","high","4.3","62.0","0.4","0.6","3.0","0.0","0.0","8.6"
"","low","3.5","44.0","0.0","0.0","0.2","0.0","0.1","4.4"
"Larry Fitzgerald","ARI","4.7","50.2","0.2","0.0","0.3","0.0","0.0","6.0"
"","high","5.1","55.0","0.3","0.1","1.0","0.0","0.0","7.0"
"","low","4.1","44.1","0.0","0.0","0.0","0.0","0.1","5.5"
"Emmanuel Sanders","SF","4.1","48.3","0.2","0.1","0.8","0.0","0.0","5.9"
"","high","5.0","56.0","0.3","0.2","2.0","0.0","0.0","6.9"
"","low","3.4","42.9","0.0","0.0","0.0","0.0","0.0","5.6"
"Corey Davis","TEN","3.5","46.6","0.2","0.1","0.6","0.0","0.0","5.9"
"","high","4.0","52.0","0.4","0.1","1.0","0.0","0.0","7.0"
"","low","2.8","39.0","0.0","0.0","0.0","0.0","0.0","5.2"
"Diontae Johnson","PIT","3.5","43.3","0.2","0.3","2.4","0.0","0.0","5.5"
"","high","4.0","47.8","0.3","0.5","3.4","0.0","0.0","6.9"
"","low","3.0","38.0","0.0","0.2","1.1","0.0","0.1","4.7"
"Chris Conley","JAC","3.4","47.5","0.1","0.0","0.0","0.0","0.0","5.4"
"","high","4.0","58.0","0.2","0.0","0.0","0.0","0.0","6.1"
"","low","3.1","39.4","0.0","0.0","0.0","0.0","0.0","4.9"
"Demaryius Thomas","NYJ","3.5","42.8","0.1","0.0","0.0","0.0","0.0","5.1"
"","high","4.0","48.7","0.3","0.0","0.0","0.0","0.0","6.3"
"","low","3.1","36.0","0.0","0.0","0.0","0.0","0.0","4.7"
"John Ross","CIN","2.9","38.9","0.2","0.2","1.4","0.0","0.0","5.0"
"","high","4.0","47.6","0.4","0.4","2.7","0.0","0.0","6.4"
"","low","1.9","31.1","0.0","0.0","0.3","0.0","0.1","4.3"
"Nelson Agholor","PHI","3.2","39.5","0.2","0.1","0.7","0.0","0.0","5.0"
"","high","3.9","51.0","0.3","0.2","1.1","0.0","0.0","7.0"
"","low","2.7","30.4","0.0","0.0","0.0","0.0","0.0","4.6"
"Kenny Stills","HOU","2.9","38.7","0.2","0.0","0.0","0.0","0.0","4.8"
"","high","4.0","51.0","0.3","0.0","0.0","0.0","0.0","6.9"
"","low","1.9","23.0","0.0","0.0","0.0","0.0","0.0","3.4"
"Auden Tate","CIN","3.3","42.4","0.1","0.1","0.8","0.0","0.0","4.8"
"","high","4.0","50.5","0.2","0.5","3.2","0.0","0.0","6.3"
"","low","2.1","27.8","0.0","0.0","0.0","0.0","0.1","3.5"
"Allen Hurns","MIA","3.0","38.6","0.2","0.0","0.0","0.0","0.0","4.7"
"","high","4.0","46.0","0.3","0.0","0.0","0.0","0.0","6.0"
"","low","2.4","29.9","0.0","0.0","0.0","0.0","0.1","4.2"
"Allen Lazard","GB","2.6","34.9","0.1","0.2","1.7","0.0","0.0","4.5"
"","high","3.0","41.0","0.3","0.4","3.1","0.0","0.0","5.2"
"","low","2.0","29.0","0.0","0.0","0.0","0.0","0.0","4.1"
"Danny Amendola","DET","3.8","39.8","0.1","0.0","0.1","0.0","0.0","4.5"
"","high","4.5","43.7","0.2","0.1","0.3","0.0","0.0","5.4"
"","low","3.0","33.1","0.0","0.0","0.0","0.0","0.0","3.9"
"Albert Wilson","MIA","3.1","33.3","0.2","0.5","2.6","0.0","0.0","4.5"
"","high","5.0","46.0","0.3","0.6","4.0","0.0","0.0","6.6"
"","low","2.0","25.1","0.0","0.3","1.9","0.0","0.1","3.1"
"Phillip Dorsett","NE","2.7","32.7","0.2","0.1","1.0","0.0","0.0","4.4"
"","high","3.1","37.7","0.3","0.3","2.7","0.0","0.0","5.1"
"","low","2.2","26.8","0.0","0.0","0.0","0.0","0.0","3.4"
"Kelvin Harmon","WAS","2.6","32.5","0.1","0.1","1.0","0.0","0.0","4.0"
"","high","2.8","35.8","0.2","0.4","2.8","0.0","0.0","4.5"
"","low","2.2","26.2","0.0","0.0","0.0","0.0","0.0","3.2"
"Zay Jones","OAK","3.1","33.7","0.1","0.1","0.6","0.0","0.0","4.0"
"","high","4.0","44.0","0.2","0.2","1.0","0.0","0.0","4.7"
"","low","2.3","27.5","0.0","0.0","0.2","0.0","0.0","4.0"
"Mohamed Sanu","NE","3.0","31.8","0.1","0.2","1.3","0.0","0.0","4.0"
"","high","3.3","35.6","0.3","0.4","2.0","0.0","0.0","5.2"
"","low","2.3","19.0","0.0","0.0","0.0","0.0","0.0","2.7"
"Parris Campbell","IND","3.0","32.3","0.1","0.1","0.7","0.0","0.0","4.0"
"","high","4.0","42.0","0.2","0.4","2.6","0.0","0.0","4.4"
"","low","1.9","26.8","0.0","0.0","0.0","0.0","0.1","4.0"
"Olabisi Johnson","MIN","2.6","30.7","0.2","0.0","0.2","0.0","0.0","4.0"
"","high","3.0","37.0","0.3","0.1","0.4","0.0","0.0","4.5"
"","low","2.2","28.0","0.0","0.0","0.0","0.0","0.0","3.7"
"Mecole Hardman","KC","1.9","29.4","0.1","0.3","1.8","0.0","0.0","3.8"
"","high","2.4","38.0","0.3","0.5","3.0","0.0","0.0","5.8"
"","low","1.4","20.8","0.0","0.1","0.5","0.0","0.1","3.1"
"Marcus Johnson","IND","2.6","29.7","0.1","0.1","0.9","0.0","0.0","3.8"
"","high","3.2","36.0","0.3","0.4","2.5","0.0","0.0","5.0"
"","low","1.8","22.0","0.0","0.0","-0.1","0.0","0.0","2.7"
"Jakobi Meyers","NE","2.4","29.6","0.1","0.1","0.7","0.0","0.0","3.7"
"","high","3.1","33.9","0.2","0.3","2.4","0.0","0.0","4.4"
"","low","1.7","24.4","0.0","0.0","0.0","0.0","0.0","3.4"
"Breshad Perriman","TB","2.3","31.1","0.1","0.1","0.6","0.0","0.0","3.7"
"","high","3.0","38.0","0.2","0.1","1.0","0.0","0.0","5.1"
"","low","1.8","24.8","0.0","0.0","0.0","0.0","0.0","3.2"
"Ted Ginn","NO","2.0","28.0","0.1","0.3","1.9","0.0","0.0","3.5"
"","high","2.5","34.9","0.2","0.4","2.4","0.0","0.0","4.6"
"","low","1.3","17.0","0.0","0.2","1.1","0.0","0.0","2.5"
"Demarcus Robinson","KC","2.0","26.3","0.1","0.0","0.1","0.0","0.0","3.4"
"","high","2.4","30.8","0.2","0.1","0.6","0.0","0.0","3.9"
"","low","1.6","21.3","0.0","0.0","0.0","0.0","0.0","2.9"
"Josh Gordon","SEA","1.9","29.1","0.1","0.0","0.1","0.0","0.0","3.4"
"","high","2.2","35.3","0.2","0.1","0.1","0.0","0.0","4.2"
"","low","1.4","21.0","0.0","0.0","0.0","0.0","0.0","2.4"
"Tim Patrick","DEN","2.1","29.5","0.1","0.1","0.6","0.0","0.0","3.3"
"","high","2.3","32.8","0.1","0.2","1.3","0.0","0.0","3.9"
"","low","1.6","24.0","0.0","0.0","0.0","0.0","0.1","3.1"
"Russell Gage","ATL","2.5","26.9","0.1","0.2","1.3","0.0","0.0","3.3"
"","high","3.3","40.2","0.1","0.5","3.4","0.0","0.0","3.4"
"","low","1.7","18.2","0.0","0.0","-0.1","0.0","0.1","2.7"
"Geronimo Allison","GB","2.1","25.2","0.1","0.1","0.8","0.0","0.0","3.2"
"","high","2.6","29.1","0.2","0.3","2.0","0.0","0.0","3.7"
"","low","1.9","20.0","0.0","0.0","0.0","0.0","0.1","2.8"
"Alex Erickson","CIN","2.2","25.9","0.1","0.1","0.9","0.0","0.0","3.0"
"","high","3.2","41.4","0.1","0.3","2.5","0.0","0.0","5.0"
"","low","1.6","19.0","0.0","0.0","0.0","0.0","0.1","1.9"
"Javon Wims","CHI","2.2","23.9","0.1","0.1","1.0","0.0","0.0","2.9"
"","high","3.0","28.0","0.2","0.3","2.0","0.0","0.0","3.6"
"","low","1.9","19.0","0.0","0.0","0.0","0.0","0.0","2.7"
"Willie Snead","BAL","1.8","21.8","0.1","0.1","0.5","0.0","0.0","2.9"
"","high","2.4","27.7","0.2","0.2","1.0","0.0","0.0","3.6"
"","low","1.0","13.0","0.0","0.0","0.1","0.0","0.0","1.3"
"David Moore","SEA","1.3","21.4","0.1","0.1","0.3","0.0","0.0","2.9"
"","high","1.5","24.3","0.2","0.2","0.5","0.0","0.0","3.7"
"","low","0.9","18.0","0.0","0.0","0.0","0.0","0.0","2.4"
"Marquez Valdes-Scantling","GB","1.4","23.4","0.1","0.2","1.0","0.0","0.0","2.8"
"","high","2.1","35.2","0.1","0.3","2.0","0.0","0.0","4.2"
"","low","0.8","14.0","0.0","0.0","0.1","0.0","0.0","2.1"
"Tre'Quan Smith","NO","1.6","20.0","0.1","0.1","0.6","0.0","0.0","2.8"
"","high","2.1","25.0","0.3","0.3","2.1","0.0","0.0","4.0"
"","low","1.0","15.0","0.0","0.0","0.0","0.0","0.0","1.5"
"Keelan Cole","JAC","1.7","22.0","0.1","0.0","0.3","0.0","0.0","2.8"
"","high","2.4","29.7","0.2","0.1","1.0","0.0","0.0","4.2"
"","low","1.5","16.0","0.0","0.0","0.0","0.0","0.1","2.3"
"Steven Sims","WAS","2.0","22.9","0.1","0.1","0.6","0.0","0.0","2.7"
"","high","2.4","30.6","0.1","0.1","1.0","0.0","0.0","3.6"
"","low","1.4","16.2","0.0","0.1","0.4","0.0","0.0","2.8"
"Laquon Treadwell","MIN","1.6","20.5","0.1","0.0","0.1","0.0","0.0","2.6"
"","high","2.0","25.5","0.2","0.1","0.4","0.0","0.0","3.2"
"","low","1.4","16.1","0.0","0.0","0.0","0.0","0.0","2.1"
"Kendrick Bourne","SF","1.8","21.5","0.1","0.0","0.0","0.0","0.0","2.6"
"","high","2.4","30.8","0.2","0.0","0.0","0.0","0.0","3.4"
"","low","1.2","12.0","0.0","0.0","0.0","0.0","0.0","1.8"
"Jarius Wright","CAR","1.7","21.4","0.1","0.1","0.4","0.0","0.0","2.6"
"","high","2.0","24.4","0.1","0.1","1.0","0.0","0.0","3.1"
"","low","1.0","16.0","0.0","0.0","0.0","0.0","0.0","1.6"
"N'Keal Harry","NE","1.6","19.5","0.1","0.0","0.2","0.0","0.0","2.5"
"","high","2.0","23.2","0.2","0.1","0.6","0.0","0.0","3.6"
"","low","1.2","12.0","0.0","0.0","0.0","0.0","0.0","1.7"
"Isaiah McKenzie","BUF","1.8","18.6","0.1","0.3","1.7","0.0","0.0","2.5"
"","high","2.3","24.9","0.1","0.7","3.5","0.1","0.0","3.4"
"","low","1.0","11.0","0.0","0.0","0.0","0.0","0.0","1.7"
"Tevin Jones","PIT","1.8","21.0","0.1","0.0","0.2","0.0","0.0","2.5"
"","high","2.3","28.2","0.1","0.1","0.4","0.0","0.0","3.5"
"","low","1.4","17.2","0.0","0.0","0.0","0.0","0.1","2.4"
"Christian Blake","ATL","1.8","20.3","0.1","0.0","0.2","0.0","0.0","2.5"
"","high","2.3","23.0","0.1","0.1","0.6","0.0","0.0","3.0"
"","low","1.3","15.0","0.0","0.0","0.0","0.0","0.0","2.2"
"J.J. Arcega-Whiteside","PHI","1.5","18.6","0.1","0.1","0.4","0.0","0.0","2.4"
"","high","2.0","28.0","0.2","0.2","1.0","0.0","0.0","4.0"
"","low","0.9","11.7","0.0","0.0","0.0","0.0","0.0","1.5"
"Kalif Raymond","TEN","1.4","18.2","0.1","0.0","0.1","0.0","0.0","2.3"
"","high","2.0","25.4","0.1","0.1","0.3","0.0","0.0","3.2"
"","low","0.8","10.0","0.0","0.0","0.0","0.0","0.0","1.5"
"Seth Roberts","BAL","1.5","17.9","0.1","0.0","0.1","0.0","0.0","2.3"
"","high","1.9","21.1","0.2","0.1","0.3","0.0","0.0","3.0"
"","low","1.2","14.0","0.0","0.0","0.0","0.0","0.0","1.9"
"Pharoh Cooper","ARI","1.9","18.5","0.1","0.0","0.1","0.0","0.0","2.2"
"","high","2.3","20.0","0.1","0.1","0.4","0.0","0.0","2.7"
"","low","1.6","17.0","0.0","0.0","0.0","0.0","0.1","2.3"
"Robert Foster","BUF","1.0","15.9","0.1","0.3","1.7","0.0","0.0","2.1"
"","high","1.1","18.0","0.1","0.5","3.0","0.0","0.0","2.6"
"","low","0.7","13.5","0.0","0.1","0.9","0.0","0.0","2.2"
"Keelan Doss","OAK","1.5","17.2","0.1","0.0","0.2","0.0","0.0","2.1"
"","high","1.9","22.5","0.1","0.1","0.4","0.0","0.0","2.9"
"","low","1.2","14.0","0.0","0.0","0.0","0.0","0.0","1.9"
"Deon Cain","PIT","1.3","16.3","0.1","0.0","0.3","0.0","0.0","2.1"
"","high","1.7","22.9","0.1","0.2","1.2","0.0","0.0","2.9"
"","low","1.1","12.0","0.0","0.0","0.0","0.0","0.0","1.6"
"Josh Reynolds","LAR","1.3","15.6","0.1","0.1","0.5","0.0","0.0","2.1"
"","high","1.7","23.8","0.2","0.3","1.8","0.0","0.0","3.6"
"","low","0.9","8.0","0.0","0.0","0.0","0.0","0.0","0.8"
"DaeSean Hamilton","DEN","1.5","17.7","0.0","0.0","0.0","0.0","0.0","2.1"
"","high","2.0","21.0","0.1","0.0","0.0","0.0","0.0","2.3"
"","low","1.0","16.0","0.0","0.0","0.0","0.0","0.0","1.9"
"Tajae Sharpe","TEN","1.1","14.5","0.1","0.0","0.2","0.0","0.0","2.0"
"","high","1.4","20.4","0.2","0.0","0.3","0.0","0.0","3.3"
"","low","0.8","9.9","0.0","0.0","0.0","0.0","0.0","1.8"
"Miles Boykin","BAL","1.2","16.8","0.0","0.1","0.5","0.0","0.0","1.9"
"","high","2.0","31.0","0.1","0.2","1.5","0.0","0.0","3.1"
"","low","0.6","7.9","0.0","0.0","0.0","0.0","0.0","1.1"
"Andy Isabella","ARI","1.2","16.1","0.0","0.1","0.9","0.0","0.0","1.9"
"","high","1.6","22.7","0.1","0.2","2.0","0.0","0.0","3.0"
"","low","0.5","5.0","0.0","0.0","0.2","0.0","0.0","0.9"
"Rashard Higgins","CLE","1.2","16.3","0.1","0.0","0.1","0.0","0.0","1.9"
"","high","1.6","20.5","0.1","0.1","0.4","0.0","0.0","2.2"
"","low","0.9","13.0","0.0","0.0","0.0","0.0","0.0","1.6"
"Jake Kumerow","GB","0.9","13.0","0.1","0.0","0.3","0.0","0.0","1.8"
"","high","1.6","25.9","0.2","0.2","1.1","0.0","0.0","3.8"
"","low","0.2","2.6","0.0","0.0","0.0","0.0","0.0","0.4"
"KeeSean Johnson","ARI","1.2","14.6","0.0","0.1","0.6","0.0","0.0","1.7"
"","high","1.4","17.4","0.1","0.2","1.1","0.0","0.0","2.3"
"","low","1.0","13.0","0.0","0.0","0.0","0.0","0.0","1.3"
"Johnny Holton","PIT","0.9","13.0","0.1","0.1","0.5","0.0","0.1","1.7"
"","high","1.7","29.0","0.3","0.1","0.8","0.0","0.0","4.8"
"","low","0.0","0.5","0.0","0.0","0.0","0.0","0.2","0.1"
"Cody Latimer","NYG","1.1","15.5","0.0","0.0","0.1","0.0","0.0","1.7"
"","high","1.4","18.4","0.1","0.1","0.3","0.0","0.0","1.9"
"","low","1.0","13.0","0.0","0.0","0.0","0.0","0.0","1.6"
"Andre Patton","LAC","1.0","13.1","0.1","0.1","0.5","0.0","0.0","1.7"
"","high","1.4","16.3","0.1","0.1","1.0","0.0","0.0","1.6"
"","low","0.7","10.0","0.0","0.0","0.0","0.0","0.0","1.5"
"Isaiah Ford","MIA","1.0","12.3","0.0","0.0","0.1","0.0","0.0","1.5"
"","high","1.4","17.0","0.1","0.0","0.3","0.0","0.0","2.2"
"","low","0.7","9.0","0.0","0.0","0.0","0.0","0.0","1.1"
"Damiere Byrd","ARI","1.0","11.8","0.0","0.0","0.3","0.0","0.0","1.5"
