"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"","low","3.2","44.2","0.0","0.0","0.0","0.0","0.1","5.9"
"Tyler Boyd","CIN","4.9","55.5","0.1","0.3","1.8","0.0","0.0","6.5"
"","high","5.2","63.1","0.2","0.4","2.7","0.0","0.0","8.2"
"","low","4.5","51.6","0.0","0.2","1.0","0.0","0.1","5.8"
"Emmanuel Sanders","SF","4.1","50.2","0.2","0.1","0.9","0.0","0.0","6.5"
"","high","4.5","58.7","0.5","0.3","2.0","0.0","0.0","7.8"
"","low","3.7","44.0","0.0","0.0","0.0","0.0","0.0","4.4"
"Brandin Cooks","LAR","3.4","49.6","0.2","0.4","2.6","0.0","0.0","6.2"
"","high","4.2","58.6","0.3","0.6","4.4","0.0","0.0","8.0"
"","low","3.0","40.9","0.0","0.1","0.7","0.0","0.0","4.8"
"Darius Slayton","NYG","3.5","47.0","0.2","0.4","3.2","0.0","0.0","6.1"
"","high","4.1","52.0","0.3","1.1","7.5","0.1","0.0","7.3"
"","low","2.8","38.7","0.0","0.0","0.0","0.0","0.1","4.8"
"Sterling Shepard","NYG","3.9","49.6","0.1","0.4","2.4","0.0","0.0","6.0"
"","high","4.7","58.0","0.3","0.5","3.9","0.0","0.0","7.6"
"","low","3.3","39.5","0.0","0.2","1.1","0.0","0.0","5.2"
"Kenny Stills","HOU","3.5","46.1","0.2","0.0","0.0","0.0","0.0","5.9"
"","high","4.0","52.2","0.4","0.0","0.0","0.0","0.0","6.9"
"","low","3.0","39.0","0.0","0.0","0.0","0.0","0.0","3.9"
"Diontae Johnson","PIT","3.4","45.5","0.2","0.4","2.2","0.0","0.1","5.8"
"","high","4.3","57.0","0.4","1.1","7.0","0.0","0.0","8.9"
"","low","2.0","33.0","0.0","0.1","0.4","0.0","0.1","3.3"
"Robby Anderson","NYJ","3.0","45.1","0.2","0.1","0.7","0.0","0.0","5.8"
"","high","3.5","51.7","0.3","0.3","2.0","0.0","0.0","6.7"
"","low","2.7","40.5","0.0","0.0","0.0","0.0","0.1","4.1"
"A.J. Brown","TEN","3.1","47.4","0.2","0.2","0.6","0.0","0.0","5.8"
"","high","4.0","58.0","0.3","0.4","2.0","0.0","0.0","6.3"
"","low","2.5","37.0","0.0","0.1","-0.1","0.0","0.0","5.4"
"Corey Davis","TEN","3.6","47.4","0.2","0.1","0.8","0.0","0.0","5.8"
"","high","5.0","63.0","0.4","0.1","1.2","0.0","0.0","7.2"
"","low","2.9","38.8","0.0","0.0","0.0","0.0","0.0","5.2"
"Dede Westbrook","JAC","4.6","47.9","0.1","0.4","3.2","0.0","0.1","5.8"
"","high","5.0","57.0","0.3","0.5","4.0","0.0","0.0","6.2"
"","low","4.1","43.7","0.0","0.4","2.6","0.0","0.1","5.5"
"Taylor Gabriel","CHI","3.6","41.2","0.2","0.5","3.0","0.0","0.0","5.7"
"","high","4.1","44.2","0.4","0.6","4.0","0.0","0.0","7.0"
"","low","3.0","35.0","0.0","0.3","2.0","0.0","0.0","3.5"
"Demaryius Thomas","NYJ","4.1","47.0","0.2","0.0","0.0","0.0","0.0","5.6"
"","high","5.0","51.9","0.3","0.0","0.0","0.0","0.0","6.4"
"","low","3.4","40.0","0.0","0.0","0.0","0.0","0.1","4.8"
"Cole Beasley","BUF","4.3","43.8","0.2","0.1","0.5","0.0","0.0","5.4"
"","high","5.0","52.0","0.3","0.3","2.0","0.0","0.0","7.3"
"","low","3.7","37.6","0.0","0.0","0.0","0.0","0.0","4.8"
"Chris Conley","JAC","3.6","47.0","0.1","0.0","0.0","0.0","0.0","5.4"
"","high","4.0","52.0","0.2","0.0","0.0","0.0","0.0","6.6"
"","low","2.8","42.8","0.0","0.0","0.0","0.0","0.1","4.9"
"Randall Cobb","DAL","3.8","45.1","0.1","0.2","0.8","0.0","0.0","5.3"
"","high","4.4","55.0","0.3","0.4","1.4","0.0","0.0","6.9"
"","low","3.0","40.7","0.0","0.0","0.0","0.0","0.1","4.1"
"Zach Pascal","IND","3.3","40.5","0.2","0.2","1.3","0.0","0.0","5.2"
"","high","4.0","46.2","0.3","0.3","2.2","0.0","0.0","5.4"
"","low","2.4","34.7","0.0","0.0","0.0","0.0","0.0","4.5"
"Alex Erickson","CIN","3.6","42.8","0.1","0.5","2.6","0.0","0.1","5.1"
"","high","4.6","58.0","0.3","0.6","4.0","0.0","0.0","7.8"
"","low","3.1","36.8","0.0","0.3","1.9","0.0","0.1","4.4"
"Hunter Renfrow","OAK","3.9","41.8","0.1","0.0","0.0","0.0","0.0","5.1"
"","high","5.0","54.0","0.3","0.0","0.1","0.0","0.0","5.4"
"","low","3.2","34.0","0.0","0.0","0.0","0.0","0.0","5.0"
"Nelson Agholor","PHI","3.2","37.4","0.2","0.2","1.4","0.0","0.0","4.9"
"","high","3.8","50.0","0.4","0.4","2.0","0.0","0.0","7.4"
"","low","2.4","27.7","0.0","0.2","1.0","0.0","0.1","3.5"
"Ted Ginn","NO","2.6","35.4","0.1","0.5","3.5","0.0","0.0","4.8"
"","high","2.9","43.5","0.3","0.7","4.4","0.0","0.0","6.1"
"","low","2.0","28.0","0.0","0.4","2.7","0.0","0.0","2.8"
"Russell Gage","ATL","3.7","37.8","0.2","0.2","0.5","0.0","0.1","4.7"
"","high","4.7","45.3","0.4","0.4","2.0","0.0","0.0","6.1"
"","low","3.1","29.7","0.0","0.0","-0.1","0.0","0.2","4.2"
"Josh Gordon","SEA","2.4","37.2","0.1","0.0","0.1","0.0","0.0","4.5"
"","high","2.9","50.0","0.2","0.1","0.2","0.0","0.0","5.3"
"","low","2.0","28.0","0.0","0.0","0.0","0.0","0.0","2.8"
"Allen Hurns","MIA","2.8","38.1","0.1","0.0","0.0","0.0","0.0","4.5"
"","high","3.1","43.0","0.2","0.0","0.0","0.0","0.0","5.7"
"","low","2.2","29.6","0.0","0.0","0.0","0.0","0.1","4.2"
"Danny Amendola","DET","3.5","37.2","0.1","0.0","0.1","0.0","0.0","4.4"
"","high","4.4","45.2","0.2","0.1","0.3","0.0","0.0","5.7"
"","low","3.0","31.0","0.0","0.0","0.0","0.0","0.0","3.9"
"John Ross","CIN","1.5","26.5","0.3","0.2","0.7","0.0","0.1","4.3"
"","high","1.5","26.5","0.3","0.2","0.7","0.0","0.1","4.5"
"","low","1.5","26.5","0.3","0.2","0.7","0.0","0.1","4.5"
"Adam Humphries","TEN","3.2","34.6","0.1","0.2","0.9","0.0","0.0","4.3"
"","high","4.0","49.0","0.2","0.5","3.0","0.0","0.0","4.9"
"","low","2.6","26.0","0.0","0.0","0.0","0.0","0.0","4.1"
"Anthony Miller","CHI","2.6","33.0","0.1","0.3","1.4","0.0","0.1","4.1"
"","high","3.3","40.0","0.3","0.6","4.0","0.0","0.0","6.0"
"","low","2.0","23.3","0.0","0.1","0.3","0.0","0.1","3.1"
"Jakeem Grant","MIA","2.4","31.1","0.1","0.5","2.7","0.0","0.1","4.1"
"","high","3.7","51.0","0.2","0.9","6.0","0.1","0.0","6.8"
"","low","1.0","18.0","0.0","0.3","0.8","0.0","0.1","1.8"
"Phillip Dorsett","NE","2.6","30.4","0.1","0.2","1.0","0.0","0.0","4.0"
"","high","3.5","44.4","0.3","0.3","2.2","0.0","0.0","4.9"
"","low","1.5","17.4","0.0","0.0","0.0","0.0","0.0","2.8"
"Albert Wilson","MIA","2.6","29.5","0.1","0.3","1.3","0.0","0.0","3.9"
"","high","3.8","40.7","0.2","0.5","3.0","0.0","0.0","5.3"
"","low","1.0","16.0","0.0","0.0","0.2","0.0","0.0","1.6"
"Tim Patrick","DEN","2.5","30.8","0.1","0.2","1.7","0.0","0.0","3.7"
"","high","3.1","38.0","0.1","0.8","5.4","0.0","0.0","4.2"
"","low","1.8","24.0","0.0","0.0","0.0","0.0","0.1","3.0"
"Paul Richardson","WAS","2.3","28.5","0.1","0.1","0.2","0.0","0.0","3.7"
"","high","2.8","35.6","0.2","0.1","0.3","0.0","0.0","4.8"
"","low","1.4","18.3","0.0","0.1","0.1","0.0","0.0","4.4"
"Allen Lazard","GB","2.3","29.3","0.1","0.3","1.8","0.0","0.0","3.6"
"","high","3.0","36.6","0.2","0.8","5.3","0.0","0.0","4.7"
"","low","1.2","15.0","0.0","0.0","0.0","0.0","0.0","2.1"
"Breshad Perriman","TB","1.9","27.6","0.1","0.1","0.6","0.0","0.0","3.5"
"","high","2.3","40.0","0.2","0.1","1.0","0.0","0.0","5.0"
"","low","1.6","21.8","0.0","0.0","0.1","0.0","0.0","2.4"
"N'Keal Harry","NE","2.5","27.6","0.1","0.1","0.4","0.0","0.0","3.4"
"","high","3.0","34.9","0.2","0.1","0.9","0.0","0.0","4.7"
"","low","2.0","19.0","0.0","0.0","0.0","0.0","0.1","2.1"
"Willie Snead","BAL","2.3","27.8","0.1","0.1","0.4","0.0","0.0","3.3"
"","high","2.5","31.1","0.2","0.2","1.0","0.0","0.0","4.2"
"","low","2.0","25.0","0.0","0.0","0.2","0.0","0.0","2.7"
"Marquez Valdes-Scantling","GB","1.8","27.6","0.1","0.1","0.9","0.0","0.0","3.3"
"","high","2.1","34.1","0.2","0.2","1.1","0.0","0.0","4.3"
"","low","0.9","13.7","0.0","0.0","0.2","0.0","0.0","1.7"
"Kendrick Bourne","SF","2.1","25.1","0.1","0.0","0.0","0.0","0.0","3.3"
"","high","3.0","35.7","0.2","0.0","0.0","0.0","0.0","3.5"
"","low","1.2","11.0","0.0","0.0","0.0","0.0","0.0","2.1"
"Tre'Quan Smith","NO","1.7","23.7","0.1","0.0","0.1","0.0","0.0","3.3"
"","high","2.4","36.2","0.4","0.1","0.2","0.0","0.0","5.2"
"","low","1.0","14.0","0.0","0.0","0.0","0.0","0.0","1.4"
"Isaiah McKenzie","BUF","2.0","22.3","0.1","0.3","2.0","0.0","0.0","3.1"
"","high","2.2","24.5","0.1","0.8","4.8","0.1","0.0","3.3"
"","low","1.9","20.4","0.0","0.0","0.0","0.0","0.1","2.8"
"Auden Tate","CIN","2.0","27.7","0.1","0.0","0.0","0.0","0.1","3.0"
"","high","2.6","36.0","0.1","0.0","0.0","0.0","0.0","4.2"
"","low","1.4","19.5","0.0","0.0","0.0","0.0","0.1","3.3"
"Kelvin Harmon","WAS","2.1","22.4","0.1","0.3","2.0","0.0","0.0","3.0"
"","high","3.0","29.0","0.2","0.6","3.9","0.0","0.0","4.5"
"","low","1.2","14.1","0.0","0.0","0.0","0.0","0.0","1.7"
"Tajae Sharpe","TEN","1.6","20.9","0.1","0.1","0.7","0.0","0.0","2.9"
"","high","2.0","25.2","0.2","0.3","2.0","0.0","0.0","3.2"
"","low","1.0","14.7","0.0","0.0","0.0","0.0","0.0","2.7"
"Johnny Holton","PIT","1.6","22.7","0.1","0.2","1.3","0.0","0.1","2.9"
"","high","2.3","37.6","0.3","0.6","4.1","0.0","0.0","5.7"
"","low","0.5","9.0","0.0","0.0","0.0","0.0","0.2","1.1"
"Scott Miller","TB","1.7","23.6","0.1","0.1","0.9","0.0","0.0","2.9"
"","high","2.3","29.0","0.1","0.1","1.9","0.0","0.0","3.6"
"","low","1.4","17.0","0.0","0.0","0.1","0.0","0.0","2.4"
"Trey Quinn","WAS","2.7","24.0","0.1","0.2","1.0","0.0","0.1","2.8"
"","high","3.2","31.0","0.2","0.6","4.0","0.0","0.0","3.3"
"","low","2.3","19.0","0.0","0.0","0.0","0.0","0.1","2.8"
"Geronimo Allison","GB","2.0","24.4","0.1","0.1","0.4","0.0","0.1","2.8"
"","high","2.6","31.9","0.2","0.2","1.0","0.0","0.0","4.1"
"","low","1.0","18.0","0.0","0.0","0.1","0.0","0.1","1.8"
"Jakobi Meyers","NE","2.0","21.5","0.1","0.1","0.8","0.0","0.0","2.8"
"","high","2.3","26.0","0.2","0.4","3.0","0.0","0.0","3.7"
"","low","1.7","16.0","0.0","0.0","0.0","0.0","0.0","2.2"
"Zay Jones","OAK","2.1","22.2","0.1","0.1","0.3","0.0","0.0","2.8"
"","high","2.6","29.8","0.2","0.2","1.0","0.0","0.0","3.3"
"","low","1.9","19.0","0.0","0.0","0.0","0.0","0.0","1.9"
"Justin Hardy","ATL","2.1","21.5","0.1","0.0","0.3","0.0","0.0","2.8"
"","high","2.3","22.0","0.2","0.1","1.0","0.0","0.0","3.2"
"","low","1.9","21.0","0.0","0.0","0.0","0.0","0.0","3.0"
"Keelan Cole","JAC","1.7","22.6","0.1","0.1","0.3","0.0","0.1","2.7"
"","high","2.4","33.1","0.2","0.2","1.0","0.0","0.0","4.5"
"","low","0.3","3.0","0.0","0.0","0.0","0.0","0.1","0.7"
"Rashard Higgins","CLE","1.5","20.1","0.1","0.0","0.1","0.0","0.0","2.7"
"","high","2.2","29.6","0.3","0.0","0.1","0.0","0.0","4.1"
"","low","0.3","4.0","0.0","0.0","0.0","0.0","0.1","0.6"
"Chester Rogers","IND","2.1","21.5","0.1","0.2","1.3","0.0","0.0","2.6"
"","high","2.7","27.3","0.1","0.4","2.5","0.0","0.0","3.5"
"","low","1.3","11.1","0.0","0.1","0.4","0.0","0.1","1.9"
"Jarius Wright","CAR","1.7","20.6","0.0","0.1","0.9","0.0","0.0","2.4"
"","high","2.2","25.0","0.1","0.1","1.1","0.0","0.0","2.8"
"","low","1.0","16.0","0.0","0.1","0.6","0.0","0.0","1.6"
"David Moore","SEA","1.3","17.6","0.1","0.1","0.7","0.0","0.0","2.4"
"","high","1.5","21.0","0.2","0.3","2.1","0.0","0.0","2.8"
"","low","1.2","13.2","0.0","0.0","0.0","0.0","0.0","2.7"
"Josh Reynolds","LAR","1.4","19.8","0.0","0.2","0.6","0.0","0.0","2.3"
"","high","2.9","41.3","0.1","0.2","1.5","0.0","0.0","3.1"
"","low","0.1","2.0","0.0","0.0","0.0","0.0","0.0","0.3"
"Mohamed Sanu","NE","1.8","21.9","0.0","0.1","0.8","0.0","0.0","2.3"
"","high","2.0","25.0","0.0","0.1","0.8","0.0","0.0","2.5"
"","low","1.7","18.8","0.0","0.1","0.8","0.0","0.0","2.5"
"Miles Boykin","BAL","1.5","17.5","0.1","0.2","1.4","0.0","0.0","2.3"
"","high","2.0","21.2","0.1","0.5","3.4","0.0","0.0","2.4"
"","low","1.1","14.5","0.0","0.0","0.0","0.0","0.0","2.0"
"Seth Roberts","BAL","1.5","17.1","0.1","0.0","0.0","0.0","0.0","2.1"
"","high","1.6","18.7","0.1","0.0","0.0","0.0","0.0","2.3"
"","low","1.4","15.7","0.0","0.0","0.0","0.0","0.0","2.2"
"Cordarrelle Patterson","CHI","1.0","8.0","0.0","1.3","7.7","0.1","0.0","2.1"
"","high","1.5","13.8","0.1","2.0","11.0","0.1","0.0","2.6"
"","low","0.2","2.0","0.0","0.7","4.4","0.0","0.0","1.2"
"Jake Kumerow","GB","1.2","16.4","0.1","0.0","0.0","0.0","0.0","2.0"
"","high","1.5","22.4","0.1","0.0","0.1","0.0","0.0","2.7"
"","low","0.7","8.9","0.0","0.0","0.0","0.0","0.0","1.2"
"Tevin Jones","PIT","1.3","16.2","0.1","0.0","0.3","0.0","0.0","2.0"
"","high","1.7","21.4","0.1","0.1","0.5","0.0","0.0","2.8"
"","low","0.6","8.0","0.0","0.0","0.0","0.0","0.0","1.0"
"Marvin Hall","DET","0.8","16.6","0.0","0.1","0.7","0.0","0.0","2.0"
"","high","1.0","25.2","0.1","0.4","2.2","0.0","0.0","3.0"
"","low","0.5","8.0","0.0","0.0","0.0","0.0","0.0","1.1"
"Vyncint Smith","NYJ","1.1","13.2","0.1","0.1","1.6","0.0","0.0","2.0"
"","high","1.5","16.6","0.1","0.4","3.7","0.1","0.0","2.9"
"","low","0.8","11.2","0.0","0.0","0.0","0.0","0.1","1.4"
"Marquise Goodwin","SF","0.9","14.5","0.1","0.1","0.7","0.0","0.0","1.9"
"","high","1.7","27.5","0.1","0.2","2.0","0.0","0.0","2.0"
"","low","0.5","9.2","0.0","0.0","0.0","0.0","0.0","1.3"
"Tavon Austin","DAL","1.0","9.7","0.0","0.9","5.8","0.0","0.1","1.9"
"","high","1.5","13.3","0.1","1.5","11.4","0.1","0.0","3.7"
"","low","0.6","5.7","0.0","0.2","1.2","0.0","0.1","0.9"
"Marcus Johnson","IND","1.4","15.3","0.0","0.2","1.3","0.0","0.0","1.9"
"","high","2.1","23.0","0.1","0.5","3.6","0.0","0.0","3.1"
"","low","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.1"
"Jordan Matthews","PHI","1.3","16.0","0.0","0.0","0.0","0.0","0.0","1.8"
"","high","2.7","31.6","0.1","0.0","0.0","0.0","0.0","2.1"
"","low","0.1","2.0","0.0","0.0","0.0","0.0","0.0","0.3"
"Dante Pettis","SF","1.0","11.7","0.1","0.0","0.3","0.0","0.0","1.8"
"","high","1.6","21.9","0.3","0.1","1.0","0.0","0.0","4.0"
"","low","0.4","5.3","0.0","0.0","0.0","0.0","0.0","0.8"
"Devin Funchess","IND","1.1","11.8","0.1","0.0","0.0","0.0","0.0","1.8"
"","high","1.1","11.8","0.1","0.0","0.0","0.0","0.0","1.8"
"","low","1.1","11.8","0.1","0.0","0.0","0.0","0.0","1.8"
"DaeSean Hamilton","DEN","1.4","14.0","0.0","0.1","0.8","0.0","0.0","1.8"
"","high","2.5","21.1","0.1","0.5","3.0","0.0","0.0","2.3"
"","low","0.7","7.2","0.0","0.0","0.0","0.0","0.0","0.9"
"Stanley Morgan Jr.","CIN","1.2","14.2","0.0","0.0","0.1","0.0","0.0","1.7"
"","high","1.8","21.0","0.1","0.1","0.4","0.0","0.0","2.7"
"","low","0.6","7.5","0.0","0.0","0.0","0.0","0.0","0.9"
"Robert Foster","BUF","0.7","11.2","0.1","0.2","1.5","0.0","0.0","1.6"
"","high","1.0","17.0","0.1","0.6","4.0","0.0","0.0","2.6"
"","low","0.4","5.9","0.0","0.0","0.0","0.0","0.0","0.7"
"Christian Blake","ATL","1.1","12.8","0.1","0.0","0.1","0.0","0.0","1.6"
"","high","1.2","14.5","0.1","0.1","0.4","0.0","0.0","1.9"
"","low","0.8","9.8","0.0","0.0","0.0","0.0","0.0","1.3"
"J.J. Arcega-Whiteside","PHI","1.3","14.3","0.0","0.0","0.2","0.0","0.0","1.5"
"","high","2.0","21.1","0.1","0.1","0.5","0.0","0.0","1.9"
"","low","0.4","5.0","0.0","0.0","0.0","0.0","0.0","0.7"
"Steven Sims","WAS","1.1","11.9","0.0","0.3","2.0","0.0","0.0","1.5"
"","high","1.5","17.2","0.1","0.6","4.0","0.0","0.0","1.6"
"","low","0.8","7.0","0.0","0.1","0.4","0.0","0.0","1.4"
"Kalif Raymond","TEN","1.0","11.4","0.1","0.0","0.2","0.0","0.0","1.4"
"","high","1.3","14.8","0.1","0.1","0.4","0.0","0.0","1.1"
"","low","0.7","8.0","0.0","0.0","0.0","0.0","0.0","1.1"
"Keke Coutee","HOU","0.9","9.7","0.1","0.2","1.1","0.0","0.0","1.4"
"","high","1.1","11.4","0.1","0.3","2.0","0.0","0.0","1.3"
"","low","0.7","8.0","0.0","0.1","0.3","0.0","0.0","1.3"
"Bennie Fowler","NYG","1.0","12.6","0.0","0.0","0.1","0.0","0.0","1.4"
"","high","1.4","18.7","0.1","0.1","0.3","0.0","0.0","1.7"
"","low","0.5","6.0","0.0","0.0","0.0","0.0","0.0","0.7"
"Keelan Doss","OAK","0.9","11.6","0.0","0.0","0.2","0.0","0.0","1.4"
