"Player","Team","ATT","YDS","TDS","REC","YDS","TDS","FL","FPTS"
"","high","0.6","1.6","0.0","0.2","0.7","0.0","0.0","0.2"
"","low","0.2","1.0","0.0","0.0","0.0","0.0","0.0","0.2"
"Paul Perkins","JAC","0.4","1.1","0.0","0.2","0.5","0.0","0.0","0.1"
"","high","0.4","1.1","0.0","0.2","0.5","0.0","0.0","0.0"
"","low","0.4","1.1","0.0","0.2","0.5","0.0","0.0","0.0"
"Buddy Howell","HOU","0.3","1.1","0.0","0.1","0.2","0.0","0.0","0.1"
"","high","0.6","1.7","0.0","0.2","0.4","0.0","0.0","0.2"
"","low","0.1","0.2","0.0","0.0","0.0","0.0","0.0","0.1"
"Senorise Perry","BUF","0.3","1.1","0.0","0.1","0.1","0.0","0.0","0.1"
"","high","0.6","2.0","0.0","0.1","0.2","0.0","0.0","0.4"
"","low","0.1","0.3","0.0","0.0","0.0","0.0","0.0","0.1"
"Taiwan Jones","HOU","0.2","0.5","0.0","0.1","0.8","0.0","0.0","0.1"
"","high","0.5","1.5","0.0","0.4","1.5","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0"
"Cullen Gillaspia","HOU","0.2","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.2","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.2","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"Trayveon Williams","CIN","0.2","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.2","1.0","0.0","0.0","0.0","0.0","0.0","0.2"
"","low","0.2","1.0","0.0","0.0","0.0","0.0","0.0","0.2"
"Troymaine Pope","LAC","0.2","0.7","0.0","0.1","0.3","0.0","0.0","0.1"
"","high","0.7","1.8","0.0","0.2","0.5","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Damien Harris","NE","0.2","0.5","0.0","0.1","0.3","0.0","0.0","0.1"
"","high","0.2","0.6","0.0","0.1","0.4","0.0","0.0","0.1"
"","low","0.1","0.3","0.0","0.1","0.2","0.0","0.0","0.1"
"T.J. Yeldon","BUF","0.2","0.6","0.0","0.1","0.3","0.0","0.0","0.1"
"","high","0.4","1.0","0.0","0.2","0.4","0.0","0.0","0.1"
"","low","0.1","0.3","0.0","0.0","0.2","0.0","0.0","0.1"
"Dexter Williams","GB","0.1","0.5","0.0","0.0","0.2","0.0","0.0","0.1"
"","high","0.1","0.5","0.0","0.0","0.2","0.0","0.0","0.1"
"","low","0.1","0.5","0.0","0.0","0.2","0.0","0.0","0.1"
"Tyler Ervin","GB","0.1","0.3","0.0","0.1","0.3","0.0","0.0","0.0"
"","high","0.2","0.6","0.0","0.2","0.6","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Dalyn Dawkins","TEN","0.1","0.2","0.0","0.0","0.2","0.0","0.0","0.0"
"","high","0.1","0.2","0.0","0.0","0.2","0.0","0.0","0.1"
"","low","0.1","0.2","0.0","0.0","0.2","0.0","0.0","0.1"
"Dwayne Washington","NO","0.1","0.3","0.0","0.1","0.2","0.0","0.0","0.0"
"","high","0.3","0.8","0.0","0.1","0.3","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
""
""
