"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"","high","1.3","17.1","0.1","0.2","1.3","0.0","0.0","2.2"
"","low","0.6","8.0","0.0","0.0","0.0","0.0","0.0","1.2"
"Isaiah Ford","MIA","1.1","13.7","0.1","0.0","0.1","0.0","0.0","1.7"
"","high","1.4","17.0","0.1","0.0","0.3","0.0","0.0","2.2"
"","low","0.9","10.3","0.0","0.0","0.0","0.0","0.0","2.2"
"Johnny Holton","PIT","1.0","14.1","0.1","0.1","0.6","0.0","0.1","1.7"
"","high","1.7","26.8","0.2","0.2","1.1","0.0","0.0","4.0"
"","low","0.6","8.1","0.0","0.0","0.0","0.0","0.2","1.1"
"Vyncint Smith","NYJ","0.9","11.7","0.1","0.1","0.6","0.0","0.0","1.6"
"","high","1.1","13.7","0.1","0.2","1.4","0.0","0.0","1.5"
"","low","0.7","10.6","0.0","0.0","0.0","0.0","0.0","1.4"
"Andre Patton","LAC","1.0","12.4","0.0","0.1","0.4","0.0","0.0","1.5"
"","high","1.7","21.7","0.1","0.1","1.0","0.0","0.0","2.8"
"","low","0.4","5.5","0.0","0.0","0.0","0.0","0.0","0.7"
"Steven Sims","WAS","1.1","12.9","0.0","0.1","0.7","0.0","0.0","1.4"
"","high","1.3","13.9","0.1","0.1","1.0","0.0","0.0","1.7"
"","low","1.0","11.8","0.0","0.0","0.3","0.0","0.0","1.7"
"Greg Ward","PHI","1.0","12.6","0.0","0.1","0.8","0.0","0.0","1.4"
"","high","1.9","23.1","0.1","0.3","2.0","0.0","0.0","2.9"
"","low","0.2","2.4","0.0","0.0","0.0","0.0","0.1","0.3"
"Deon Cain","PIT","1.0","11.4","0.0","0.0","0.3","0.0","0.0","1.3"
"","high","1.5","18.7","0.1","0.1","0.8","0.0","0.0","2.3"
"","low","0.7","7.0","0.0","0.0","0.0","0.0","0.0","0.9"
"Mack Hollins","PHI","0.8","10.4","0.0","0.2","1.3","0.0","0.0","1.3"
"","high","1.5","20.3","0.1","0.7","4.0","0.0","0.0","1.1"
"","low","0.3","4.0","0.0","0.0","0.0","0.0","0.0","1.0"
"Jesper Horsted","CHI","0.9","11.2","0.0","0.0","0.3","0.0","0.0","1.1"
"","high","0.9","11.2","0.0","0.0","0.3","0.0","0.0","0.0"
"","low","0.9","11.2","0.0","0.0","0.3","0.0","0.0","0.0"
"Andre Roberts","BUF","0.7","8.0","0.0","0.3","1.7","0.0","0.0","1.1"
"","high","0.9","10.7","0.1","0.6","4.0","0.0","0.0","1.4"
"","low","0.5","5.0","0.0","0.0","0.2","0.0","0.0","1.1"
"Marcell Ateman","OAK","0.8","9.2","0.0","0.1","0.4","0.0","0.0","1.1"
"","high","1.1","12.9","0.1","0.2","1.3","0.0","0.0","1.3"
"","low","0.4","5.0","0.0","0.0","0.0","0.0","0.0","0.6"
"Braxton Berrios","NYJ","0.7","9.3","0.0","0.0","0.1","0.0","0.0","1.0"
"","high","0.9","12.2","0.1","0.0","0.3","0.0","0.0","1.5"
"","low","0.4","5.0","0.0","0.0","0.0","0.0","0.0","0.6"
"Diontae Spencer","DEN","0.8","8.6","0.0","0.1","0.8","0.0","0.0","1.0"
"","high","1.0","11.6","0.0","0.2","2.0","0.0","0.0","1.2"
"","low","0.4","4.0","0.0","0.0","0.0","0.0","0.0","0.7"
"Keelan Doss","OAK","0.7","8.0","0.0","0.0","0.2","0.0","0.0","1.0"
"","high","1.8","21.5","0.1","0.1","0.6","0.0","0.0","2.8"
"","low","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.1"
"Kalif Raymond","TEN","0.8","9.4","0.0","0.0","0.2","0.0","0.0","0.9"
"","high","1.1","12.7","0.0","0.1","0.3","0.0","0.0","0.8"
"","low","0.5","6.0","0.0","0.0","0.0","0.0","0.0","0.8"
"Brandon Powell","ATL","0.6","7.4","0.0","0.0","0.0","0.0","0.0","0.9"
"","high","0.6","7.4","0.0","0.0","0.0","0.0","0.0","0.9"
"","low","0.6","7.4","0.0","0.0","0.0","0.0","0.0","0.9"
"Keith Kirkwood","NO","0.4","6.2","0.1","0.0","0.1","0.0","0.0","0.9"
"","high","0.8","12.0","0.1","0.0","0.1","0.0","0.0","1.8"
"","low","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0"
"Da'Mari Scott","NYG","0.8","9.0","0.0","0.0","0.0","0.0","0.0","0.9"
"","high","0.8","9.0","0.0","0.0","0.0","0.0","0.0","1.2"
"","low","0.8","9.0","0.0","0.0","0.0","0.0","0.0","1.2"
"Richie James","SF","0.5","8.1","0.0","0.0","0.2","0.0","0.0","0.9"
"","high","0.7","13.2","0.1","0.1","0.5","0.0","0.0","1.2"
"","low","0.3","3.0","0.0","0.0","0.0","0.0","0.1","0.4"
"Byron Pringle","KC","0.4","6.2","0.0","0.0","0.0","0.0","0.0","0.9"
"","high","0.5","7.2","0.1","0.0","0.1","0.0","0.0","1.0"
"","low","0.3","4.4","0.0","0.0","0.0","0.0","0.0","0.6"
"DeAndre Carter","HOU","0.7","6.8","0.0","0.0","0.1","0.0","0.0","0.8"
"","high","1.2","12.8","0.1","0.1","0.3","0.0","0.0","1.7"
"","low","0.4","3.0","0.0","0.0","0.0","0.0","0.0","0.5"
"Olamide Zaccheaus","ATL","0.6","7.4","0.0","0.0","0.0","0.0","0.0","0.8"
"","high","0.7","9.6","0.0","0.0","0.1","0.0","0.0","1.2"
"","low","0.5","6.0","0.0","0.0","0.0","0.0","0.0","0.8"
"Stanley Morgan Jr.","CIN","0.5","6.0","0.0","0.0","0.1","0.0","0.0","0.8"
"","high","0.7","8.6","0.1","0.0","0.2","0.0","0.0","1.1"
"","low","0.1","1.3","0.0","0.0","0.0","0.0","0.0","0.2"
"Khadarel Hodge","CLE","0.5","6.5","0.0","0.0","0.3","0.0","0.0","0.8"
"","high","0.8","9.1","0.0","0.1","0.9","0.0","0.0","1.0"
"","low","0.3","3.0","0.0","0.0","0.0","0.0","0.0","0.4"
"Laquon Treadwell","MIN","0.7","7.0","0.0","0.0","0.0","0.0","0.0","0.7"
"","high","1.6","15.3","0.0","0.0","0.0","0.0","0.0","0.6"
"","low","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"Marquise Goodwin","SF","0.4","6.4","0.0","0.0","0.2","0.0","0.0","0.7"
"","high","0.7","11.3","0.0","0.0","0.3","0.0","0.0","0.2"
"","low","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.2"
"Trent Sherfield","ARI","0.4","5.0","0.0","0.1","0.8","0.0","0.0","0.6"
"","high","0.6","8.0","0.0","0.3","2.0","0.0","0.0","1.2"
"","low","0.3","3.3","0.0","0.0","0.0","0.0","0.0","0.4"
"Cody Core","NYG","0.3","4.4","0.0","0.1","0.4","0.0","0.0","0.5"
"","high","0.5","7.0","0.0","0.2","1.0","0.0","0.0","1.1"
"","low","0.1","0.7","0.0","0.0","0.0","0.0","0.0","0.7"
"De'Anthony Thomas","BAL","0.2","1.8","0.0","0.2","1.5","0.0","0.0","0.4"
"","high","0.4","4.0","0.0","0.7","4.4","0.0","0.0","1.1"
"","low","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.1"
"Jason Moore","LAC","0.3","3.7","0.0","0.0","0.0","0.0","0.0","0.4"
"","high","0.4","5.0","0.0","0.0","0.1","0.0","0.0","0.4"
"","low","0.2","3.0","0.0","0.0","0.0","0.0","0.0","0.3"
"Keke Coutee","HOU","0.3","3.6","0.0","0.0","0.2","0.0","0.0","0.4"
"","high","0.4","4.7","0.0","0.1","0.5","0.0","0.0","0.3"
"","low","0.2","2.4","0.0","0.0","0.0","0.0","0.0","0.3"
"Donte Moncrief","CAR","0.3","3.6","0.0","0.0","0.0","0.0","0.0","0.4"
"","high","0.4","5.2","0.0","0.0","0.1","0.0","0.0","0.7"
"","low","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.1"
"Fred Brown","DEN","0.3","3.3","0.0","0.0","0.0","0.0","0.0","0.3"
"","high","0.4","5.0","0.0","0.0","0.1","0.0","0.0","0.6"
"","low","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.1"
"Damion Willis","CIN","0.3","2.9","0.0","0.0","0.2","0.0","0.0","0.3"
"","high","0.5","6.3","0.0","0.1","0.6","0.0","0.0","0.3"
"","low","0.1","0.6","0.0","0.0","0.0","0.0","0.0","0.1"
"Cam Sims","WAS","0.3","3.2","0.0","0.0","0.0","0.0","0.0","0.3"
"","high","0.5","6.0","0.0","0.0","0.0","0.0","0.0","0.7"
"","low","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.7"
"Krishawn Hogan","NO","0.2","2.7","0.0","0.0","0.0","0.0","0.0","0.3"
"","high","0.3","3.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","low","0.2","2.4","0.0","0.0","0.0","0.0","0.0","0.5"
"Jaron Brown","SEA","0.2","2.0","0.0","0.0","0.0","0.0","0.0","0.2"
"","high","0.3","3.2","0.0","0.0","0.1","0.0","0.0","0.1"
"","low","0.1","0.8","0.0","0.0","0.0","0.0","0.0","0.1"
"Chris Lacy","DET","0.2","2.3","0.0","0.0","0.0","0.0","0.0","0.2"
"","high","0.3","3.5","0.0","0.0","0.1","0.0","0.0","0.1"
"","low","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"Justin Watson","TB","0.1","1.9","0.0","0.0","0.1","0.0","0.0","0.2"
"","high","0.2","2.0","0.0","0.0","0.2","0.0","0.0","0.2"
"","low","0.1","1.7","0.0","0.0","0.0","0.0","0.0","0.2"
"Damiere Byrd","ARI","0.1","1.7","0.0","0.0","0.1","0.0","0.0","0.2"
"","high","0.2","2.0","0.0","0.0","0.2","0.0","0.0","0.2"
"","low","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.2"
"Chris Moore","BAL","0.2","2.0","0.0","0.0","0.0","0.0","0.0","0.2"
"","high","0.3","4.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","low","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.1"
"Damion Ratley","CLE","0.2","1.9","0.0","0.0","0.1","0.0","0.0","0.2"
"","high","0.3","4.1","0.0","0.1","0.4","0.0","0.0","0.2"
"","low","0.0","0.6","0.0","0.0","0.0","0.0","0.0","0.1"
"Geremy Davis","LAC","0.2","1.7","0.0","0.0","0.0","0.0","0.0","0.2"
"","high","0.4","4.0","0.0","0.0","0.0","0.0","0.0","0.6"
"","low","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.1"
"DeAndrew White","CAR","0.1","1.5","0.0","0.0","0.1","0.0","0.0","0.2"
"","high","0.2","2.0","0.0","0.0","0.2","0.0","0.0","0.2"
"","low","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.2"
"Marvin Hall","DET","0.1","1.3","0.0","0.0","0.1","0.0","0.0","0.1"
"","high","0.1","1.3","0.0","0.0","0.1","0.0","0.0","0.0"
"","low","0.1","1.3","0.0","0.0","0.1","0.0","0.0","0.0"
"Riley Ridley","CHI","0.1","1.2","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.2","2.2","0.0","0.0","0.0","0.0","0.0","0.2"
"","low","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0"
"Ashton Dulin","IND","0.1","1.1","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.2","2.1","0.0","0.0","0.0","0.0","0.0","0.2"
"","low","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0"
"Deonte Harris","NO","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.2","2.0","0.0","0.0","0.0","0.0","0.0","0.3"
"","low","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.1"
"Gehrig Dieter","KC","0.1","0.9","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.1","0.9","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.1","0.9","0.0","0.0","0.0","0.0","0.0","0.1"
"Brandon Zylstra","CAR","0.1","0.7","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.1","0.7","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.1","0.7","0.0","0.0","0.0","0.0","0.0","0.1"
"Ventell Bryant","DAL","0.1","0.6","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.2"
"","low","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.2"
"Michael Walker","JAC","0.1","0.6","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0"
"Steven Mitchell Jr.","HOU","0.1","0.6","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.1","0.6","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.1","0.6","0.0","0.0","0.0","0.0","0.0","0.1"
"Mike Thomas","LAR","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.1","1.1","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"C.J. Board","JAC","0.1","0.5","0.0","0.0","0.0","0.0","0.0","0.1"
"","high","0.1","0.5","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.1","0.5","0.0","0.0","0.0","0.0","0.0","0.1"
"Ryan Grant","GB","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0"
"","high","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.1"
"Rico Gafford","OAK","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0"
"","high","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0"
"","low","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0"
"Taywan Taylor","CLE","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0"
"","high","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.1"
"Cody Hollister","TEN","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0"
"","high","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0"
"","low","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0"
"Josh Bellamy","NYJ","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0"
"","high","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.1"
"","low","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.1"
"JoJo Natson","LAR","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0"
"","high","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0"
"","low","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0"
"Matt Slater","NE","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0"
"","high","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
""
""
