"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"159","Ryan Tannehill","TEN","qb","11","HST","16.2","30","19.6259","32.1843","214.5494","1.3722","0.6988","2.7911","4.9903","20.5596","0.1681","0","0","0","0","0.377","0.1885","0.0584","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Corey Davis","TEN","wr","11","HST","6.2","13","0","0","0","0","0","0","0","0","0","4.7219","2.8784","35.4427","0.2","0.0289","0.0144","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Mike Williams","LAC","wr","12","MIN","6.2","15","0","0","0","0","0","0","0","0","0","3.8121","2.2603","34.2351","0.2781","0.0078","0.0039","0.0128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Zay Jones","OAK","wr","6","JAX","6.2","10","0","0","0","0","0","0","0","0","0","4.5213","2.7155","30.5714","0.2911","0.0201","0.0101","0.0133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Tyler Eifert","CIN","te","9","NE","5.2","10","0","0","0","0","0","0","0","0","0","3.369","2.4191","29.0543","0.172","0.008","0.004","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","David Johnson","ARZ","rb","12","CLV","5.1","12","0","0","0","0","0","0","5.194","19.9793","0.1961","1.6543","1.281","10.9158","0.0347","0.0467","0.0234","0.0068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Jalen Richard","OAK","rb","6","JAX","5","13","0","0","0","0","0","0","1.8918","8.3195","0.0433","3.1409","2.5829","18.9881","0.1218","0.028","0.014","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","Kyle Allen","CAR","qb","7","SEA","16","28","23.3736","35.7192","248.8787","1.3148","0.9832","1.7398","4.5466","9.6373","0.1503","0","0","0","0","0.2477","0.1238","0.0568","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","Damien Williams","KC","rb","12","DEN","4.9","16","0","0","0","0","0","0","6.3854","24.4903","0.185","1.1364","0.9155","6.5346","0.0444","0.0339","0.0169","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","Jacoby Brissett","IND","qb","6","@NO","15.9","27","21.8561","34.7448","235.4556","1.18","0.6411","3.5419","5.3653","14.9065","0.1978","0","0","0","0","0.3724","0.1862","0.037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","Randall Cobb","DAL","wr","8","LA","5.9","15","0","0","0","0","0","0","0","0","0","4.0947","3.2648","29.7538","0.2147","0.0291","0.0145","0.0053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","Isaiah Ford","MIA","wr","5","@NYG","5.9","12","0","0","0","0","0","0","0","0","0","4.3559","2.6332","32.5092","0.2286","0.0113","0.0057","0.0066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","Keelan Doss","OAK","wr","6","JAX","5.9","10","0","0","0","0","0","0","0","0","0","3.9745","2.5675","29.8569","0.2354","0.0638","0.0319","0.0064","59.507","0.0433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","Ty Johnson","DET","rb","5","TB","4.8","10","0","0","0","0","0","0","4.1457","16.6892","0.1139","2.2304","1.7529","12.535","0.0527","0.0226","0.0113","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","Giovani Bernard","CIN","rb","9","NE","4.7","10","0","0","0","0","0","0","2.8813","12.0768","0.0414","2.8147","2.2157","17.5999","0.0629","0.0168","0.0084","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","Tevin Coleman","SF","rb","4","ATL","4.7","14","0","0","0","0","0","0","5.3579","24.6696","0.1936","0.902","0.6764","5.073","0.0349","0.0305","0.0152","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","C.J. Prosise","SEA","rb","11","@CAR","4.7","10","0","0","0","0","0","0","5.2365","20.148","0.163","1.4774","1.1951","8.1488","0.0538","0.0237","0.0118","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","Mohamed Sanu","NE","wr","10","@CIN","5.8","16","0","0","0","0","0","0","0","0","0","3.6719","2.6655","31.2616","0.2154","0.0149","0.0075","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","J.J. Arcega-Whiteside","PHI","wr","10","@WAS","5.8","10","0","0","0","0","0","0","0","0","0","4.16","2.4793","32.6866","0.2108","0.0107","0.0053","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","Allen Lazard","GB","wr","11","CHI","5.7","12","0","0","0","0","0","0","0","0","0","4.2771","2.6331","32.3474","0.1919","0.0114","0.0057","0.0056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","Jimmy Graham","GB","te","11","CHI","4.7","12","0","0","0","0","0","0","0","0","0","3.1994","2.1684","23.0956","0.2224","0.005","0.0025","0.0076","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","Josh Gordon","SEA","wr","11","@CAR","5.6","10","0","0","0","0","0","0","0","0","0","3.19","1.9603","31.8471","0.2414","0.0065","0.0033","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","Mitchell Trubisky","CHI","qb","6","@GB","15.5","24","18.5027","32.3988","198.1912","1.2114","1.0227","2.8173","5.6667","27.8689","0.2258","0","0","0","0","0.4934","0.2467","0.0498","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","Josh Allen","BUF","qb","6","@PIT","15.5","31","16.4873","29.1982","175.7894","0.8961","1.0316","2.8323","9.0468","38.1273","0.4248","0","0","0","0","0.4737","0.2369","0.0296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","Logan Thomas","DET","te","5","TB","4.5","10","0","0","0","0","0","0","0","0","0","3.2757","2.3887","23.0342","0.1645","0.0081","0.0041","0.0073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","Dion Lewis","TEN","rb","11","HST","4.3","10","0","0","0","0","0","0","2.7192","11.5521","0.0918","2.2147","1.7728","12.8791","0.0635","0.0157","0.0078","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","Ty Montgomery","NYJ","rb","4","@BLT","4.3","12","0","0","0","0","0","0","4.4595","15.7292","0.0579","2.245","1.7288","12.905","0.0456","0.0292","0.0146","0.0031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","Brian Hill","ATL","rb","9","@SF","4.3","10","0","0","0","0","0","0","4.7615","20.7569","0.085","1.4978","1.1952","8.7914","0.0371","0.0311","0.0155","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","Gus Edwards","BLT","rb","8","NYJ","4.3","12","0","0","0","0","0","0","6.3687","26.4054","0.2001","0.3857","0.3002","2.2549","0.015","0.0174","0.0087","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","Dare Ogunbowale","TB","rb","7","@DET","4.2","10","0","0","0","0","0","0","1.0357","3.849","0.0283","2.9919","2.4204","17.9728","0.1089","0.0143","0.0071","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","Albert Wilson","MIA","wr","5","@NYG","5.3","10","0","0","0","0","0","0","1.1288","7.4288","0.0322","2.7281","2.0261","22.1016","0.1834","0.0132","0.0066","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","Kendrick Bourne","SF","wr","4","ATL","5.3","15","0","0","0","0","0","0","0","0","0","3.4035","2.2353","27.7777","0.232","0.0152","0.0076","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","Nick Vannett","PIT","te","7","BUF","4.3","10","0","0","0","0","0","0","0","0","0","3.182","2.2665","22.0224","0.1539","0.0132","0.0066","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","Chris Lacy","DET","wr","5","TB","5.2","10","0","0","0","0","0","0","0","0","0","3.7329","2.291","29.6339","0.1813","0.0099","0.0049","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Myles Gaskin","MIA","rb","5","@NYG","4.1","10","0","0","0","0","0","0","4.9355","19.166","0.088","1.4926","1.1558","8.333","0.0463","0.0229","0.0114","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Benny Snell Jr.","PIT","rb","7","BUF","4","16","0","0","0","0","0","0","6.2475","26.9289","0.2132","0","0","0","0","0.0226","0.0113","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","Darwin Thompson","KC","rb","12","DEN","4","10","0","0","0","0","0","0","3.1896","13.1721","0.0826","1.8932","1.4883","10.4871","0.0654","0.018","0.009","0.0027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Phillip Dorsett","NE","wr","10","@CIN","5.1","11","0","0","0","0","0","0","0","0","0","2.8125","2.0302","28.0192","0.2074","0.0075","0.0038","0.0045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","Jeremy Sprinkle","WAS","te","10","PHI","4.1","10","0","0","0","0","0","0","0","0","0","3.0486","2.0582","21.5667","0.1455","0.007","0.0035","0.0053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","Jordan Akins","HST","te","10","@TEN","4","10","0","0","0","0","0","0","0","0","0","2.8386","1.9877","23.3837","0.1093","0.0066","0.0033","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Ted Ginn Jr.","NO","wr","9","IND","4.9","12","0","0","0","0","0","0","0","0","0","2.9602","2.0858","27.1055","0.1842","0.0189","0.0095","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Marcus Johnson","IND","wr","6","@NO","4.9","13","0","0","0","0","0","0","0","0","0","3.556","2.2628","28.5017","0.1609","0.0095","0.0047","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","Mike Boone","MIN","rb","12","@LAC","3.8","10","0","0","0","0","0","0","5.7866","23.8938","0.1544","0.4205","0.3293","2.1428","0.0133","0.0219","0.0109","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","Darren Fells","HST","te","10","@TEN","3.9","13","0","0","0","0","0","0","0","0","0","2.4811","1.907","18.7015","0.1756","0.0062","0.0031","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","Nick Boyle","BLT","te","8","NYJ","3.9","10","0","0","0","0","0","0","0","0","0","2.8982","2.3603","17.7806","0.1608","0.0072","0.0036","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","Dawson Knox","BUF","te","6","@PIT","3.9","10","0","0","0","0","0","0","0","0","0","2.7766","1.8835","21.0511","0.1347","0.0066","0.0033","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","Andy Dalton","CIN","qb","9","NE","14.8","20","22.2255","34.8","242.0242","1.1878","0.9427","2.555","3.2556","9.8786","0.0671","0","0","0","0","0.2033","0.1017","0.0473","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","Vyncint Smith","NYJ","wr","4","@BLT","4.8","10","0","0","0","0","0","0","0.5861","3.82","0.0125","3.4604","1.8842","26.43","0.1286","0.0115","0.0058","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","Tajae Sharpe","TEN","wr","11","HST","4.7","10","0","0","0","0","0","0","0","0","0","3.6724","2.0905","27.254","0.1614","0.0083","0.0041","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","C.J. Uzomah","CIN","te","9","NE","3.7","10","0","0","0","0","0","0","0","0","0","2.7763","2.0098","19.9122","0.1235","0.0062","0.0031","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","Daniel Brown","NYJ","te","4","@BLT","3.7","10","0","0","0","0","0","0","0","0","0","3.0485","2.0747","20.5665","0.0991","0.007","0.0035","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","Frank Gore","BUF","rb","6","@PIT","3.5","10","0","0","0","0","0","0","5.6543","23.2041","0.0851","0.7017","0.5154","3.8745","0.0146","0.0516","0.0258","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","Willie Snead IV","BLT","wr","8","NYJ","4.6","10","0","0","0","0","0","0","0","0","0","3.1645","2.2743","25.4779","0.1442","0.0077","0.0038","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","Tim Patrick","DEN","wr","10","@KC","4.6","10","0","0","0","0","0","0","0","0","0","4.0157","2.1581","28.3102","0.124","0.0269","0.0135","0.0056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","Christian Blake","ATL","wr","9","@SF","4.5","10","0","0","0","0","0","0","0","0","0","3.4793","2.1965","25.6405","0.1351","0.0095","0.0047","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","Scotty Miller","TB","wr","7","@DET","4.4","10","0","0","0","0","0","0","0","0","0","3.1517","2.053","23.9788","0.1687","0.0089","0.0044","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","Benjamin Watson","NE","te","10","@CIN","3.3","10","0","0","0","0","0","0","0","0","0","1.9775","1.4951","15.4653","0.1614","0.0079","0.0039","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","Dwayne Haskins","WAS","qb","10","PHI","14.2","20","19.4247","33.4179","204.6921","1.1626","1.0773","3.0613","3.9159","17.405","0.1368","0","0","0","0","0.2362","0.1181","0.0467","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","Pharoh Cooper","ARZ","wr","12","CLV","4.2","10","0","0","0","0","0","0","0","0","0","3.3038","2.3616","23.4931","0.1043","0.0098","0.0049","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","Justin Watson","TB","wr","7","@DET","4.2","12","0","0","0","0","0","0","0","0","0","2.8589","1.862","22.788","0.1698","0.008","0.004","0.0054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","Blake Jarwin","DAL","te","8","LA","3.1","10","0","0","0","0","0","0","0","0","0","2.1178","1.5391","17.48","0.1011","0.005","0.0025","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","Jarius Wright","CAR","wr","7","SEA","4.1","10","0","0","0","0","0","0","0","0","0","2.9661","2.1762","23.4069","0.1103","0.026","0.013","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","Ameer Abdullah","MIN","rb","12","@LAC","2.9","10","0","0","0","0","0","0","1.6667","6.6491","0.0384","1.6966","1.2994","8.2878","0.0542","0.0834","0.0417","0.0022","98.1097","0.0426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","Seth Roberts","BLT","wr","8","NYJ","4","10","0","0","0","0","0","0","0","0","0","2.5539","1.7678","20.9859","0.1703","0.0114","0.0057","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","Sam Darnold","NYJ","qb","4","@BLT","13.9","25","21.4622","35.2574","231.931","1.0239","1.3374","2.7394","3.5777","14.1245","0.1009","0","0","0","0","0.2039","0.1019","0.0397","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","Isaiah McKenzie","BUF","wr","6","@PIT","3.9","10","0","0","0","0","0","0","0.4904","3.0483","0.012","3.3275","1.9886","20.2654","0.087","0.0106","0.0053","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","Kyle Juszczyk","SF","rb","4","ATL","2.7","10","0","0","0","0","0","0","0.0874","0.3379","0.0037","2.1047","1.7615","11.9987","0.09","0.0082","0.0041","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","Tony Pollard","DAL","rb","8","LA","2.7","13","0","0","0","0","0","0","2.369","9.307","0.077","1.0908","0.8698","6.6805","0.0296","0.0124","0.0062","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","Kalif Raymond","TEN","wr","11","HST","3.8","10","0","0","0","0","0","0","0","0","0","2.7466","1.6929","21.0545","0.1362","0.0073","0.0036","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","Josh Reynolds","LA","wr","9","@DAL","3.8","10","0","0","0","0","0","0","0.8677","5.5288","0.0209","2.2297","1.3526","17.9169","0.1104","0.0098","0.0049","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","Mecole Hardman","KC","wr","12","DEN","3.8","11","0","0","0","0","0","0","0.2342","1.5393","0.0091","2.5663","1.6176","17.9261","0.1357","0.0636","0.0318","0.0037","58.4967","0.0405","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","Derek Carrier","OAK","te","6","JAX","2.8","10","0","0","0","0","0","0","0","0","0","1.864","1.3644","13.5009","0.1233","0.0046","0.0023","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","Jesse James","DET","te","5","TB","2.8","10","0","0","0","0","0","0","0","0","0","2.016","1.4813","15.4144","0.0811","0.0041","0.002","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","Anthony Firkser","TEN","te","11","HST","2.8","11","0","0","0","0","0","0","0","0","0","1.8565","1.3685","14.7787","0.1053","0.0047","0.0023","0.0045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","Robert Davis","PHI","wr","10","@WAS","3.7","0","0","0","0","0","0","0","0","0","0","2.7191","1.7228","20.5689","0.1333","0.0074","0.0037","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","Tre'Quan Smith","NO","wr","9","IND","3.7","11","0","0","0","0","0","0","0","0","0","2.286","1.5077","20.7277","0.1492","0.0059","0.003","0.0024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","Devlin Hodges","PIT","qb","7","BUF","13.6","20","20.0313","34.2708","204.4781","1.0835","1.1441","2.978","4.4054","13.7574","0.1739","0","0","0","0","0.2545","0.1272","0.0387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"236","Drew Lock","DEN","qb","10","@KC","13.6","27","20.0453","35.5143","220.1888","1.014","1.1541","3.0865","4.1362","10.669","0.168","0","0","0","0","0.2664","0.1332","0.0523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","Matt LaCosse","NE","te","10","@CIN","2.6","10","0","0","0","0","0","0","0","0","0","1.7294","1.2875","12.2652","0.1209","0.0042","0.0021","0.0033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","Deon Cain","PIT","wr","7","BUF","3.5","10","0","0","0","0","0","0","0","0","0","2.7702","1.6046","20.2265","0.1109","0.0069","0.0035","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","Geronimo Allison","GB","wr","11","CHI","3.4","10","0","0","0","0","0","0","0","0","0","2.9191","1.9057","18.7409","0.0964","0.0194","0.0097","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
