"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"","high","1.2","14.5","0.0","1.0","6.5","0.0","0.0","2.7"
"","low","0.1","1.0","0.0","0.1","0.4","0.0","0.0","1.0"
"Donte Moncrief","PIT","0.9","11.6","0.0","0.0","0.1","0.0","0.0","1.7"
"","high","1.3","16.6","0.1","0.1","0.3","0.0","0.0","2.1"
"","low","0.4","6.0","0.0","0.0","0.0","0.0","0.0","1.1"
"Laquon Treadwell","MIN","1.0","10.9","0.0","0.0","0.1","0.0","0.0","1.7"
"","high","1.2","14.1","0.1","0.0","0.3","0.0","0.0","2.2"
"","low","0.7","6.0","0.0","0.0","0.0","0.0","0.0","1.2"
"N'Keal Harry","NE","0.7","9.8","0.1","0.0","0.0","0.0","0.0","1.7"
"","high","0.7","9.8","0.1","0.0","0.0","0.0","0.0","1.7"
"","low","0.7","9.8","0.1","0.0","0.0","0.0","0.0","1.7"
"Richie James","SF","0.8","10.0","0.0","0.1","0.5","0.0","0.0","1.6"
"","high","1.4","16.4","0.1","0.2","1.5","0.0","0.0","1.7"
"","low","0.4","4.0","0.0","0.0","0.0","0.0","0.0","1.1"
"Javon Wims","CHI","0.8","9.0","0.0","0.1","0.5","0.0","0.0","1.6"
"","high","1.3","16.2","0.1","0.2","1.5","0.0","0.0","1.6"
"","low","0.2","2.0","0.0","0.0","0.0","0.0","0.0","0.6"
"Johnny Holton","PIT","0.8","10.3","0.0","0.1","0.8","0.0","0.0","1.6"
"","high","1.4","16.9","0.0","0.2","1.5","0.0","0.0","1.6"
"","low","0.3","4.0","0.0","0.0","0.0","0.0","0.0","1.0"
"Geremy Davis","LAC","0.7","9.4","0.0","0.2","1.1","0.0","0.0","1.4"
"","high","1.1","14.0","0.0","0.4","2.0","0.0","0.0","1.8"
"","low","0.3","4.5","0.0","0.0","0.0","0.0","0.0","0.9"
"Chris Moore","BAL","0.7","9.1","0.0","0.1","0.8","0.0","0.0","1.4"
"","high","1.0","13.4","0.0","0.3","2.0","0.0","0.0","1.4"
"","low","0.5","6.0","0.0","0.0","0.1","0.0","0.0","1.3"
"Gunner Olszewski","NE","0.7","8.1","0.0","0.0","0.1","0.0","0.0","1.2"
"","high","1.1","12.6","0.0","0.1","0.3","0.0","0.0","1.4"
"","low","0.3","3.0","0.0","0.0","0.0","0.0","0.0","0.7"
"Juwann Winfree","DEN","0.7","8.5","0.0","0.0","0.1","0.0","0.0","1.2"
"","high","0.8","10.0","0.0","0.0","0.2","0.0","0.0","1.2"
"","low","0.6","7.0","0.0","0.0","0.0","0.0","0.0","1.2"
"J.J. Arcega-Whiteside","PHI","0.6","7.6","0.0","0.0","0.1","0.0","0.0","1.1"
"","high","0.9","10.9","0.0","0.0","0.3","0.0","0.0","1.2"
"","low","0.4","4.8","0.0","0.0","0.0","0.0","0.0","0.9"
"Marcell Ateman","OAK","0.6","6.7","0.0","0.1","0.4","0.0","0.0","1.1"
"","high","0.8","9.4","0.0","0.1","0.8","0.0","0.0","0.9"
"","low","0.4","4.1","0.0","0.0","0.0","0.0","0.0","0.9"
"Braxton Berrios","NYJ","0.6","6.8","0.0","0.0","0.1","0.0","0.0","1.0"
"","high","0.8","9.0","0.0","0.0","0.2","0.0","0.0","1.1"
"","low","0.4","5.3","0.0","0.0","0.0","0.0","0.0","1.0"
"Andre Roberts","BUF","0.4","5.4","0.0","0.2","1.4","0.0","0.0","0.9"
"","high","0.9","12.2","0.0","0.6","4.0","0.0","0.0","1.0"
"","low","0.1","1.1","0.0","0.0","0.1","0.0","0.0","0.4"
"Amara Darboh","TB","0.4","5.0","0.0","0.0","0.0","0.0","0.0","0.9"
"","high","0.4","5.0","0.0","0.0","0.0","0.0","0.0","0.9"
"","low","0.4","5.0","0.0","0.0","0.0","0.0","0.0","0.9"
"Andy Isabella","ARI","0.5","5.5","0.0","0.1","0.5","0.0","0.0","0.9"
"","high","1.1","12.8","0.0","0.1","1.0","0.0","0.0","1.1"
"","low","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.6"
"Brandon Zylstra","CAR","0.4","4.7","0.0","0.0","0.2","0.0","0.0","0.7"
"","high","0.5","6.6","0.0","0.1","0.5","0.0","0.0","1.0"
"","low","0.2","2.0","0.0","0.0","0.0","0.0","0.0","0.5"
"DeAndrew White","CAR","0.4","4.8","0.0","0.0","0.2","0.0","0.0","0.7"
"","high","0.4","5.0","0.0","0.1","0.4","0.0","0.0","0.9"
"","low","0.4","4.6","0.0","0.0","0.0","0.0","0.0","0.9"
"Steven Mitchell Jr.","HOU","0.3","4.5","0.0","0.0","0.1","0.0","0.0","0.6"
"","high","0.5","6.0","0.0","0.0","0.1","0.0","0.0","0.5"
"","low","0.2","3.0","0.0","0.0","0.0","0.0","0.0","0.5"
"Tom Kennedy","DET","0.3","4.3","0.0","0.0","0.1","0.0","0.0","0.6"
"","high","0.3","4.3","0.0","0.0","0.1","0.0","0.0","0.0"
"","low","0.3","4.3","0.0","0.0","0.1","0.0","0.0","0.0"
"Cedrick Wilson","DAL","0.3","3.4","0.0","0.1","0.4","0.0","0.0","0.5"
"","high","0.7","8.3","0.0","0.2","1.0","0.0","0.0","0.4"
"","low","0.1","0.9","0.0","0.0","0.0","0.0","0.0","0.3"
"Justin Watson","TB","0.3","3.4","0.0","0.0","0.1","0.0","0.0","0.5"
"","high","0.4","4.5","0.0","0.1","0.4","0.0","0.0","0.7"
"","low","0.2","1.8","0.0","0.0","0.0","0.0","0.0","0.4"
"Deon Cain","IND","0.3","3.2","0.0","0.0","0.2","0.0","0.0","0.5"
"","high","0.4","5.3","0.0","0.1","0.5","0.0","0.0","0.3"
"","low","0.1","1.1","0.0","0.0","0.0","0.0","0.0","0.3"
"C.J. Board","JAC","0.3","3.4","0.0","0.0","0.1","0.0","0.0","0.5"
"","high","0.3","3.4","0.0","0.0","0.1","0.0","0.0","0.0"
"","low","0.3","3.4","0.0","0.0","0.1","0.0","0.0","0.0"
"Taywan Taylor","CLE","0.2","3.1","0.0","0.0","0.0","0.0","0.0","0.5"
"","high","0.3","4.3","0.0","0.0","0.1","0.0","0.0","0.4"
"","low","0.1","1.9","0.0","0.0","0.0","0.0","0.0","0.4"
"Jason Moore","LAC","0.2","2.8","0.0","0.0","0.0","0.0","0.0","0.4"
"","high","0.4","4.7","0.0","0.0","0.1","0.0","0.0","0.5"
"","low","0.1","1.9","0.0","0.0","0.0","0.0","0.0","0.4"
"Kalif Raymond","TEN","0.2","2.5","0.0","0.0","0.0","0.0","0.0","0.4"
"","high","0.3","3.1","0.0","0.0","0.1","0.0","0.0","0.3"
"","low","0.2","2.0","0.0","0.0","0.0","0.0","0.0","0.3"
"Byron Pringle","KC","0.2","2.3","0.0","0.0","0.0","0.0","0.0","0.3"
"","high","0.4","5.7","0.0","0.0","0.1","0.0","0.0","0.3"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1"
"Cody Core","NYG","0.1","2.0","0.0","0.1","0.7","0.0","0.0","0.3"
"","high","0.2","3.0","0.0","0.3","2.0","0.0","0.0","0.7"
"","low","0.1","0.8","0.0","0.0","0.0","0.0","0.0","0.2"
"Dwayne Harris","OAK","0.2","2.0","0.0","0.0","0.1","0.0","0.0","0.3"
"","high","0.2","2.9","0.0","0.1","0.3","0.0","0.0","0.4"
"","low","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.2"
"Devin Smith","DAL","0.2","2.0","0.0","0.0","0.1","0.0","0.0","0.3"
"","high","0.2","2.6","0.0","0.0","0.2","0.0","0.0","0.3"
"","low","0.1","1.4","0.0","0.0","0.0","0.0","0.0","0.3"
"Davion Davis","MIN","0.2","2.3","0.0","0.0","0.0","0.0","0.0","0.3"
"","high","0.4","4.6","0.0","0.0","0.1","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1"
"Ventell Bryant","DAL","0.1","2.3","0.0","0.0","0.0","0.0","0.0","0.3"
"","high","0.3","3.6","0.0","0.0","0.1","0.0","0.0","0.2"
"","low","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.2"
"Ashton Dulin","IND","0.2","2.1","0.0","0.0","0.0","0.0","0.0","0.3"
"","high","0.4","4.9","0.0","0.0","0.1","0.0","0.0","0.2"
"","low","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.1"
"Riley Ridley","CHI","0.2","2.1","0.0","0.0","0.0","0.0","0.0","0.3"
"","high","0.3","3.6","0.0","0.0","0.1","0.0","0.0","0.2"
"","low","0.1","0.6","0.0","0.0","0.0","0.0","0.0","0.2"
"Darrius Shepherd","GB","0.2","2.0","0.0","0.0","0.0","0.0","0.0","0.3"
"","high","0.3","3.3","0.0","0.0","0.1","0.0","0.0","0.2"
"","low","0.1","0.8","0.0","0.0","0.0","0.0","0.0","0.2"
"Damion Ratley","CLE","0.1","1.5","0.0","0.0","0.1","0.0","0.0","0.2"
"","high","0.2","2.0","0.0","0.0","0.2","0.0","0.0","0.2"
"","low","0.1","1.1","0.0","0.0","0.0","0.0","0.0","0.2"
"Jaleel Scott","BAL","0.1","1.5","0.0","0.0","0.0","0.0","0.0","0.2"
"","high","0.2","3.1","0.0","0.0","0.1","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1"
"Ryan Grant","GB","0.1","0.9","0.0","0.0","0.0","0.0","0.0","0.2"
"","high","0.1","0.9","0.0","0.0","0.0","0.0","0.0","0.2"
"","low","0.1","0.9","0.0","0.0","0.0","0.0","0.0","0.2"
"Noah Brown","DAL","0.1","0.9","0.0","0.0","0.0","0.0","0.0","0.2"
"","high","0.1","0.9","0.0","0.0","0.0","0.0","0.0","0.2"
"","low","0.1","0.9","0.0","0.0","0.0","0.0","0.0","0.2"
"Khadarel Hodge","CLE","0.1","0.9","0.0","0.0","0.1","0.0","0.0","0.1"
"","high","0.2","2.0","0.0","0.0","0.2","0.0","0.0","0.1"
"","low","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1"
""
""
