QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF," ",Instructions,ID,First Name,Last Name,ID + Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30661$nfl.g.2142281,Jacob,Hollister,nfl.p.30661$nfl.g.2142281 - Jacob Hollister,TE,SEA,PHI,SEA@PHI,4:40PM EST,14,7.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30763$nfl.g.2142281,Tyrone,Swoopes,nfl.p.30763$nfl.g.2142281 - Tyrone Swoopes,TE,SEA,PHI,SEA@PHI,4:40PM EST,10,1.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31777$nfl.g.2142281,Malik,Turner,nfl.p.31777$nfl.g.2142281 - Malik Turner,WR,SEA,PHI,SEA@PHI,4:40PM EST,10,3.5,O," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31896$nfl.g.2142281,DK,Metcalf,nfl.p.31896$nfl.g.2142281 - DK Metcalf,WR,SEA,PHI,SEA@PHI,4:40PM EST,18,9.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32036$nfl.g.2142281,Travis,Homer,nfl.p.32036$nfl.g.2142281 - Travis Homer,RB,SEA,PHI,SEA@PHI,4:40PM EST,14,3.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32068$nfl.g.2142281,John,Ursua,nfl.p.32068$nfl.g.2142281 - John Ursua,WR,SEA,PHI,SEA@PHI,4:40PM EST,10,1.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29324$nfl.g.2142281,C.J.,Prosise,nfl.p.29324$nfl.g.2142281 - C.J. Prosise,RB,SEA,PHI,SEA@PHI,4:40PM EST,10,3.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30362$nfl.g.2142281,Chris,Carson,nfl.p.30362$nfl.g.2142281 - Chris Carson,RB,SEA,PHI,SEA@PHI,4:40PM EST,10,14.3,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30997$nfl.g.2142281,Rashaad,Penny,nfl.p.30997$nfl.g.2142281 - Rashaad Penny,RB,SEA,PHI,SEA@PHI,4:40PM EST,10,7.9,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24045$nfl.g.2142281,Ed,Dickson,nfl.p.24045$nfl.g.2142281 - Ed Dickson,TE,SEA,PHI,SEA@PHI,4:40PM EST,10,4.5,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31090$nfl.g.2142281,Will,Dissly,nfl.p.31090$nfl.g.2142281 - Will Dissly,TE,SEA,PHI,SEA@PHI,4:40PM EST,10,10.4,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32339$nfl.g.2142281,Justin,Johnson,nfl.p.32339$nfl.g.2142281 - Justin Johnson,TE,SEA,PHI,SEA@PHI,4:40PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32332$nfl.g.2142281,Adam,Choice,nfl.p.32332$nfl.g.2142281 - Adam Choice,RB,SEA,PHI,SEA@PHI,4:40PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.5967$nfl.g.2142281,Josh,McCown,nfl.p.5967$nfl.g.2142281 - Josh McCown,QB,PHI,SEA,SEA@PHI,4:40PM EST,20,0.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26658$nfl.g.2142281,Zach,Ertz,nfl.p.26658$nfl.g.2142281 - Zach Ertz,TE,PHI,SEA,SEA@PHI,4:40PM EST,25,11.4,Q," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27626$nfl.g.2142281,Richard,Rodgers,nfl.p.27626$nfl.g.2142281 - Richard Rodgers,TE,PHI,SEA,SEA@PHI,4:40PM EST,10,1.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28408$nfl.g.2142281,Nelson,Agholor,nfl.p.28408$nfl.g.2142281 - Nelson Agholor,WR,PHI,SEA,SEA@PHI,4:40PM EST,12,6.8,O," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29236$nfl.g.2142281,Carson,Wentz,nfl.p.29236$nfl.g.2142281 - Carson Wentz,QB,PHI,SEA,SEA@PHI,4:40PM EST,27,17.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29384$nfl.g.2142281,Jordan,Howard,nfl.p.29384$nfl.g.2142281 - Jordan Howard,RB,PHI,SEA,SEA@PHI,4:40PM EST,13,11.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29421$nfl.g.2142281,Nate,Sudfeld,nfl.p.29421$nfl.g.2142281 - Nate Sudfeld,QB,PHI,SEA,SEA@PHI,4:40PM EST,20,2.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29654$nfl.g.2142281,Joshua,Perkins,nfl.p.29654$nfl.g.2142281 - Joshua Perkins,TE,PHI,SEA,SEA@PHI,4:40PM EST,10,6.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30322$nfl.g.2142281,Robert,Davis,nfl.p.30322$nfl.g.2142281 - Robert Davis,WR,PHI,SEA,SEA@PHI,4:40PM EST,10,0.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30715$nfl.g.2142281,Greg,Ward,nfl.p.30715$nfl.g.2142281 - Greg Ward,WR,PHI,SEA,SEA@PHI,4:40PM EST,13,7.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31019$nfl.g.2142281,Dallas,Goedert,nfl.p.31019$nfl.g.2142281 - Dallas Goedert,TE,PHI,SEA,SEA@PHI,4:40PM EST,20,7.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31171$nfl.g.2142281,Boston,Scott,nfl.p.31171$nfl.g.2142281 - Boston Scott,RB,PHI,SEA,SEA@PHI,4:40PM EST,18,9.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31624$nfl.g.2142281,Deontay,Burnett,nfl.p.31624$nfl.g.2142281 - Deontay Burnett,WR,PHI,SEA,SEA@PHI,4:40PM EST,10,5.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31885$nfl.g.2142281,Miles,Sanders,nfl.p.31885$nfl.g.2142281 - Miles Sanders,RB,PHI,SEA,SEA@PHI,4:40PM EST,19,12.1," "," "
